id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count
aHCn9OHjzgA,2025-07-10T10:46:11Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【石破茂総裁 演説（全編）】和歌山県 #にかい伸康 候補 （2025.7.8）,"#和歌山県 のみなさん、
あなたの1票を にかい伸康 候補へ！

＜にかい伸康 候補情報＞
YouTube : https://www.youtube.com/channel/UCVjFBtCh0IBgIOC7-lO9_Jg
Instagram : https://www.instagram.com/nikai_nobuyasu/

＜参院選2025特設サイト＞
https://special.jimin.jp/

#参院選2025 #自民党 #石破茂",[],https://i.ytimg.com/vi/aHCn9OHjzgA/hqdefault.jpg,25,530,17,0,PT20M2S,false,自民党,参院;参院選;石破;自民;自民党;茂,6
ooNBrszeBrM,2025-07-10T10:58:17Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【石破茂総裁 演説（全編）】長崎県 #古賀友一郎 候補 （2025.7.8）,"#長崎県 のみなさん、
あなたの1票を 古賀友一郎 候補へ！

＜古賀友一郎 候補情報＞
YouTube : https://www.youtube.com/channel/UC7XHEnZF8TmiLUQT0T6ybww
X: https://x.com/kogayuichiro112
Instagram : https://www.instagram.com/kogayuichiro_official/

＜参院選2025特設サイト＞
https://special.jimin.jp/

#参院選2025 #自民党 #石破茂",[],https://i.ytimg.com/vi/ooNBrszeBrM/hqdefault.jpg,25,461,8,0,PT14M40S,false,自民党,参院;参院選;石破;自民;自民党;茂,6
7hHOY_-JEPw,2025-07-10T06:58:30Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【演説動画】#石破茂 総裁（2025.7.10）,"日本の国益は断固として守り抜く
私たちは国益のために何かを犠牲には致しません
コメを犠牲にすることなく
農業を犠牲にすることなく
自動車産業を犠牲にすることなく
この関税交渉、なんとしても守り抜きます

あなたの1票を自民党へ

参院選2025特設サイト
https://special.jimin.jp

#自民党 #参院選2025",[],https://i.ytimg.com/vi/7hHOY_-JEPw/hqdefault.jpg,25,13267,51,0,PT54S,false,自民党,参院;参院選;石破;自民;自民党;茂,6
kwWl93UJVf4,2025-07-10T03:00:54Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【石破内閣の主な実績】上下水道インフラを強靭化 災害時に備える,"上下水道システム維持を担う最重要施設の耐震化や災害拠点病院、避難所、防災拠点等に接続する管路を重点的に耐震化します。

詳細はこちら
https://special.jimin.jp/political_promise/achievements/

#参院選2025  #自民党の実績",[],https://i.ytimg.com/vi/kwWl93UJVf4/hqdefault.jpg,25,1132,8,0,PT26S,false,自民党,参院;参院選;石破;自民;自民党,5
TTQSQFayUAU,2025-07-10T01:58:00Z,UCghxR0rXQOH31bZwzTBY-yw,立憲民主党,野田佳彦代表が立憲ライブやXアンケートでのリクエストに応えたことについておおつき紅葉議員がインタビュー　#消費税 #参院選 #野田佳彦 #立憲民主党 #農業 #日米関係 #立憲ライブ #shorts,"野田佳彦代表におおつき紅葉議員が移動中の車内でインタビューしました　
#北海道 #物価高 #子ども手当 #参院選 #野田佳彦 #立憲民主党 #shorts

◆チャンネル登録＆高評価お願いします！◆
https://www.youtube.com/channel/UCghxR0rXQOH31bZwzTBY-yw

これからも立憲民主党をよろしくお願いいたします。

◆立憲民主党国会情報
 https://www.youtube.com/@cdp_kokkai

◆立憲民主党 X
https://twitter.com/CDP2017

◆立憲民主党 Instagram
https://www.instagram.com/cdp2019.jp/

◆立憲民主党 TikTok
https://www.tiktok.com/@cdp_rikkenminshu

◆立憲民主党 LINE
https://page.line.me/rikken?openQrModal=true

◆立憲民主党 Facebook
https://www.facebook.com/rikkenminshu

◆7月11日 立憲ライブ参院選SP 福森和歌子×おおつき紅葉×村田きょうこ
https://www.youtube.com/watch?v=7JZMqNt7Gm4","['政治', '立憲', '民主主義', '選挙', '社会問題', '国会', '自民党', '公明党', '国民民主党', 'れいわ', '衆議院', '参議院', '政治ニュース', '参政党', '共産党', '議員']",https://i.ytimg.com/vi/TTQSQFayUAU/hqdefault.jpg,25,5206,83,7,PT19S,false,立憲民主党,公明党;参政党;参院;参院選;国民民主党;立憲民主党;自民;自民党,8
N5-OifSc0HU,2025-07-10T01:49:10Z,UCghxR0rXQOH31bZwzTBY-yw,立憲民主党,【参院選2025】野田佳彦代表が立憲ライブやXアンケートでのリクエストに応えて北海道・勝部けんじ候補と街頭演説 #北海道 #物価高  #参院選 #野田佳彦 #農業 #日米関係 #立憲民主党,"◆チャンネル登録＆高評価お願いします！◆
https://www.youtube.com/channel/UCghxR0rXQOH31bZwzTBY-yw

これからも立憲民主党をよろしくお願いいたします。

◆立憲民主党国会情報
 https://www.youtube.com/@cdp_kokkai

◆立憲民主党 X
https://twitter.com/CDP2017

◆立憲民主党 Instagram
https://www.instagram.com/cdp2019.jp/

◆立憲民主党 TikTok
https://www.tiktok.com/@cdp_rikkenminshu

◆立憲民主党 LINE
https://page.line.me/rikken?openQrModal=true

◆立憲民主党 Facebook
https://www.facebook.com/rikkenminshu","['政治', '立憲', '民主主義', '選挙', '社会問題', '国会', '自民党', '公明党', '国民民主党', 'れいわ', '衆議院', '参議院', '政治ニュース', '参政党', '共産党', '議員']",https://i.ytimg.com/vi/N5-OifSc0HU/hqdefault.jpg,25,777,68,11,PT1M30S,false,立憲民主党,公明党;参政党;参院;参院選;国民民主党;立憲民主党;自民;自民党,8
MNHB61vaMFQ,2025-07-10T08:22:55Z,UCghxR0rXQOH31bZwzTBY-yw,立憲民主党,【参院選2025】野田佳彦代表が長野選挙区の羽田次郎候補の個人演説会で演説　#長野  #物価高  #参院選 #羽田次郎 #立憲民主党 #消費税  #shorts,"【参院選2025】野田佳彦代表が長野選挙区の羽田次郎候補の個人演説会で演説しました。
#長野  #物価高  #参院選 #羽田次郎 #立憲民主党 #消費税  #shorts

◆チャンネル登録＆高評価お願いします！◆
https://www.youtube.com/channel/UCghxR0rXQOH31bZwzTBY-yw

これからも立憲民主党をよろしくお願いいたします。

◆立憲民主党国会情報
 https://www.youtube.com/@cdp_kokkai

◆立憲民主党 X
https://twitter.com/CDP2017

◆立憲民主党 Instagram
https://www.instagram.com/cdp2019.jp/

◆立憲民主党 TikTok
https://www.tiktok.com/@cdp_rikkenminshu

◆立憲民主党 LINE
https://page.line.me/rikken?openQrModal=true

◆立憲民主党 Facebook
https://www.facebook.com/rikkenminshu","['政治', '立憲', '民主主義', '選挙', '社会問題', '国会', '自民党', '公明党', '国民民主党', 'れいわ', '衆議院', '参議院', '政治ニュース', '参政党', '共産党', '議員']",https://i.ytimg.com/vi/MNHB61vaMFQ/hqdefault.jpg,25,1553,78,6,PT46S,false,立憲民主党,公明党;参政党;参院;参院選;国民民主党;立憲民主党;自民;自民党,8
A7EJS6k0x5U,2025-07-10T03:10:32Z,UCghxR0rXQOH31bZwzTBY-yw,立憲民主党,食料安全保障の基本は、農業であり、農家です。#立憲民主党 #野田佳彦 #政治 #農業,"食料安全保障の基本は、農業であり、農家です。
#立憲民主党 #野田佳彦 #政治 #農業 

◆チャンネル登録＆高評価お願いします！◆
https://www.youtube.com/channel/UCghxR0rXQOH31bZwzTBY-yw

これからも立憲民主党をよろしくお願いいたします。

◆立憲民主党国会情報
 https://www.youtube.com/@cdp_kokkai

◆立憲民主党 X
https://twitter.com/CDP2017

◆立憲民主党 Instagram
https://www.instagram.com/cdp2019.jp/

◆立憲民主党 TikTok
https://www.tiktok.com/@cdp_rikkenminshu

◆立憲民主党 LINE
https://page.line.me/rikken?openQrModal=true

◆立憲民主党 Facebook
https://www.facebook.com/rikkenminshu","['政治', '立憲', '民主主義', '選挙', '社会問題', '国会', '自民党', '公明党', '国民民主党', 'れいわ', '衆議院', '参議院', '政治ニュース', '参政党', '共産党', '議員']",https://i.ytimg.com/vi/A7EJS6k0x5U/hqdefault.jpg,25,536,72,12,PT37S,false,立憲民主党,公明党;参政党;国民民主党;立憲民主党;自民;自民党,6
_OS8iJoIEkY,2025-07-09T21:39:29Z,UCWt-OZ_PzMvXHijm9J87zKQ,日本維新の会,【LIVE配信・神奈川県】2025年7月9日(水) 17:30～ JR川崎駅西口自由通路ラゾーナ前【街頭演説】,"★★★★★　チャンネル登録お願いします　★★★★★

日　時：2025年7月9日(水) 17:30～
場　所：JR川崎駅西口自由通路ラゾーナ前　https://maps.app.goo.gl/NJRCnbpnNwbYbyWs6
弁　士：参議院神奈川県選挙区支部長 #ちば修平  他


【 関連URL 】
日本維新の会 HP：https://o-ishin.jp/
日本維新の会 YouTube：https://www.youtube.com/@OishinJpn
日本維新の会 X(Twitter)：https://twitter.com/osaka_ishin
日本維新の会 Facebook：https://www.facebook.com/nipponishinn...
日本維新の会 Instagram：https://www.instagram.com/nippon.ishin/
日本維新の会 LINE：https://page.line.me/693ijysx

#吉村洋文
#日本維新の会
#社会保障改革
#社会保険料から暮らしを変える",[],https://i.ytimg.com/vi/_OS8iJoIEkY/hqdefault.jpg,25,5614,273,10,PT1H4M20S,false,日本維新の会,日本維新の会,1
3CIDVPxWLtk,2025-07-09T15:56:23Z,UCWt-OZ_PzMvXHijm9J87zKQ,日本維新の会,【LIVE配信・北海道】2025年7月9日(水) 12:30～ 地下鉄南北線 麻生駅前【街頭演説】,"★★★★★　チャンネル登録お願いします　★★★★★

日　時：2025年7月9日(水) 12:30～
場　所：地下鉄南北線 麻生駅前（北海道銀行麻生支店前）　https://maps.app.goo.gl/rRhE4JjGHzddZbFE8
弁　士：参議院北海道選挙区支部長 #オカダ美輪子  他


【 関連URL 】
日本維新の会 HP：https://o-ishin.jp/
日本維新の会 YouTube：https://www.youtube.com/@OishinJpn
日本維新の会 X(Twitter)：https://twitter.com/osaka_ishin
日本維新の会 Facebook：https://www.facebook.com/nipponishinn...
日本維新の会 Instagram：https://www.instagram.com/nippon.ishin/
日本維新の会 LINE：https://page.line.me/693ijysx

#吉村洋文
#日本維新の会
#社会保障改革
#社会保険料から暮らしを変える",[],https://i.ytimg.com/vi/3CIDVPxWLtk/hqdefault.jpg,25,2380,152,7,PT24M40S,false,日本維新の会,日本維新の会,1
