id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count
5Ap8V3BxfZM,2025-07-16T05:11:31Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,“Side by Side” ともに。ー皆さんの暮らしを守り抜きますA,"経済は成長させる
物価も上がるけど、それよりも給料が上がっていく
そういう経済にしていかなければなりません
高齢者の方も、若者も、女性も
真面目に働いた人が報われる
そういう日本をつくっていきたい
安全な暮らしを守り抜きます

#自民党
#石破茂
#高齢者
#若者
#女性
#安全な暮らし",[],https://i.ytimg.com/vi/5Ap8V3BxfZM/hqdefault.jpg,25,153503,19,0,PT31S,false,自民党,石破;自民;自民党;茂,4
2Dy-vFfsEV8,2025-07-16T05:11:31Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,“Side by Side” ともに。ー皆さんの暮らしを守り抜きますB,"経済は成長させる
物価も上がるけど、それよりも給料が上がっていく
そういう経済にしていかなければなりません
農業であったり、林業であったり、漁業であったり
真面目に働いた人が報われる
そういう日本をつくっていきたい
安全な暮らしを守り抜きます

#自民党
#石破茂
#農業
#林業
#漁業 #水産業
#安全な暮らし",[],https://i.ytimg.com/vi/2Dy-vFfsEV8/hqdefault.jpg,25,26810,11,0,PT31S,false,自民党,石破;自民;自民党;茂,4
VbDiyqJHRk0,2025-07-16T04:01:15Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【石破茂総裁 演説（全編）】香川県 #三宅しんご 候補 （2025.7.15）,"#香川県 のみなさん、
あなたの1票を 三宅しんごへ！

＜三宅しんご 候補情報＞
YouTube : / ⁨@三宅しんごTV 
X: https://x.com/miyakeshingo
Instagram :  https://www.instagram.com/miyakeshingo/

＜参院選2025特設サイト＞
https://special.jimin.jp/

#参院選2025 #自民党 #石破茂",[],https://i.ytimg.com/vi/VbDiyqJHRk0/hqdefault.jpg,25,1278,24,0,PT18M35S,false,自民党,参院;参院選;石破;自民;自民党;茂,6
JmhsBQQlitU,2025-07-16T08:04:47Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,特殊詐欺に闇バイト、最近犯罪が身近に感じる,"犯罪に加担させない、犯罪者を逃さない対策の強化
さらに、犯罪を未然に防ぐ制度づくりと、被害者への支援を強化します！
あなたの安全安心を守る
#実はやってる自民党 #自民党 #闇バイト #特殊詐欺",[],https://i.ytimg.com/vi/JmhsBQQlitU/hqdefault.jpg,25,270,9,0,PT22S,false,自民党,自民;自民党,2
RsrY_PEQeFM,2025-07-16T08:23:16Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,#実はやってる自民党　女性活躍って言ってるけど言葉だけじゃないよね？,"男女間の賃金格差をなくし、女性がもっと働きやすい職場へと変えていくために、「女性活躍推進法」が改正されました。
今まで言い出しにくかった、生理や不妊治療、妊娠・出産、更年期障害に関わるお休みについても、取りやすくなります。
ハラスメント対策や、女性管理職比率の公表も企業に義務付けました。（従業員101人以上）
あなたが安心して働けるよう、これからもサポートします。

実は、やってます！
#自民党
#女性活躍 #女性の健康 #ハラスメント #不妊治療 #更年期障害",[],https://i.ytimg.com/vi/RsrY_PEQeFM/hqdefault.jpg,25,1126,6,0,PT45S,false,自民党,自民;自民党,2
zmZhahslVOU,2025-07-16T08:04:43Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,老後の一人暮らし不安しかない...,"将来も安心して受け取れる年金制度の確保！
医療・介護体制の充実にも力をいれていきます！
安心して暮らし続けられる社会を実現
#実はやってる自民党 #r老後 #医療  #介護 介護",[],https://i.ytimg.com/vi/zmZhahslVOU/hqdefault.jpg,25,131,8,0,PT19S,false,自民党,自民;自民党,2
Z8spn7kb7zI,2025-07-16T08:05:09Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,女性活躍っていうけどさ、ちゃんと考えてくれてる？,"男女間賃金格差の解消！
生理、不妊治療、妊娠・出産、更年期障害など
女性特有の健康課題に女性の声を反映した政策を進めています！
また、避難所でのプライバシーの確保など
女性の視点を取り入れた災害対策も進めています！
女性の活躍を強力に後押し
#実はやってる自民党 #自民党 #女性活躍",[],https://i.ytimg.com/vi/Z8spn7kb7zI/hqdefault.jpg,25,548,5,0,PT29S,false,自民党,自民;自民党,2
HxA9LBwJ6IU,2025-07-16T05:03:17Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,【演説動画】#石破茂 総裁（2025.7.16）,"揺るぎのない日本
侵略されない日本
我々は日本の平和を守っていかねばなりません
日本の独立を守っていかねばなりません
次の時代にいかに責任を持つか
自民党は新しい日本を創ってまいります

参院選2025特設サイト
https://special.jimin.jp

#自民党 #参院選2025",[],https://i.ytimg.com/vi/HxA9LBwJ6IU/hqdefault.jpg,25,17640,54,0,PT48S,false,自民党,参院;参院選;石破;自民;自民党;茂,6
9ZFs3ZuPW0c,2025-07-16T08:04:21Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,女性活躍っていうけどさ、ちゃんと考えてくれてる？,"男女間賃金格差の解消！
生理、不妊治療、妊娠・出産、更年期障害など
女性特有の健康課題に女性の声を反映した政策を進めています！
また、避難所でのプライバシーの確保など
女性の視点を取り入れた災害対策も進めています！
女性の活躍を強力に後押し
#実はやってる自民党 #自民党 #女性活躍",[],https://i.ytimg.com/vi/9ZFs3ZuPW0c/hqdefault.jpg,25,92,5,0,PT29S,false,自民党,自民;自民党,2
Y98p54s3skc,2025-07-16T06:40:58Z,UCQVGAwZGA9jrH2XF7feK2xQ,自民党,老後の一人暮らし不安しかない...,"将来も安心して受け取れる年金制度の確保！
医療・介護体制の充実にも力をいれていきます！
安心して暮らし続けられる社会を実現
#実はやってる自民党 #r老後 #医療  #介護 介護",[],https://i.ytimg.com/vi/Y98p54s3skc/hqdefault.jpg,25,1259,4,0,PT19S,false,自民党,自民;自民党,2
