id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
Hc-Rbni0j4k,2025-07-03T23:00:20Z,UCBKn5J5o01uBYzwuC7HnUbQ,撮って出しニュース,【参院選CHECK】あの隠し玉もダメだった自民党は完全終了です！ある理由で「トランプ関税決着」は失敗に終わりました【須田慎一郎】,"ニュース解説を出来るだけ早く発信するチャンネル「撮って出しニュース」
解説者：須田慎一郎

#自民党 #参院選 #公示 #参議院選挙2025 
#自民惨敗 #大敗 #トランプ関税 #防衛費 
#安全保障 #給付金 #消費税減税 #消費減税 
#石破茂 #石破内閣 #須田慎一郎

「撮って出しニュース」公式Xアカウント
https://x.com/soocnews","['撮って出しニュース', '須田慎一郎', 'soocnews', 'ニュース', '最新', '時事', '政治', '経済', '政府', '話題', 'マスコミ', 'テレビ', 'メディア', '新聞', '保守', '自民党', '立憲民主党', '国民民主党', '日本', 'アメリカ', 'トランプ大統領', '参議院選挙', '財務省', '虎ノ門ニュース', 'ニューソク']",https://i.ytimg.com/vi/Hc-Rbni0j4k/hqdefault.jpg,25,415181,13718,1362,PT12M23S,false,
pKV8I4JqT-0,2025-07-04T08:01:04Z,UC2vi2elY5r_NiMMar423Xwg,おみそちゃんねる【世界どん深闇ニュース】,【参院選】私、ブチギレてます,"参政党神谷代表の炎上の真相がヤバすぎる
参院選 浜田聡 倖田來未炎上 少子化問題",[],https://i.ytimg.com/vi/pKV8I4JqT-0/hqdefault.jpg,25,538052,33239,4632,PT20M57S,false,
PXR-GDqfhy4,2025-07-04T04:59:13Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,【参院選SP対談】※緊急配信※ 日本保守党 有本 香 × 須田慎一郎 （虎ノ門ニュース）,"本配信のラストに
7/3(木)の日本保守党第一声街頭演説開始前に行った
北村弁護士へのインタビュー映像もございます！

また機材のトラブルにより街頭演説の配信を行える状況ではなくなったため
弁護士北村晴男ちゃんねるにて
街灯演説の様子が鮮明に配信されておりますので
こちらからぜひご覧ください。
https://t.co/IYsYqDj7Ua


↓北村晴男さんの出馬表明直後の緊急リモート出演↓
https://youtube.com/live/s31w25B1nhk


＜出演＞
有本 香（日本保守党 事務総長）
須田慎一郎（経済ジャーナリスト）

配信：7月4日（金）13:00開始

※本配信後のメンバーシップ限定配信はございませんので、
　恐れ入りますが、予めご了承のほど宜しくお願いいたします。


「真相深入り！虎ノ門ニュース」は
地上波では報じられない世の中の真相を皆様にお届けする番組です。 

現在は毎週火曜・金曜の週２配信となっていますが、ゆくゆくはより多くの情報を皆様にお届けできるよう配信日を増やしていきたいと思っています。

配信回数を増やせるようにメンバーシップ限定配信もやっていますので、よろしくお願いいたします！

---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp

★Twitter
https://twitter.com/toranomon8

#虎ノ門ニュース  #虎8 #日本保守党 #有本香 #須田慎一郎 #参院選","['ニュース', '虎ノ門', '須田慎一郎', '参院選', '日本保守党', '有本香']",https://i.ytimg.com/vi/PXR-GDqfhy4/hqdefault.jpg,25,349015,19747,1309,PT1H11S,false,
rgz0f3I3h2g,2025-07-03T21:01:00Z,UC3_oSWRmPBpnhlzaWLZBafQ,香椎なつ【政治のガチ攻略ch】,【激戦の兵庫区】絶対に投票してはいけない参院選候補と政党を解説,"泉房穂を絶対に許すな

▼明石市議会議員：石井さんのノート
https://note.com/rich_coot9638/n/n9caeb03e42b7
▼泉房穂のパワハラ詳細：立花さん
https://youtu.be/-IBa4bbYwf4?si=jEaqI7D7lAos-WF9
---------------------------------------------------------

お気軽にコメントください。
チャンネル登録☆高評価☝お願いします。


▽メンバーシップ登録
https://www.youtube.com/user/ryoryo2111/join

▽Twitter
https://twitter.com/es_335_ryo


#自民党
#公明党
#参政党
#nhk党
#参院選
#兵庫
#香椎なつ
#涼",['ryo'],https://i.ytimg.com/vi/rgz0f3I3h2g/hqdefault.jpg,25,466547,22226,2000,PT14M49S,false,
QBi5SrIQoBE,2025-07-04T09:00:46Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,1310回　参院選各党の政策見比べ　自公と立民がそっくり！,"動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。

#高橋洋一　#髙橋洋一チャンネル　#参院選　#政策　#公約",[],https://i.ytimg.com/vi/QBi5SrIQoBE/hqdefault.jpg,25,393413,13324,774,PT10M30S,false,
xBELjXRgbto,2025-07-04T08:01:22Z,UCM7nsGHWLJbGAxwq0ZGSVMQ,よろずやニュース,参院選埼玉選挙区、外国人問題でどこに投票すべきか判明する　#shorts,"☆【政治】【芸能】【事件】色々な情報を発信します！！ ≪#shorts≫
☆当チャンネルでは必ずニュース等を基に動画を制作しています！！
【音声】
VOICEVOX(https://voicevox.hiroshiba.jp/):ずんだもん,春日部つむぎ,青山龍星,四国めたん,玄野武宏,波音リツ,雨晴はう,冥鳴ひまり,白上虎太郎,剣崎雌雄,もち子(cv 明日葉よもぎ),九州そら,No.7,後鬼,WhiteCUL,ちび式じい,櫻歌ミコ,小夜/SAYO,雀松朱司,†聖騎士 紅桜†,ナースロボ＿タイプＴ,猫使アル,春歌ナナ,麒ヶ島宗麟,栗田まろん,中国うさぎ,猫使ビィ,琴詠ニア,満別花丸,あいえるたん,中部つるぎ, 
VOICEVOX Nemo

【動画・画像・イラスト】
動画AC
写真AC
イラストAC
Unsplash
ベイツ・イメージズ
Pexels
Pexels動画
Pixabay
動画素材．com
Videezy
Mixkit
ムビデコ – 無料素材動画サイト
YouTuberのための素材屋さん
いらすとや
ソコスト
icooon-mono
Loose Drawing
ちょうどいいイラスト
みんちりえ
O-DAN
素材Good
Frame illust
ライナストック
ぱくたそ
えふすと
テロップ．サイト
フキダシデザイン
テロップストック
おしゃれテロップ
イラストせんせい
Freepik
ニコニ・コモンズ
立ち絵(坂本アヒル)(春日部つくし)
パブリックドメインQ
みりんの動画素材
歌川たいじ商店（https://utagawataiji.blog.jp/archives/1195920.html）

【効果音】
効果音ラボ
Howling-Indicator
効果音工房

【BGM】
classix
かまタマゴ
魔王魂
クラシック名曲サウンドライブラリー (http://classical-sound.seesaa.net/)

【Xから引用・参考】
井川 意高 サブアカ改め本アカ @IkawaMototaka (https://x.com/IkawaMototaka)
ひろゆき @hirox246 (https://x.com/hirox246)
米沢隆一 @RyuichiYoneyama (https://x.com/RyuichiYoneyama)
門田隆将 @KadotaRyusho (https://x.com/KadotaRyusho)
三崎優太 @misakism13 (https://x.com/misakism13?lang=ja)
高橋洋一（嘉悦大） @YoichiTakahashi (https://x.com/YoichiTakahashi)
竹田恒泰 @takenoma (https://x.com/takenoma)
玉木雄一郎 @tamakiyuichiro (https://x.com/tamakiyuichiro?lang=ja)
島田洋一（Shimada Yoichi） @ProfShimada (https://x.com/ProfShimada)
堀江貴文(Takafumi Horie、ホリエモン) @takapon_jp (https://x.com/takapon_jp)
フィフィ @FIFI_Egypt (https://x.com/fifi_egypt)

☆動画に出てくる画像や映像はすべてイメージです","['#shorts', '参院選', '参政党', '埼玉県', '自民党', '立憲民主党', '国民民主党', '公明党', '社民党', '共産党', 'れいわ新選組', '日本維新の会', '参議院議員選挙', '選挙', '参議院選挙']",https://i.ytimg.com/vi/xBELjXRgbto/hqdefault.jpg,22,948745,49458,1527,PT1M,false,
_ZRr6mr3HX0,2025-07-04T09:00:57Z,UCBKn5J5o01uBYzwuC7HnUbQ,撮って出しニュース,【参院選CHECK】先週末の石破首相・街頭演説！なぜ場所が埼玉県・七里駅前なのか…石破隠しの自民党の思惑に注目です！,"ニュース解説を出来るだけ早く発信するチャンネル「撮って出しニュース」
解説者：須田慎一郎

#参院選 #石破茂 #街頭演説 #自民党 
#七里駅 #埼玉 #石破首相 #石破総理 #応援演説 
#須田慎一郎

「撮って出しニュース」公式Xアカウント
https://x.com/soocnews","['撮って出しニュース', '須田慎一郎', 'soocnews', 'ニュース', '最新', '時事', '政治', '経済', '政府', '話題', 'マスコミ', 'テレビ', 'メディア', '新聞', '保守', '自民党', '立憲民主党', '国民民主党', '日本', 'アメリカ', 'トランプ大統領', '参議院選挙', '財務省', '虎ノ門ニュース', '参院選', '石破茂', '撮って出し']",https://i.ytimg.com/vi/_ZRr6mr3HX0/hqdefault.jpg,25,197515,5242,937,PT6M17S,false,
Qn-1ABQAmOk,2025-07-04T10:00:55Z,UC_9UuV_nrWuPfioQEXMQSPw,ねずみ,【参院選ついに開幕】日本一早い当確を出します,"ゆり＆ねずみ真夏の地下陰謀論祭り！
チケットはコチラから↓
https://amemachi.zaiko.io/e/nezuinuzuki

ねずみ
https://illustrain.com/?p=17713

情報こちらにお寄せくださいm(_ _)m
veuutienchophunutruoc@gmail.com

※頂いたメールの内容は、特定されないよう一部隠して動画に使用させて頂く場合がございます。予めご了承くださいm(_ _)m

楽曲提供：株式会社光サプライズ",[],https://i.ytimg.com/vi/Qn-1ABQAmOk/hqdefault.jpg,24,207752,12981,1176,PT14M45S,false,
UJS-LPF5m-Y,2025-07-04T02:30:40Z,UCax09PmcRoY1R8mfJFBfv0g,朝倉慶のASK1,2025年7月4日　参院選バラマキ合戦でインフレと株高だ【朝倉慶の株式投資・株式相場解説】,"★ASAKURA経済セミナー★

次回2025年7月12日(土)オンライン＆東京大手町にて開催します！
見どころ・・・
経済アナリスト・朝倉慶の気になる社会のトピック、世界の政治経済動向の解説！長谷川伸一・西野匡の注目銘柄解説　など
3時間半にわたる白熱のセミナー！
申し込み先　https://www.ask1-jp.com/live-seminar

--------------------------------------------------------
こんにちは　朝倉慶です

さてお知らせです
来週は朝倉オンラインセミナー開催です
奮ってご参加ください
ここでは極めて重要な話を行います
夏相場はかなり面白い展開になりそうです
今後展開されそうな壮大な相場について話します
また、国内のインフレですが
落ち着いたかに見えるコメの価格の行方も要注意です
今年の暑さはいつにも増して異常ではないですか？
仮に農作物に影響が出て不作になればどうなるか？
もう備蓄米は残っていません
しかも暑いのは世界共通で世界同時の農作物不作も？
驚くべき事態に発展する可能性もあります
この辺り日本の物価急騰リスクについて解説します
また中国も極端なデフレの中で
習近平の失脚観測は広まってきました
トランプ氏に翻弄される世界についても話します
また当社の銘柄マスター、長谷川伸一と西野匡も
会社紹介も必見と思います

今週発表になった日銀短観は
驚いたことで製造業の業況判断が改善しました
日本企業も設備投資意欲は全く衰えていません
足元の経済の数字はいいものばかりです
株高も当然の流れと言えるでしょう

今後もタイムリーに情報発信していきます
今後ともよろしくお願いします

朝倉　　慶
--------------------------------------------------------
【株式会社ASK1】セミナー、ＣＤ、レポートなど朝倉慶の経済情報配信をしています。
https://www.ask1-jp.com/

【朝倉慶公式Twitter】朝倉がつぶやきます。
https://twitter.com/AM_Asakura


朝倉慶チャンネル☆登録をお願いします→http://urx.red/xX7M
#朝倉慶#朝倉慶チャンネル","['株価', '相場', '日本株', '株式投資', 'セミナー', '朝倉慶', '経済ニュース', '日本', '経済', '政治', '株式相場解説', '日経平均株価', '三橋貴明', '及川幸久', '渡邉哲也', 'ASK1', '株式', 'バフェット', 'アドバンテスト', 'ソフトバンクグループ', 'トヨタ自動車', '三菱UFJフィナンシャル・グループ', '三菱重工業', 'IHI', 'フジクラ', 'サンリオ']",https://i.ytimg.com/vi/UJS-LPF5m-Y/hqdefault.jpg,25,125645,2424,176,PT20M56S,false,
B1D8KJA4_fM,2025-07-04T04:48:42Z,UCjrN-o1HlLk22qcauIKDtlQ,参政党,街頭演説  in  広島  広島駅南口　令和7年7月4日（金）12：30頃　【参議院選挙2025 参政党 Live】,"／
日本の未来を変えるため、参政党は全ての都道府県に
参院選の候補者を立てています。
＼
参院選特設サイト👉　https://sanseito.jp/sanin_election_27/

💫期日前投票は明日7/4から！
 投票日は7/20

参議院選挙は「2枚の投票用紙」で投票します！
❶ まずは投票所に行きましょう
❷ 投票所で投票用紙が【2枚】渡されます！

✅1枚目は「選挙区」→ 
地元の候補者の名前を書きます
（参政党は47都道府県すべてに候補者がいますので
必ず書いていただけます！）

✅2枚目は「比例代表」→
 「参政党」と書くor応援したい「比例候補者」
の名前を書きます！

✍️名前は 漢字でもひらがなでもOK！

聞いたことのない難しい用語や仕組みで
ややこしい！と思われる方のために
神谷代表からの解説動画もよければご覧ください！
https://youtube.com/shorts/PNAhMNRELWc?feature=share

#参政党 
#参議院議員選挙2025

🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

ーーーーーーーーーーーーーーーーーーーーーーーーー
参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://www.sanseito.jp/eventc/

◎参政党を応援！献金ページ
https://www.sanseito.jp/donation/

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣
#赤坂ニュース 
#参政党","['記者会見', '参政党', '神谷宗幣', '政党', '政治', '教育', '国会', '衆議院', '参議院', '選挙', 'ニュース', 'news', 'さんせいとう', 'sanseito', '歴史']",https://i.ytimg.com/vi/B1D8KJA4_fM/hqdefault.jpg,25,96145,6802,298,PT1H16M4S,false,
