id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
0vz58im5vsc,2025-07-18T12:23:25Z,UCwywumWHI4_hQtZpJwsC8cw,高須幹弥（高須クリニック）,【参政党】神谷宗幣と和解しました！【NISA】,"高須クリニックホームページ
↓↓↓↓
https://www.takasu.co.jp/

高須幹弥インスタグラム
↓↓↓↓
https://www.instagram.com/takasumikiya/

高須幹弥アメーバブログ
↓↓↓↓
https://ameblo.jp/drmikiya/

高須幹弥Tik tok
↓↓↓↓
https://www.tiktok.com/@takasumikiya",[],https://i.ytimg.com/vi/0vz58im5vsc/hqdefault.jpg,25,47236,6740,1697,PT15M59S,false,高須幹弥（高須クリニック）
ux5yvXP4Qb8,2025-07-18T11:41:38Z,UCwywumWHI4_hQtZpJwsC8cw,高須幹弥（高須クリニック）,【参議院選挙】四毒をやめると本当に医療費削減できるのか？【日本誠真会】,"高須クリニックホームページ
↓↓↓↓
https://www.takasu.co.jp/

高須幹弥インスタグラム
↓↓↓↓
https://www.instagram.com/takasumikiya/

高須幹弥アメーバブログ
↓↓↓↓
https://ameblo.jp/drmikiya/

高須幹弥Tik tok
↓↓↓↓
https://www.tiktok.com/@takasumikiya",[],https://i.ytimg.com/vi/ux5yvXP4Qb8/hqdefault.jpg,25,25352,2072,753,PT15M38S,false,高須幹弥（高須クリニック）
dBDzwmtrPfI,2025-07-18T10:30:40Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,参院選直前！参政党はなぜ伸びている？消費減税は本当に有効か？【東野幸治×堀江貴文】,"本シリーズはNewsPicksで先行配信中です
https://npx.me/s/BOH9jgKh

※この動画は切り抜き禁止です

①(この動画)https://youtu.be/dBDzwmtrPfI
②
③

HORIE ONEの再生リストはこちら
https://youtube.com/playlist?list=PLPG9JWQYcjUupkJuju2HRTGZuHwQAzPQ3

今回の番組では、政治・情報番組でお馴染みの東野幸治さんをゲストに迎え、7月の参議院選挙をテーマに徹底討論。
急速に支持率を伸ばす参政党や、注目を集める消費税減税の動きについても深掘り。
さらに、選挙活動中に襲撃事件に巻き込まれた黒岩里奈さんを迎え、現場から見た選挙の課題や今後のあり方について議論。


また、堀江さんが刑務所で出会った悍ましい性犯罪者の実態にも言及。
さらに、フジテレビを含む複数メディアの今後や、多様化するメディアとコンテンツの未来についても語り合います。

＜ゲスト＞東野 幸治（芸人）



*◆BOB2025：別府温泉ぶっかけフェス 8月23日開催！チケット発売中*
https://bobfes.jp/

*◆メルマガ*
『HORIEMON Newsletter』
最新ニュース解説を毎日無料で発行！
▶ https://horiemon.media/register/

『ホリエモン公式メルマガ』
YouTubeにはない情報も盛り沢山で配信中！
 ▶ https://zeroichi.media/with/1242

*◆オンラインサロン*
『堀江貴文イノベーション大学校(HIU)』
メンバー募集中！
▶ https://lounge.dmm.com/detail/87/

『neoHIU』
ビジネス系に特化した起業家向けのSlack使用オンラインサロン！
▶ https://lounge.dmm.com/detail/6218/

*◆メディア*
『ZATSUDAN』
様々なフィールドで活躍するプロフェッショナル達の雑談を配信！
2週間の無料トライアル中！
▶ https://zatsudan.com/

『OPENREC』
メルマガ付き！HIUイベントでの対談
会員限定で30分お試し視聴可能！
▶ https://www.openrec.tv/user/horiemon_

*◆Wi-Fi*
『ホリエのWi-Fi』
本体実質無料+国内3キャリア実質使い放題+海外151ヶ国利用可！
▶ https://horienowifi.jp/
※ホリエのWi-Fiやコラボモバイルを販売する加盟店募集中！
▶ https://www.youtube.com/watch?v=xsCDUS7fQ38

*◆おすすめ書籍*
ホリエモン演歌デビュー曲「チョメチョメ」CD
▶ https://amzn.to/42pousN
多動力 (NewsPicks Book) (幻冬舎文庫)
▶https://amzn.to/4iN6MFr
ゼロ―――なにもない自分に小さなイチを足していく（ダイヤモンド社）
▶ https://amzn.to/4hPpJGd

*◆堀江貴文SNS*
X : https://twitter.com/takapon_jp
Instagram : https://www.instagram.com/takapon_jp/
TikTok : https://www.tiktok.com/@takafumi_horie

運営：SNS media&consulting 株式会社
https://snsmandc.jp","['堀江貴文', 'ホリエモン', '堀江', '貴文', 'Takafumi', 'Horie']",https://i.ytimg.com/vi/dBDzwmtrPfI/hqdefault.jpg,25,59255,963,394,PT22M54S,false,堀江貴文 ホリエモン
be5n3T0gq1o,2025-07-18T03:32:31Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,各党が本気で議論！参議院議員選挙直前、物価高対策・社会保険料・政局をどう考える！？【 #それどう ダイジェスト】,"全編視聴はこちら
https://youtube.com/live/tvH9cyY1UPE

『 #それどう - ホリエモンのそれってどうなの！？』は政治家や有識者、様々なバックグラウンドをもつ方々が【タブーなし・演出なし】でディスカッションを行う政治討論番組です

スポンサー：
【株式会社伊藤油化工業所】
▼正社員募集中▼
https://lp.itoh-yuka.com/careers/
一緒に産廃業界のイメージを変え、新しい3K職にスポットライトをあてましょう！
■公式アカウント
Instagram
https://www.instagram.com/itoh_yuka_co_ltd/

番組協賛企業募集！お問い合わせは下記まで
info@samurai-partners.jp

ゲスト（敬称略）：
自由民主党　平井卓也
立憲民主党　後藤祐一
日本維新の会　音喜多駿
公明党　伊佐進一
国民民主党　玉木雄一郎
チームみらい　安野貴博

メインパーソナリティ：堀江貴文
進行：篠原光、林尚弘

会場協力：株式会社Legaseed

*◆BOB2025：別府温泉ぶっかけフェス 8月23日開催！チケット発売中*
https://bobfes.jp/

*◆メルマガ*
『HORIEMON Newsletter』
最新ニュース解説を毎日無料で発行！
▶ https://horiemon.media/register/

『ホリエモン公式メルマガ』
YouTubeにはない情報も盛り沢山で配信中！
 ▶ https://zeroichi.media/with/1242

*◆オンラインサロン*
『堀江貴文イノベーション大学校(HIU)』
メンバー募集中！
▶ https://lounge.dmm.com/detail/87/

『neoHIU』
ビジネス系に特化した起業家向けのSlack使用オンラインサロン！
▶ https://lounge.dmm.com/detail/6218/

*◆メディア*
『ZATSUDAN』
様々なフィールドで活躍するプロフェッショナル達の雑談を配信！
2週間の無料トライアル中！
▶ https://zatsudan.com/

『OPENREC』
メルマガ付き！HIUイベントでの対談
会員限定で30分お試し視聴可能！
▶ https://www.openrec.tv/user/horiemon_

*◆Wi-Fi*
『ホリエのWi-Fi』
本体実質無料+国内3キャリア実質使い放題+海外151ヶ国利用可！
▶ https://horienowifi.jp/
※ホリエのWi-Fiやコラボモバイルを販売する加盟店募集中！
▶ https://www.youtube.com/watch?v=xsCDUS7fQ38

*◆おすすめ書籍*
ホリエモン演歌デビュー曲「チョメチョメ」CD
▶ https://amzn.to/42pousN
多動力 (NewsPicks Book) (幻冬舎文庫)
▶https://amzn.to/4iN6MFr
ゼロ―――なにもない自分に小さなイチを足していく（ダイヤモンド社）
▶ https://amzn.to/4hPpJGd

*◆堀江貴文SNS*
X : https://twitter.com/takapon_jp
Instagram : https://www.instagram.com/takapon_jp/
TikTok : https://www.tiktok.com/@takafumi_horie

運営：SNS media&consulting 株式会社
https://snsmandc.jp","['堀江貴文', 'ホリエモン', '堀江', '貴文', 'Takafumi', 'Horie']",https://i.ytimg.com/vi/be5n3T0gq1o/hqdefault.jpg,25,40652,685,236,PT32M3S,false,堀江貴文 ホリエモン
jkUu81BHbhw,2025-07-18T10:04:17Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,上念司さんと「参政党」を分析！少数政党が躍進する参議院議員選挙情勢を語る,"上念司さんX
https://x.com/smith796000",[],https://i.ytimg.com/vi/jkUu81BHbhw/hqdefault.jpg,25,57774,1398,225,PT57M52S,false,堀江貴文 ホリエモン
FLcBuK2IKgw,2025-07-17T22:54:41Z,UCLJNZ7osIjNix4bbkM-rj5w,たまきチャンネル,住宅費を引き下げる！,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/","['たまき', '玉木雄一郎', '衆議院', '国会', '国民民主党', '政治', '政治家', '永田町', '突撃', 'インタビュー']",https://i.ytimg.com/vi/FLcBuK2IKgw/hqdefault.jpg,25,21444,559,7,PT27S,false,たまきチャンネル
cRTPrai1Hmg,2025-07-17T22:55:42Z,UCLJNZ7osIjNix4bbkM-rj5w,たまきチャンネル,現役世代から豊かに！そして全世代へ,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/","['たまき', '玉木雄一郎', '衆議院', '国会', '国民民主党', '政治', '政治家', '永田町', '突撃', 'インタビュー']",https://i.ytimg.com/vi/cRTPrai1Hmg/hqdefault.jpg,25,19659,744,28,PT51S,false,たまきチャンネル
aEowhAlqml4,2025-07-18T14:44:19Z,UCLJNZ7osIjNix4bbkM-rj5w,たまきチャンネル,今夜07/18(金)22時～「たまき生配信」ライブチャットを開催！,"参院選最終盤たまき選対会議！

今夜 07/18（金）22時30分 ～「たまき生配信」ライブチャットを開催いたします。今回も YouTube だけでなく X でも、同時配信にもチャレンジします。

2025年参議院選挙もあと1日。最後の1秒まで全力でネットでも戦うために、みなさんのお知恵を力を貸してください！

目標である16議席以上の獲得に向けて、各地で激戦模様です！

あと1日を悔いのない戦いにするために時間をどう有効に使うのか、SNSでもみなさんの力を結集して頂くために、たまき生配信選対会議でご意見をお寄せください！

日本政治の未来を変えるために国民民主党は躍進しなくてはなりません！成長戦略「新・三本の矢」を携え、ニッポン経済復活に向けて #現役世代から豊かになろう と訴えてまいります。

絶対に #手取りを増やす夏にする！ 是非皆さんのお力をお貸しください。

そのほか、出来る限りたくさんのトピックについてお話しさせてください。

皆さんのお悩みやご意見もなども、ぜひチャットでご質問やご意見をお寄せください。なるべくたくさんコメントしていきたいと思います。

ライブチャットに参加できないけど…と言う方は、ぜひ、 
#たまきに伝えたい 
#やっぱり国民民主党
#玉木雄一郎 
で、ご意見をポストしていただけたらありがたいです。


【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/","['たまき', '玉木雄一郎', '衆議院', '国会', '国民民主党', '政治', '政治家', '永田町', '突撃', 'インタビュー']",https://i.ytimg.com/vi/aEowhAlqml4/hqdefault.jpg,25,8559,3047,30,PT1H1M19S,false,たまきチャンネル
Ve5kyhJ2HdM,2025-07-17T23:29:11Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,泉房穂への刑事告発を公明党が泉房穂からの報復を恐れて自粛！公明党は公務員に課せられた犯罪を見つけたら告発しなければならない義務を守っていない！公明党が法律を法律違反をするほど泉房穂からの報復が怖かった,"★参議院選挙に立候補しています。
兵庫県の方は【立花孝志】と１枚目の投票用紙にはと書いて下さい。２枚目の投票用紙には【ＮＨＫ党】と書いて下さい。

立花孝志は兵庫県で落選して、更に選挙区か全国区で２％得票できなければ政治家を引退します。
１枚目の投票用紙に下記のあなたの都道府県の立候補者に投票して頂ければ、私立花孝志の政治家引退を阻止できます。
北海道は【後藤　朋子】、青森県は【佐々木　晃】、岩手県は【吉田　博信】、宮城県は【前田　太一】、秋田県は【本田　幸久】、山形県は【大貫　学】、福島県は【越智　寛之】、茨城県は【酒井　明男】、栃木県は【高橋　真佐子】、群馬県は【上楽　宗之】、埼玉県は【山田　信一】、千葉県は【玉元　弘次】、東京都は【石丸　幸人】、神奈川県【堀川　圭輔】、新潟県は【原田　公成】、富山県は【佐藤　明】、石川県は【小沢　正人】、福井県は【浜田　智】、山梨県は【舟橋　夢人】、長野県は【加藤　英明】、岐阜県は【小池　裕之】、静岡県は【福原　志瑠美】、愛知県は【横山　緑】、三重県は【橋本　博幸】、滋賀県は【菅原　良雄】、京都府は【木村　嘉孝】、大阪府は【竹内　隆】、兵庫県は【立花　孝志】、奈良県は【川崎　智之】、和歌山県は【本間　奈々】、鳥取県と島根県は【谷口　直矢】、岡山県は【岩田　好明】、広島県は【堤　美登里】、山口県は【奥野　信治】、徳島県と高知県は【中島　康治】、香川県は【野呂　美和子】、愛媛県は【斉藤　博樹】、福岡県は【村上　成俊】、佐賀県は【松尾　芳治】、長崎県は【神谷　幸太郎】、熊本県は【立花　勝樹】大分県は【二宮　大造】、宮崎県は【北川　哲平】、鹿児島県は【山本　貴平】、沖縄県は【眞喜志　雄一】

★NHK党は参議院選挙全国比例に浜田聡参議院議員、福永活也弁護士、川﨑たかひろ弁護士の３名を擁立しました。
立花孝志の当選と国政政党復帰をめざしています！

★全国の４５選挙区の立候補予定者はこちらから
https://syoha-senkyo.jp/

★立花孝志の携帯電話番号→08025089347　留守番電話に用件をお知らせ頂ければ折り返しさせて頂きます。

★党に対して寄附をして頂くと個人名が公表されたり、事務処理が煩雑にもなりますので、立花孝志が経営する『立花孝志ひとり放送局株式会社』にYouTubeの『視聴料』として下記の金融機関口座にお振り込み頂ければ幸いです。
１.ゆうちょ銀行　記号14070　番号8448861 
２.三菱ＵＦＪ銀行　堺支店　普通預金　0091679 
３.三井住友銀行　浜寺支店　普通預金　1523308 
名義はいずれも、『立花孝志ひとり放送局株式会社』です。

★ＮＨＫにお金を支払わない国民を増やすことを目指します。

★ホリエモンと立花孝志のＮＨＫでの政見放送
https://www.youtube.com/watch?v=yHMsGmH9IK8&t=62s
立花孝志はイロモノではない事をホリエモンが語ってくれています。
https://www.youtube.com/watch?v=e31DYLFa45E【１１分３０秒あたりから１０分間くらいをご覧ください。】

★ホームページはこちら
https://www.syoha.jp/

★私は、ＮＨＫ職員を１９年４ヶ月してましたが、２００５年に週刊文春でＮＨＫの不正経理を内部告発して退職【内部告発が原因で実質上のクビ】になりました。

★受信料不払いに関する相談センター【ＮＨＫ党コールセンター】 03-3696-0750【代表】午前10時から夜７時まで、土日祝はお休みです。

★Ｘ旧ツイッター https://twitter.com/tachibanat",[],https://i.ytimg.com/vi/Ve5kyhJ2HdM/hqdefault.jpg,25,67663,5433,428,PT3M17S,false,立花孝志
ecBlnGSWxZA,2025-07-18T08:43:13Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,神戸新聞自爆！香椎なつさんの動画回る回る、再生祭り！泉房穂は犯罪者！,"★参議院選挙に立候補しています。
兵庫県の方は【立花孝志】と１枚目の投票用紙にはと書いて下さい。２枚目の投票用紙には【ＮＨＫ党】と書いて下さい。

立花孝志は兵庫県で落選して、更に選挙区か全国区で２％得票できなければ政治家を引退します。
１枚目の投票用紙に下記のあなたの都道府県の立候補者に投票して頂ければ、私立花孝志の政治家引退を阻止できます。
北海道は【後藤　朋子】、青森県は【佐々木　晃】、岩手県は【吉田　博信】、宮城県は【前田　太一】、秋田県は【本田　幸久】、山形県は【大貫　学】、福島県は【越智　寛之】、茨城県は【酒井　明男】、栃木県は【高橋　真佐子】、群馬県は【上楽　宗之】、埼玉県は【山田　信一】、千葉県は【玉元　弘次】、東京都は【石丸　幸人】、神奈川県【堀川　圭輔】、新潟県は【原田　公成】、富山県は【佐藤　明】、石川県は【小沢　正人】、福井県は【浜田　智】、山梨県は【舟橋　夢人】、長野県は【加藤　英明】、岐阜県は【小池　裕之】、静岡県は【福原　志瑠美】、愛知県は【横山　緑】、三重県は【橋本　博幸】、滋賀県は【菅原　良雄】、京都府は【木村　嘉孝】、大阪府は【竹内　隆】、兵庫県は【立花　孝志】、奈良県は【川崎　智之】、和歌山県は【本間　奈々】、鳥取県と島根県は【谷口　直矢】、岡山県は【岩田　好明】、広島県は【堤　美登里】、山口県は【奥野　信治】、徳島県と高知県は【中島　康治】、香川県は【野呂　美和子】、愛媛県は【斉藤　博樹】、福岡県は【村上　成俊】、佐賀県は【松尾　芳治】、長崎県は【神谷　幸太郎】、熊本県は【立花　勝樹】大分県は【二宮　大造】、宮崎県は【北川　哲平】、鹿児島県は【山本　貴平】、沖縄県は【眞喜志　雄一】

★NHK党は参議院選挙全国比例に浜田聡参議院議員、福永活也弁護士、川﨑たかひろ弁護士の３名を擁立しました。
立花孝志の当選と国政政党復帰をめざしています！

★全国の４５選挙区の立候補予定者はこちらから
https://syoha-senkyo.jp/

★立花孝志の携帯電話番号→08025089347　留守番電話に用件をお知らせ頂ければ折り返しさせて頂きます。

★党に対して寄附をして頂くと個人名が公表されたり、事務処理が煩雑にもなりますので、立花孝志が経営する『立花孝志ひとり放送局株式会社』にYouTubeの『視聴料』として下記の金融機関口座にお振り込み頂ければ幸いです。
１.ゆうちょ銀行　記号14070　番号8448861 
２.三菱ＵＦＪ銀行　堺支店　普通預金　0091679 
３.三井住友銀行　浜寺支店　普通預金　1523308 
名義はいずれも、『立花孝志ひとり放送局株式会社』です。

★ＮＨＫにお金を支払わない国民を増やすことを目指します。

★ホリエモンと立花孝志のＮＨＫでの政見放送
https://www.youtube.com/watch?v=yHMsGmH9IK8&t=62s
立花孝志はイロモノではない事をホリエモンが語ってくれています。
https://www.youtube.com/watch?v=e31DYLFa45E【１１分３０秒あたりから１０分間くらいをご覧ください。】

★ホームページはこちら
https://www.syoha.jp/

★私は、ＮＨＫ職員を１９年４ヶ月してましたが、２００５年に週刊文春でＮＨＫの不正経理を内部告発して退職【内部告発が原因で実質上のクビ】になりました。

★受信料不払いに関する相談センター【ＮＨＫ党コールセンター】 03-3696-0750【代表】午前10時から夜７時まで、土日祝はお休みです。

★Ｘ旧ツイッター https://twitter.com/tachibanat",[],https://i.ytimg.com/vi/ecBlnGSWxZA/hqdefault.jpg,25,51419,5439,375,PT3M35S,false,立花孝志
