id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
kT5dQmqZ0vk,2025-07-07T07:44:30Z,UCwywumWHI4_hQtZpJwsC8cw,高須幹弥（高須クリニック）,【参議院選挙】日本維新の会について私の意見を話します【吉村洋文】,"高須クリニックホームページ
↓↓↓↓
https://www.takasu.co.jp/

高須幹弥インスタグラム
↓↓↓↓
https://www.instagram.com/takasumikiya/

高須幹弥アメーバブログ
↓↓↓↓
https://ameblo.jp/drmikiya/

高須幹弥Tik tok
↓↓↓↓
https://www.tiktok.com/@takasumikiya",[],https://i.ytimg.com/vi/kT5dQmqZ0vk/hqdefault.jpg,25,58850,1389,715,PT25M58S,false,高須幹弥（高須クリニック）
RE3Idy-3_9I,2025-07-07T05:35:38Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,その場でオンライン購入可能！ホリエモンの肉磨き＆精肉販売ライブ【7/7 13:30〜】,"ホリエモンが磨いたお肉をその場で買える精肉販売LIVEを今月もやります！

▼お肉の購入はこちら
https://wagyumafia.official.ec

▼WAGYUMAFIAビーバー
https://hokka.jp/hokka_rice_confectionery/【送料無料】wagyumafiaビーバー12袋/

▼アパレル販売はこちら
https://chateaubriand.tokyo

▼ウルトラ・ニッチ 小さく始めろ！ニッチを攻めろ！ 
https://amzn.to/47YwZuL",[],https://i.ytimg.com/vi/RE3Idy-3_9I/hqdefault.jpg,25,7761,87,21,PT40M55S,false,堀江貴文 ホリエモン
fY2pH__J7KQ,2025-07-07T04:00:55Z,UCLJNZ7osIjNix4bbkM-rj5w,たまきチャンネル,【参院選2025】手取りを増やす！年間12万増！国民民主党,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/","['たまき', '玉木雄一郎', '衆議院', '国会', '国民民主党', '政治', '政治家', '永田町', '突撃', 'インタビュー']",https://i.ytimg.com/vi/fY2pH__J7KQ/hqdefault.jpg,25,23551,742,59,PT53S,false,たまきチャンネル
zBuba2V0wFo,2025-07-06T15:10:53Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,日本保守党の支援者のみなさんへ　参政党をやっつけるのでＮＨＫ党立花孝志に力を貸してください。,"立花孝志は兵庫県で落選して、更に選挙区か全国区で２％得票できなければ政治家を引退します。

１枚目の投票用紙に下記のあなたの府県の立候補者に投票して頂ければ、私立花孝志の政治家引退を阻止できます。

東京都は再生の道の【吉田あや】さん

青森県は【佐々木　晃】、岩手県は【吉田　博信】、宮城県は【前田　太一】、秋田県は【本田　幸久】、山形県は【大貫　学】、福島県は【越智　寛之】、茨城県は【酒井　明男】、栃木県は【高橋　真佐子】、群馬県は【上楽　宗之】、埼玉県は【山田　信一】、千葉県は【玉元　弘次】、神奈川県【堀川　圭輔】、新潟県は【原田　公成】、富山県は【佐藤　明】、石川県は【小沢　正人】、山梨県は【舟橋　夢人】、長野県は【加藤　英明】、岐阜県は【小池　裕之】、静岡県は【福原　志瑠美】、三重県は【橋本　博幸】、滋賀県は【菅原　良雄】、京都府は【木村　嘉孝】、兵庫県は【立花　孝志】、奈良県は【川崎　智之】、和歌山県は【本間　奈々】、鳥取県と島根県は【谷口　直矢】、岡山県は【岩田　好明】、広島県は【堤　美登里】、山口県は【奥野　信治】、徳島県と高知県は【中島　康治】、香川県は【野呂　美和子】、愛媛県は【斉藤　博樹】、佐賀県は【松尾　芳治】、長崎県は【神谷　幸太郎】、熊本県は【立花　勝樹】大分県は【二宮　大造】、宮崎県は【北川　哲平】、鹿児島県は【山本　貴平】、沖縄県は【眞喜志　雄一】","['参議院', '全国比例', '参議院選挙', 'ＮＨＫ', 'ＮＨＫから国民を守る党', 'ＮＨＫ受信料', 'ＮＨＫ裁判', '受信料裁判', 'エヌリンクス', 'ＮＨＫ集金', 'ＮＨＫ訪問員', '集金人', '立花孝志', '最高裁判決', 'イラネッチケー', '衛星契約', '衛星料金', 'ＢＳ契約', 'ＢＳ料金', '日本放送協会放送受信規約', '放送法', '放送法64条', 'ＮＨＫをぶっ壊す', '政見放送', '葛飾区議会議員', 'ＮＨＫ嫌い', '日本放送協会', '受信料踏み倒す', 'ホリエモン', '堀江貴文', 'ぶっ壊す', '国会議員ユーチューバー', '元国会議員', 'ＮＨＫ党', '政治家女子', '政治家女子４８', '政治家女子４８党', 'アイドル政治家', 'ガーシー', '東谷義和', '請求書受け取り代行', '特別あて所配達', 'ＤＪ社長', 'ＤＪ社長立候補', '青汁王子', '堀江政経塾', '電通', '統一地方選挙', '全国ブロック', '政治女子', '女子政治家', '政治家オーディション', 'ＳＪＪ４８', '兵庫県知事選挙', '泉大津市', '泉大津市長選挙']",https://i.ytimg.com/vi/zBuba2V0wFo/hqdefault.jpg,25,78469,4868,2017,PT6M39S,false,立花孝志
5CnrFKYz7iE,2025-07-06T15:53:04Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,再生の道を支援されている方へＮＨＫ党立花孝志よりワガママなお願い。,"★立花孝志は兵庫県で落選して、更に選挙区か全国区で２％得票できなければ政治家を引退します。
１枚目の投票用紙に下記のあなたの都道府県の立候補者に投票して頂ければ、私立花孝志の政治家引退を阻止できます。
北海道は【後藤　朋子】、青森県は【佐々木　晃】、岩手県は【吉田　博信】、宮城県は【前田　太一】、秋田県は【本田　幸久】、山形県は【大貫　学】、福島県は【越智　寛之】、茨城県は【酒井　明男】、栃木県は【高橋　真佐子】、群馬県は【上楽　宗之】、埼玉県は【山田　信一】、千葉県は【玉元　弘次】、東京都は【再生の道の吉田】、神奈川県【堀川　圭輔】、新潟県は【原田　公成】、富山県は【佐藤　明】、石川県は【小沢　正人】、福井県は【浜田　智】、山梨県は【舟橋　夢人】、長野県は【加藤　英明】、岐阜県は【小池　裕之】、静岡県は【福原　志瑠美】、愛知県は【横山　緑】、三重県は【橋本　博幸】、滋賀県は【菅原　良雄】、京都府は【木村　嘉孝】、大阪府は【竹内　隆】、兵庫県は【立花　孝志】、奈良県は【川崎　智之】、和歌山県は【本間　奈々】、鳥取県と島根県は【谷口　直矢】、岡山県は【岩田　好明】、広島県は【堤　美登里】、山口県は【奥野　信治】、徳島県と高知県は【中島　康治】、香川県は【野呂　美和子】、愛媛県は【斉藤　博樹】、福岡県は【村上　成俊】、佐賀県は【松尾　芳治】、長崎県は【神谷　幸太郎】、熊本県は【立花　勝樹】大分県は【二宮　大造】、宮崎県は【北川　哲平】、鹿児島県は【山本　貴平】、沖縄県は【眞喜志　雄一】

★NHK党は参議院選挙全国比例に浜田聡参議院議員、福永活也弁護士、川﨑たかひろ弁護士の３名を擁立しました。
立花孝志の当選と国政政党復帰をめざしています！

★全国の４５選挙区の立候補予定者はこちらから
https://syoha-senkyo.jp/

★立花孝志の携帯電話番号→08025089347　留守番電話に用件をお知らせ頂ければ折り返しさせて頂きます。

★党に対して寄附をして頂くと個人名が公表されたり、事務処理が煩雑にもなりますので、立花孝志が経営する『立花孝志ひとり放送局株式会社』にYouTubeの『視聴料』として下記の金融機関口座にお振り込み頂ければ幸いです。
１.ゆうちょ銀行　記号14070　番号8448861 
２.三菱ＵＦＪ銀行　堺支店　普通預金　0091679 
３.三井住友銀行　浜寺支店　普通預金　1523308 
名義はいずれも、『立花孝志ひとり放送局株式会社』です。

★ＮＨＫにお金を支払わない国民を増やすことを目指します。

★ホリエモンと立花孝志のＮＨＫでの政見放送
https://www.youtube.com/watch?v=yHMsGmH9IK8&t=62s
立花孝志はイロモノではない事をホリエモンが語ってくれています。
https://www.youtube.com/watch?v=e31DYLFa45E【１１分３０秒あたりから１０分間くらいをご覧ください。】

★ホームページはこちら
https://www.syoha.jp/

★私は、ＮＨＫ職員を１９年４ヶ月してましたが、２００５年に週刊文春でＮＨＫの不正経理を内部告発して退職【内部告発が原因で実質上のクビ】になりました。

★受信料不払いに関する相談センター【ＮＨＫ党コールセンター】 03-3696-0750【代表】午前10時から夜７時まで、土日祝はお休みです。

★Ｘ旧ツイッター https://twitter.com/tachibanat","['参議院', '全国比例', '参議院選挙', 'ＮＨＫ', 'ＮＨＫから国民を守る党', 'ＮＨＫ受信料', 'ＮＨＫ裁判', '受信料裁判', 'エヌリンクス', 'ＮＨＫ集金', 'ＮＨＫ訪問員', '集金人', '立花孝志', '最高裁判決', 'イラネッチケー', '衛星契約', '衛星料金', 'ＢＳ契約', 'ＢＳ料金', '日本放送協会放送受信規約', '放送法', '放送法64条', 'ＮＨＫをぶっ壊す', '政見放送', '葛飾区議会議員', 'ＮＨＫ嫌い', '日本放送協会', '受信料踏み倒す', 'ホリエモン', '堀江貴文', 'ぶっ壊す', '国会議員ユーチューバー', '元国会議員', 'ＮＨＫ党', '政治家女子', '政治家女子４８', '政治家女子４８党', 'アイドル政治家', 'ガーシー', '東谷義和', '請求書受け取り代行', '特別あて所配達', 'ＤＪ社長', 'ＤＪ社長立候補', '青汁王子', '堀江政経塾', '電通', '統一地方選挙', '全国ブロック', '政治女子', '女子政治家', '政治家オーディション', 'ＳＪＪ４８', '兵庫県知事選挙', '泉大津市', '泉大津市長選挙']",https://i.ytimg.com/vi/5CnrFKYz7iE/hqdefault.jpg,25,55566,3910,735,PT7M22S,false,立花孝志
v4USUzM5b_s,2025-07-07T05:08:16Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,参政党から国民を守る党　公認決定！,,[],https://i.ytimg.com/vi/v4USUzM5b_s/hqdefault.jpg,25,42882,2335,1090,PT1M52S,false,立花孝志
tt5--LtFkM4,2025-07-07T05:26:15Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,立花孝志の淡路島実家は現在チュロス屋さんです！,,[],https://i.ytimg.com/vi/tt5--LtFkM4/hqdefault.jpg,25,40871,2782,206,PT2M9S,false,立花孝志
D-tZwgQzcBY,2025-07-07T05:03:54Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,お墓参り！　立花孝志の先祖に感謝！　兵庫県洲本市,,[],https://i.ytimg.com/vi/D-tZwgQzcBY/hqdefault.jpg,25,33460,3334,256,PT5M20S,false,立花孝志
NneE-GzlfZQ,2025-07-07T02:08:58Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,参政党から国民を守る党公認で選挙に立候補してくれる強者を探しています！,,[],https://i.ytimg.com/vi/NneE-GzlfZQ/hqdefault.jpg,25,25647,1509,532,PT4M43S,false,立花孝志
Mi7cR1tom9o,2025-07-07T13:11:13Z,UC80FWuvIAtY-TRtYuDocfUw,立花孝志,参政党から国民を守る党の公認候補第一号　猪名川町長選挙　西野正彦さん,,[],https://i.ytimg.com/vi/Mi7cR1tom9o/hqdefault.jpg,25,31143,2570,635,PT8M2S,false,立花孝志
