videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
BiB_vvLoCXg,,UgyT42O3bHear8tf3td4AaABAg,False,@christosfilter4669,"呪文のように喋っていて気持ち悪いですね。
悪口を噛みながら言うな",0,2025-08-04T19:30:37Z,2025-08-04T19:30:37Z,UCrT-EXSKNiM4CwCYxG6FFFQ
BiB_vvLoCXg,,UgwkncHXyuytAP24d3t4AaABAg,False,@ミナミスト,批判ばかり,0,2025-07-28T21:11:42Z,2025-07-28T21:11:42Z,UC56vTvMOJeAi45wbUApEVFA
BiB_vvLoCXg,,Ugw3Duv5typztBOHRkh4AaABAg,False,@KAT-k-z9z,藤村晃子さんについて、「ねこやなぎ放送局」と云うチャンネルに動画再生リストが有ります。藤村さんの数年前から現在までの問題行動の記録です。藤村さんが信用に値する人物かどうか確認してください。😊,0,2025-07-24T13:56:07Z,2025-07-24T13:56:07Z,UCeJD5-sBDv637l1xlE_e5mA
BiB_vvLoCXg,,UgxEBaJDqql1g0N7-1h4AaABAg,False,@アザぴょん,"演説下手だね。議員になって税金を使って何をしたいのか全く分からない
ボヤキと他人の批判ばかりで耳障りの悪い話だらけ！
深田さん、横に並ばない方が良い。",1,2025-07-19T12:55:50Z,2025-07-19T12:55:50Z,UCUtS8WA4JGyuHy73HwRBbgw
BiB_vvLoCXg,,UgyGqh6j4EI5_zL5-I54AaABAg,False,@TS-gr7vu,こんな悪口ばかりの人が政治家になったらヤバイよね😅,1,2025-07-10T09:56:33Z,2025-07-10T09:56:33Z,UC1DFLclzPvoAKAPxArpI9RQ
,UgyGqh6j4EI5_zL5-I54AaABAg,UgyGqh6j4EI5_zL5-I54AaABAg.AKO_aaMQXfEAKQ7rzmJppH,True,@みるくくるみ-w6q,私も同感です。,1,2025-07-11T00:24:00Z,2025-07-11T00:24:00Z,UCxUsYwTnYEmsGT8PcAJ-SUw
BiB_vvLoCXg,,UgzNnIRThkwHGOLWlhB4AaABAg,False,@よもぎado,"あの紫の党一択で応援しています。
何か？",3,2025-07-07T09:56:48Z,2025-07-07T09:56:48Z,UCs23xkI-O_J0WPu0mHkE3sA
BiB_vvLoCXg,,UgyR0qd1ydoo0znGH5t4AaABAg,False,@Croix_du_Sud-j9w,落選運動したいなら、理由を添えて結論言わないとただのデマ、悪口ですよ。,0,2025-07-07T08:56:29Z,2025-07-07T08:56:29Z,UCaCgvdGEu-h9C8KGhCTnzlQ
aS9iyXYLI9A,,UgzycEn16adXlidN4Bd4AaABAg,False,@KAT-k-z9z,藤村晃子さんについては「ねこやなぎ放送局」と云うチャンネルの方が数年後から追跡されています。再生リストが有りますので、後でガッカリする前に見ておいた方が良いと思いますよ。,1,2025-07-07T14:21:26Z,2025-07-07T14:21:26Z,UCeJD5-sBDv637l1xlE_e5mA
aS9iyXYLI9A,,UgzgFemT5sEWTLUC0G94AaABAg,False,@kazg4239,スキャンダル満載の藤村さん。もう、無〇✕連合は終わっています！,1,2025-07-07T13:43:09Z,2025-07-07T13:43:09Z,UC2Fm4QLy0uaFfBdi-pU6BBw
aS9iyXYLI9A,,UgwqXqBJaW0GJSoqKQp4AaABAg,False,@謀臣,深田萌絵が着てる服は病院の患者さんが着る服ですか？,1,2025-07-07T13:18:29Z,2025-07-07T13:18:29Z,UCwDkpO41Y6dhEO5nZUeW-lg
aS9iyXYLI9A,,UgzIFqnWssKFQ8p1z0N4AaABAg,False,@hailtomo2178,フィルターの無い現実,1,2025-07-07T12:45:51Z,2025-07-07T12:45:51Z,UCFVHrp6yEzgiLXsW7718cEA
XfbqMax-bqQ,,UgyAfDpkeG1ptc0-Wrp4AaABAg,False,@Ahxfukkldrrixs-c7f,"自民党議員なんて1人たりとも当選させてはいけない❕
消えて失くなれ",4,2025-07-10T08:39:09Z,2025-07-10T08:39:09Z,UCKFH1-2Oywt6Tn1S9kS2Jdg
XfbqMax-bqQ,,Ugwy_ucJ4hGL8J8wn9h4AaABAg,False,@弘樹-e5l,また下野して貰いましょう,0,2025-07-09T10:46:51Z,2025-07-09T10:46:51Z,UCrDdaG360hAOXr_zB_RKTuw
XfbqMax-bqQ,,Ugw-F0WuzSn13c_7N054AaABAg,False,@ばーにー5,国保が上がりました😢これで自民党票もっとよそへ流れるのではトドメ刺してくれ,4,2025-07-09T08:41:44Z,2025-07-09T08:41:44Z,UCsbLzC5wPcI0OgXVV71C2mQ
XfbqMax-bqQ,,UgxA8kPopI0qYLMHrul4AaABAg,False,@大谷郁夫-r7l,"不正選挙、鉛筆で書いた投票用紙の改ざん、テレビ屋に圧をかけてな投票結果の捏造。
大敗が判明した自民党の取り得る策",0,2025-07-09T07:14:04Z,2025-07-09T07:14:04Z,UCH3EfT5xO_hR5OH5_sSdLTw
XfbqMax-bqQ,,UgxKSHjgK-3sur3WLVB4AaABAg,False,@かみか-q1x,自民党バイバイw,4,2025-07-08T04:23:50Z,2025-07-08T04:23:50Z,UCzVXbXYiasHWMIIpAaioTvQ
XfbqMax-bqQ,,Ugw-tCZUtmWZP3W3XkF4AaABAg,False,@反魂樹,今週末で石破が自民の不人気の責任取って辞任かな？でも残念既に期日前登録してしまっている　ざん～ねん！,0,2025-07-08T04:12:37Z,2025-07-08T04:12:37Z,UC1lFssyxYEShPJZeGVSVxnQ
XfbqMax-bqQ,,UgwcmAuq0zi3yxAFIjp4AaABAg,False,@栗岡礼子,たかが2万円の給付🍀年内だなんて国民を馬鹿にしすぎてる本当にに財政が厳しいのならカワムラさんのように自分達の給料やボ-ナスを削減すればいいと思いますそれも出来ない哀れな乞食軍団です早く総辞職してください🍀,0,2025-07-08T02:46:27Z,2025-07-08T02:46:27Z,UCAiZDICEr5LvvKe6fay9DOQ
XfbqMax-bqQ,,Ugw11HE4M1HBq4jw-Ad4AaABAg,False,@ピクミン警備隊-t1y,自民党は日本国の平和の為に消滅する政党。さあトドメを刺しましょう。,1,2025-07-07T22:55:12Z,2025-07-07T22:55:12Z,UCv9JdMKxeODQJQk4QSti9vg
XfbqMax-bqQ,,Ugzx8_kY4Qx6SUDppo94AaABAg,False,@Matchsun_tv,危ないんじゃなくてあたりまえのこと。どこかの政党だけ人数が多いのは意味がない。,15,2025-07-07T22:16:05Z,2025-07-07T22:16:05Z,UC0kcIVS_cCCc9rUMPAujGhA
XfbqMax-bqQ,,Ugx313PhHvWD8P1mbYx4AaABAg,False,@澤井涼-l5r,"立憲との大連立ありきなのか？
それが一番怖いシナリオ😅",5,2025-07-07T22:04:48Z,2025-07-07T22:04:48Z,UCX6Ca8v2R_Kte826548heiw
