videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
m8F9xDIttaA,,Ugx_6sJZqpyY7_eAzbp4AaABAg,False,@aqa0044,嘘やん。いうた時かまいたちネタ知ってんのかと思ったw,2,2025-07-08T03:46:13Z,2025-07-08T03:46:13Z,UCHzLZMAqqRldcnlOhQHZSBg
m8F9xDIttaA,,UgyfeUKclraVMM9DbKp4AaABAg,False,@kttk-j7c,"参政党が800万を出資しているエドワークス(株)が、啓発セミナーで集客を命じて、ネットワークビジネス、陰謀、反ワク、いろんな切り口の「怪しいビジネス」や「怪しい連中」が集まって「情弱ビジネス」スキームを展開との事
【2年前の立花さんの動画】https://www.youtube.com/watch?v=TiM7g2oZyzM　パソナと仲良し参政党の矛盾を証拠付きでご紹介します！神谷宗幣氏とお友達の上念司さんが解説。聞き手神谷宗幣氏と元お友達の立花孝志",1,2025-07-07T19:39:11Z,2025-07-07T19:39:11Z,UCRig8euzvtvTEs9CdN-dWbw
m8F9xDIttaA,,UgwO0Z7_waXI8A9f9dN4AaABAg,False,@なかにしのりりん,奥谷謙一の一族が経営する(株)神戸不燃板工業は昨年倒産しましたよ。,3,2025-07-07T15:02:28Z,2025-07-07T15:02:28Z,UCMnKAzQKcRcgaP3t7jjM1tQ
m8F9xDIttaA,,Ugz2vgUNd8sLwTsUUqN4AaABAg,False,@tsukumo-v6o,"玉木さんは今日も来神されたが、人々に素通りされる有様
一方、立花さんは確実に人の足を止める
この違いが、選挙結果に直結して欲しい！！",28,2025-07-07T12:46:18Z,2025-07-07T12:46:46Z,UCXo4eDzfW87as5dMNqRejqA
m8F9xDIttaA,,Ugxf_m7qMrTx-617iLF4AaABAg,False,@みうらじょん,福永さんの演説もいいですね。広島で立花さんには入れられませんが、Ｎ党に必ず入れます。斉藤知事や増山さんの兵庫が羨ましいです。,21,2025-07-07T12:08:15Z,2025-07-07T12:08:15Z,UCX1DMBWgl--jSkipxpjCbLg
m8F9xDIttaA,,UgyJRWeLLl-dcYZo2TZ4AaABAg,False,@グレンラガン-m2f,福永先生応援しています,26,2025-07-07T11:44:05Z,2025-07-07T11:44:05Z,UCOoO-tr0IPw0PRWOiuEDnzg
m8F9xDIttaA,,Ugz2HggzGLJUt0CaLxN4AaABAg,False,@iris0402e,"昨晩、期日前投票して来ました。
今までと違って日本が一歩進むと感じて立花さんN党に投票しました。
なんだかわからないけど投票した選挙とは今回は全然違います。
どうか当確致します様に‼️",33,2025-07-07T11:43:36Z,2025-07-07T11:43:36Z,UCH4RBR29mZcjCaJDJPmM5vg
m8F9xDIttaA,,UgwrDVSU0KePbxnNw6d4AaABAg,False,@るいるい-v5n,"立花さん、参院選で苦戦しています。まだ１３日あるので、逆転可能です。
このままでは当選しません。家族や知人、同僚等周囲の人にも投票を薦めてください。
兵庫県の皆様は、「立花孝志」「NHK党」、兵庫県以外の方は、「地元のN党候補者」比例で「NHK党」と書いて投票してください。
「日本に必要な政治家」立花さんをぜひとも当選させましょう。",37,2025-07-07T11:23:38Z,2025-07-07T11:23:38Z,UCxqfo25tihG9A40kEc79lCQ
m8F9xDIttaA,,UgwYAXsCHHwTXQcRpYZ4AaABAg,False,@原口文仁-f6o,王者の風格、当確宣言、神谷論破　全てがかっこよすぎる　この人の存在に酔いしれます　気持ちよすぎる,35,2025-07-07T11:09:24Z,2025-07-07T11:09:24Z,UCr42dnxC_a7DTX9w3O_P-mA
q3I0nNSO6kQ,,Ugzq8paZZJffkVpuheh4AaABAg,False,@ダミアンパパ,"えっ？？？
立憲？？？

いや・・・
利権です・・・

このくだりでお茶吹いた・・・",0,2025-08-12T08:50:04Z,2025-08-12T08:50:04Z,UCcKwlSs4iDzwo9Ow3iyu6sQ
