videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
jPW5WH53P-4,,UgznIOoUs-SmjOWItL14AaABAg,False,@Yamada.M-p7e,外国人　生活保護やめるべきだ！　国保未払い　　外国人起業ビザ　やめるべきだ！　民泊はもう要らない！　日本人は豊かにならない！　外国人を支えるだけか？,1,2025-07-07T13:08:18Z,2025-07-07T13:08:18Z,UCrqDo_WIzTTd_lETzQxPmgA
jPW5WH53P-4,,UgyhmHwhxayKKGKzFrN4AaABAg,False,@チェリーチェリー-z3k,佐々木りえさん！！！明日夫婦で期日前投票行ってきますねっ🎉🎉めっちゃ応援していますので頑張って‼️維新の良さは、私を含む大阪市民はわかっているので、頑張って❣️❤❤❤ファイト🎉🎉🎉,3,2025-07-05T06:36:07Z,2025-07-05T06:36:07Z,UCzuuZHQF0KFLTu35b_cNxBg
jPW5WH53P-4,,UgwmNovSFnsEjw4YJk54AaABAg,False,@ポメ英子,守島さん､佐々木りえちゃん､岡崎フトシさんと一緒に大阪かけ回ってください。熱中症に気つけて頑張れ💪,8,2025-07-05T03:02:53Z,2025-07-05T03:02:53Z,UC32vmSnwvplMjpdyqKjzevg
jPW5WH53P-4,,UgxniM06qt5Uh8m9Ni94AaABAg,False,@鈴木山田-z2d,改革政党、地方行政を担う政党ならば、吉村、横山体制で出産率を本気で上げる政策を実施して欲しい。先進国が少子化対策に諦めたん今世紀、維新にはチャレンジして欲しい,6,2025-07-05T02:43:02Z,2025-07-05T02:43:02Z,UCphmtoK0GjXlYYD1MAG3XsA
X7DNeA9bGiA,,UgxFlJHkYCJWrSVowkZ4AaABAg,False,@吉田靖司-k2j,デマの中に本当あり、正しいつもりで悪の組織に使われる人もいる。,0,2025-07-06T03:46:51Z,2025-07-06T03:46:51Z,UCEmOC2C7_7CyToir8MW6hqA
X7DNeA9bGiA,,UgyTTjydsfyF_Xd6uh94AaABAg,False,@頑張れ維新,"日本維新の会と
「地域政党」大阪維新の会を
支持応援している千葉県民33才です😊

日本維新の会の
松沢しげふみ参議院議員
前原共同代表
千葉しゅうへい候補
毎日お疲れ様です🍵
いつも支持応援しています⭕

参議院議員選挙では
日本維新の会の
千葉しゅうへい候補を含めた
候補の皆さんが一人でも多く
当選できるように願って
期待しています🎋

日本維新の会と
「地域政党」大阪維新の会の
党勢拡大を期待して
願ってます🎋

国会の改革、地域の改革、日本を守る事
身を切る改革が出来るのは
日本維新の会です⭕",1,2025-07-06T01:27:27Z,2025-07-06T01:27:27Z,UCNzSKL7Q-gl7JSvKjmqmbGg
X7DNeA9bGiA,,UgzsKwhCOIlZt5hRPIt4AaABAg,False,@hirotakataison,女子大学生の話は泣けました涙　親の所得に関係なくみんなが学ぶチャンスがある。そういう国が発展すると思います！応援してます！,1,2025-07-05T14:59:35Z,2025-07-05T14:59:35Z,UCMd6Jq1SiKsXQdKM7o9coFA
4visfgAeYng,,UgwJjDj1uooyx2FhP1x4AaABAg,False,@げんきでくらそう,"維新の声がたくさんの人達に届いて欲しい。
理解をして欲しいですネ。
石塚さん、頑張れ❤",1,2025-07-05T09:29:55Z,2025-07-05T09:29:55Z,UCUOMePyQ6b5FgOQ0D445MTA
4visfgAeYng,,UgzXBJhW1M8XoiMG6Dx4AaABAg,False,@17isa,松戸に来んなよ👎ボケカス。中国に売り飛ばす奴は要らねーんだよ,0,2025-07-05T07:21:35Z,2025-07-05T07:28:42Z,UClSTicEZQ9Qfr1OmJqgXszw
4visfgAeYng,,UgyrXJo49ovO_Tcr-gh4AaABAg,False,@吾亦紅-m7z,前原さんのお話しは高齢者にも分かりやすい。維新の政策、実績、素晴らしい！沢山の方に理解して頂きたいです。,4,2025-07-05T03:57:53Z,2025-07-05T03:57:53Z,UC0HZgl67bDvEPA_4LY4tKqg
4visfgAeYng,,UgwmwmsUouDTYQ5dk7t4AaABAg,False,@吉田靖司-k2j,再生の道は、名前の違う自民党と、書き込むとすぐ消される、小池さんなみの、動画対策がついてるのか？,1,2025-07-05T03:31:02Z,2025-07-05T03:31:02Z,UCEmOC2C7_7CyToir8MW6hqA
Zkl_6f6Ct4U,,Ugy-e4IvsVWWvlZoHrR4AaABAg,False,@北岡明-e5m,地方自治体維新市長の市政対策は水道基本料金を無料にしています‼,0,2025-07-06T07:37:54Z,2025-07-06T07:37:54Z,UCmxmz2xfQPyG1e-Jco1JUYg
Zkl_6f6Ct4U,,Ugz0kbfZ5U_d-uG_UA54AaABAg,False,@のりちゃん-s4f,社会保険料をへらして、手取りが増えるのはいいが、現役世代の年金は何を担保にするんだろう？年金制度自体を止めるんですか？,0,2025-07-06T05:35:44Z,2025-07-06T05:35:44Z,UCZHMFiEriPScJ8uk5ro5h6Q
Zkl_6f6Ct4U,,UgzBTbqqA_JoO7mgo9d4AaABAg,False,@52marple,"横山さんほんまに演説うまいなぁ。。。
もうちょい知名度上げるのと横山さんの次の人育てなね",1,2025-07-05T15:40:49Z,2025-07-05T15:40:49Z,UCRm-8umN1zZtZ46QcPulwOQ
Zkl_6f6Ct4U,,Ugy6RmJAWY4bkEdOIi94AaABAg,False,@海燕ジョー-o8i,ひでちゃんに一票！,1,2025-07-05T12:39:50Z,2025-07-05T12:39:50Z,UCXyEofs59bVWUxJO87BxPiw
Zkl_6f6Ct4U,,UgxR1JRTchq07LqbaYB4AaABAg,False,@ナカサト-z7v,"2万円配布を決めましたと自慢する公明党、減税などしませんという自民党、備蓄米農協へ降ろしたので
価格調整しましたと言ったが全く結果でず、小泉ジュニアの民間参加で少し安定。吉村知事は米クーポンで
子育て世帯に3月から7千円／人に配布、すぐ実行。自公ってもう下野していいんじゃないのと思う。",1,2025-07-05T08:46:44Z,2025-07-05T08:46:44Z,UCCBhPeevUcSCyG1Hs8mAKAg
Zkl_6f6Ct4U,,UgwUSV-RmvynqrGtdzR4AaABAg,False,@鈴木山田-z2d,兵庫県民のモヤモヤは斉藤知事不信任の件、其処に言及せずに演説を続けても有権者には響かないし、そこな気付かないのなら、維新は民意を読み取れてないと思うよ😓残念だけどね😥,4,2025-07-05T07:39:02Z,2025-07-05T07:39:02Z,UCphmtoK0GjXlYYD1MAG3XsA
,UgwUSV-RmvynqrGtdzR4AaABAg,UgwUSV-RmvynqrGtdzR4AaABAg.AKBSt31dxFZAKBwuNWv3ZG,True,@ブリッジ-j5d,"おっしゃる通りですよね。

兵庫選挙区に限って言えば維新の副代表として応援演説されるなら斎藤知事との関係(修復)について有権者の琴線に触れる発言があってしかるべきでしょうに。

吉平さんを押し上げたい強い気持ちがあればそこんとこ外せないですね。",1,2025-07-05T12:10:06Z,2025-07-05T12:10:06Z,UC0g_liaadL15N-CWFMprD-Q
,UgwUSV-RmvynqrGtdzR4AaABAg,UgwUSV-RmvynqrGtdzR4AaABAg.AKBSt31dxFZAKBxp8KFMHH,True,@wakamaru1708,"昨日吉平さんの演説に行った時、
国会議員と地方議員に声をかけて、
「兵庫維新フラフラせんとって！」と
「斉藤さんに謝ってもっと支えて！」
っと叱咤してきました。
私は大変厳しい兵庫維新でも吉平さんに入れます。",4,2025-07-05T12:18:07Z,2025-07-05T12:18:07Z,UCaWYffnS01RjN_IrBDJrmMA
,UgwUSV-RmvynqrGtdzR4AaABAg,UgwUSV-RmvynqrGtdzR4AaABAg.AKBSt31dxFZAKC1CCaBsUf,True,@鈴木山田-z2d,"​@@ブリッジ-j5dさんへ
国政と県政を分けているのでしょうけれど、片山さんにはそこは望めないので😓😓😓",0,2025-07-05T12:56:21Z,2025-07-05T12:56:21Z,UCphmtoK0GjXlYYD1MAG3XsA
Zkl_6f6Ct4U,,UgyqjbfmMxDqY8KDl094AaABAg,False,@塚本和子-w1y,暑い中横山市長さんお疲れ様でした❢素晴らしい演説有りがとうございましたた❢🎉🎉,6,2025-07-05T07:16:12Z,2025-07-05T07:16:12Z,UCH_ySm0c2g5pv_XwOIAQa9w
XIY88mCvEMI,,UgzbV4-HhNC2nqIRslJ4AaABAg,False,@moneyfighter,日本医師会の批判は党としてやってるんだね。柳ケ瀬候補も言ってたわ,0,2025-07-12T02:50:41Z,2025-07-12T02:50:41Z,UCK9dWOZyaZO6isijYa3oMPw
XIY88mCvEMI,,UgzV4uOaK4XsOQbsbFF4AaABAg,False,@メグ亀石,"まゆみちゃん🌺チカラいっぱいだし切って🈵
＼(^o^)／ガンバ",1,2025-07-08T02:18:27Z,2025-07-08T02:18:27Z,UCqx0zwEDHLcPCNciXuByEXA
XIY88mCvEMI,,Ugx0uC1dTZwQKl428Ml4AaABAg,False,@山口麗子-r5b,りゅうのまゆみさん頑張って下さい👏浦和区の親戚に頼みました🙏,1,2025-07-06T06:46:02Z,2025-07-06T06:46:02Z,UCSAAyCuB5RNseZRGXb-NbRQ
XIY88mCvEMI,,Ugw_xnKClyaWF5O2NLh4AaABAg,False,@あお-p4s4q,前原が応援するなら投票しないわ,1,2025-07-05T22:28:48Z,2025-07-05T22:28:48Z,UCZ7GSB7Luy1mC93dyWXBeSQ
XIY88mCvEMI,,UgzRz23M42J9qOt25fN4AaABAg,False,@稲嶺やよい,維新頑張れ🎉,1,2025-07-05T07:39:34Z,2025-07-05T07:39:34Z,UCznrVFXK6xq7l5ce7OQe8pQ
XIY88mCvEMI,,UgyIeobm25uz8WsigXF4AaABAg,False,@yuzu-mi-chan,日本維新の会　みなさん演説素晴らしい✨👏👏👏応援しています😊,1,2025-07-05T07:37:54Z,2025-07-05T07:37:54Z,UCF_j8bfcqSDuHtO2V9WkI-Q
