videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
O98tLOeSHgM,,UgylJiFFe2ouYMmC6_R4AaABAg,False,@松尾匠-n2k,わかりやすいご説明ありがとうございます！,1,2025-07-08T05:42:41Z,2025-07-08T05:42:41Z,UCYHuifuqtZz6HDu1F1AqhKg
,UgylJiFFe2ouYMmC6_R4AaABAg,UgylJiFFe2ouYMmC6_R4AaABAg.AKIyxUQMDVZAKJharmiukJ,True,@まさ-r1d,"私は
チームみらい❤
山根ゆきやくんでいきます😊",2,2025-07-08T12:30:17Z,2025-07-08T12:30:17Z,UCuD5KWz-8NJXx-HvQr3wHdA
,UgylJiFFe2ouYMmC6_R4AaABAg,UgylJiFFe2ouYMmC6_R4AaABAg.AKIyxUQMDVZAKJpqc8D6Bq,True,@hisashi_toba,ありがとうございます！,1,2025-07-08T13:42:20Z,2025-07-08T13:42:20Z,UCjzQmtRw_6EF72C10CjqurQ
,UgylJiFFe2ouYMmC6_R4AaABAg,UgylJiFFe2ouYMmC6_R4AaABAg.AKIyxUQMDVZAKXoBRNKLpD,True,@まさ-r1d,"​@@hisashi_toba比例9%という流れに乗ります❤
参政党　杉本じゅんこ❗
47才にしてはかわいい🎀",0,2025-07-13T23:57:12Z,2025-07-13T23:57:12Z,UCuD5KWz-8NJXx-HvQr3wHdA
O98tLOeSHgM,,UgzboYqtJ5wrVAXAzvV4AaABAg,False,@kazunari7871,主な争点は移民問題を含む外国人問題です,3,2025-07-07T23:51:58Z,2025-07-07T23:51:58Z,UClzQUTShkIfgmpQf39zP-QQ
,UgzboYqtJ5wrVAXAzvV4AaABAg,UgzboYqtJ5wrVAXAzvV4AaABAg.AKILomyuWiOAKIYhs5wHev,True,@hisashi_toba,参政党さんは日本人ファーストが争点になってますね。政治が活性化されてきたなーと。,1,2025-07-08T01:44:37Z,2025-07-08T01:44:37Z,UCjzQmtRw_6EF72C10CjqurQ
jE0xzoDWGNw,,UgzSLa60OvsElhhr7gd4AaABAg,False,@ダニエル滝之輔,議員は有権者が選ぶべき ！　有権者から選ぶ権利を奪い事実上「有権者ではなく党が」議員を選ぶも同然の特定枠制度は違憲だ、早急な廃止を求めます,1,2025-08-07T09:55:39Z,2025-08-07T09:55:39Z,UCEjxv-tGlP4DgKUM1wtNn7w
,UgzSLa60OvsElhhr7gd4AaABAg,UgzSLa60OvsElhhr7gd4AaABAg.ALWfkXpgs7WALdjBcGzWzw,True,@Miyazakitakeshi_Maebashi,おかしな制度です,0,2025-08-10T12:59:37Z,2025-08-10T12:59:37Z,UC4T1be4sbRKL8xKG__4se6w
jE0xzoDWGNw,,Ugz4LLhkX1g4RxzJcp94AaABAg,False,@-kan5951,パチ屋なんか日本に不要。というか害悪そのもの。そんなところの代表を出すとは、吐き気がする。みんな、パチンコなんかやめよう。時間と金の無駄遣い。,1,2025-07-15T10:44:22Z,2025-07-15T10:44:22Z,UCBUPeu0DSXte8g9Eiyc4inQ
,Ugz4LLhkX1g4RxzJcp94AaABAg,Ugz4LLhkX1g4RxzJcp94AaABAg.AKaY2E0kGIpAKaihRYHKwM,True,@Miyazakitakeshi_Maebashi,そういう意見もあるでしょうね,0,2025-07-15T12:26:15Z,2025-07-15T12:26:15Z,UC4T1be4sbRKL8xKG__4se6w
jE0xzoDWGNw,,Ugz5uBGuQLx1obuBU1N4AaABAg,False,@おかゆフィーバー,自民の中もゴリゴリ左翼が混じっているから名前で投票したよ,1,2025-07-15T08:44:26Z,2025-07-15T08:44:26Z,UCEn2eN9EYpo-ThNarLEAocw
