videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
Fr0VsFawY0w,,UgwhSaSuKRaylqYmEp94AaABAg,False,@michi-go,"日本全国熱中症危険の中
ご配信ありがとうございます！！💙🌿
この歩道橋のやかましい大人たちを子供達は　何と見て、大人になった時
何と解釈するんだろうと思います。
知事会見を防音室とか別の部屋に移動するのは
良いアイデアですね！
相手を何とかするのは
しんどいので自分達が動くとー💙🌿
先生がおっしゃる通り　職業には貴賎がないと考えればいいとは思うのですが　記者クラブと菅野完氏グループが連絡を取り合ってるとしたら
日本は　野蛮国になり下がってしまったのかしらん!?　ヤダヤダ…😱😬🆖",3,2025-07-03T06:54:41Z,2025-07-03T06:54:41Z,UCzrF9DeIkv2PgNbMk0AzNGg
Fr0VsFawY0w,,Ugxqzc9MX9VGKVqfPd54AaABAg,False,@チーズタルト-e8s,"中島先生、こんにちは！

いつもありがとうございます✨

定例会見、見ましたが、認識不足や過去に遡る質問等はありましたが、前回のような意味不明（一部メディア除く）や決めつけ等の明らかに質の低い質問はまだ少なかったように思いました。
暑い中ご多忙でも、知事はお元気そうで（冷たいうどんをアップされたり、腕の赤みや痛みは落ち着かれたみたいで良かったです✨）いつものようにしっかりと応対されていました。

会見の注目点は、不妊症等に関する支援推進条例で、支援に特化した条例は全国初です。
助成金の給付のみではなく、安心して治療を受けられる環境の整備を継続的に推進するために今回条例として制定され、内容として助成金のオンライン申請、従業員への支援制度についてを企業が相談できる窓口の構築、高校や大学へのプレコンセプションケア講師の派遣などがありました。
特に講師派遣制度は、思春期に正しい情報や最新の知識を得ながら安心して講師の方に質問ができる良い機会になればいいなと思いました。自分の身体について考えたり、加齢による変化などを知るきっかけになるといいですね。

8月2日、3日にはひょうご楽市楽座で空飛ぶクルマのデモ飛行イベント、7月14日20時からは、ラジオ関西「もっとみんなで。躍動カフェ」が放送されるそうです！（様々な公務を同時進行されているはずなのにびっくりです✨）今回は但馬での躍動カフェの様子などお話しされたようです。過去放送回はradikoからも聞けました✨知事の言葉には発信力がありますので沢山の方に取り組みの様子が伝わることと楽しみにしています✨",5,2025-07-03T03:52:17Z,2025-07-17T23:47:07Z,UC2fiz3gzHC9FsNgR2KVqzig
Fr0VsFawY0w,,UgylNyOIU9ZydP7OG_V4AaABAg,False,@ゆみ-s2i,"先生、精力的な動画配信ありがとうございます。
記者のレベルは低いと思いますが、国民も政治へ関心を持たないといけないと思います。国民も祖国を想う気持ちを大切にしないと…",11,2025-07-02T22:02:52Z,2025-07-02T22:02:52Z,UCX0hskWBwEFi6nnDT9tF7Sw
,UgylNyOIU9ZydP7OG_V4AaABAg,UgylNyOIU9ZydP7OG_V4AaABAg.AK5HMLI1tnZAK6BcvqOnZI,True,@michi-go,"これからは　幸か不幸か
国の財政が苦しくなるばかりなので否が応でも政治に関心を持つ人々が増え投票率が上がるのでは
ないでしょうか？！
そして　国、地方の財政を国民自身が監視を強めていくようになるでしょう…😂　少し悲しいなぁ
トホホ😅",0,2025-07-03T06:32:05Z,2025-07-03T06:32:05Z,UCzrF9DeIkv2PgNbMk0AzNGg
Fr0VsFawY0w,,UgzgEtbAFX3SkU3ZcSZ4AaABAg,False,@miwa-lb8vk,"中島先生❣️記者達の間違がった思い込みの質問を論破しているので凄いです👏引き続き記者の間違いを定例会後に論破して
拡散 拡散‼️記者は論破
拡散を怖がって質問前に
名前を言わない人が何人かいますが許されません💢司会者は名前を言わない人に発言させてはなりません💢",15,2025-07-02T21:39:30Z,2025-07-02T21:39:30Z,UCO8E9hvhvH2_2Z30qoO8GKw
Fr0VsFawY0w,,UgzXrb5aOQjMAMG8X5J4AaABAg,False,@正子小澤-s5c,増山さんに帰れと言うことは、既に警察捜査対象になっているのでは、つばさみたいになる？にほんのけいさつはそんなにあまくない？こわい。,10,2025-07-02T21:11:41Z,2025-07-02T21:11:41Z,UCdv4Flm0Q1ybGMQ6S2bM2IQ
Fr0VsFawY0w,,UgwT4ZKpZidRf2jGk2d4AaABAg,False,@正子小澤-s5c,同じ質問は、答えは同じなのでと言うことで、司会者が断るべき、どんだけ無能なのかです。世の中、悪くなるばかりです。,20,2025-07-02T20:01:59Z,2025-07-02T20:01:59Z,UCdv4Flm0Q1ybGMQ6S2bM2IQ
Fr0VsFawY0w,,Ugz951L4-fqHIREjk2p4AaABAg,False,@yuru-l1w,"先生、今日は播磨町駅を知っていただいてありがとうございました🙇‍♀️💞
ライブ中に書いた西二見駅は隣の駅になります🚊😊✌️",21,2025-07-02T15:46:49Z,2025-07-02T15:46:49Z,UCAuc2L9lk2Mw4j3au-4vRIA
Fr0VsFawY0w,,UgxZMj_VOsuu2b0Stql4AaABAg,False,@ニコロク-l6d,そっかー、お仕事と考えればムカツカなりますね🎉社長は立憲菅野、平は共産員でしょうか？所でデモ行進でも先頭でラップ調に知事を罵っていたダサ男は誰でしょうか？他の面々はわかってきましたが。。。,3,2025-07-02T15:16:09Z,2025-07-02T15:16:09Z,UCbt4pbOAspNzDMcqkLCGI7A
,UgxZMj_VOsuu2b0Stql4AaABAg,UgxZMj_VOsuu2b0Stql4AaABAg.AK4YoURU3NIAK4coTNs8JQ,True,@中島由美子チャンネル,フジさんです,2,2025-07-02T15:59:50Z,2025-07-02T15:59:50Z,UC7d0TY64MdnsflHCb9U32eg
,UgxZMj_VOsuu2b0Stql4AaABAg,UgxZMj_VOsuu2b0Stql4AaABAg.AK4YoURU3NIAK5BM6gEOUI,True,@ニコロク-l6d,@@中島由美子チャンネル有難うございます。仕事とはいえ、許せないダサいフジ😂,1,2025-07-02T21:10:24Z,2025-07-02T21:10:24Z,UCbt4pbOAspNzDMcqkLCGI7A
Fr0VsFawY0w,,UgzltnB4oNmSLeuqQKl4AaABAg,False,@こんぺいとう-d8b-l4j,"中島先生、
暑中お見舞い申し上げます
先生登録者数2.8,000人超えおめでとうございます㊗️🎉🎉

子供や、人に迷惑を考えず大声を出せば、何か主張が通ると思ってるんでしょうか…バイトとは言え、
こんな見苦しいことをやめて欲しいです😢",29,2025-07-02T15:03:50Z,2025-07-02T15:03:50Z,UCL1IjtEUclvzCICrQurdpCA
,UgzltnB4oNmSLeuqQKl4AaABAg,UgzltnB4oNmSLeuqQKl4AaABAg.AK4XPJaJKMmAK4Y7vcN90h,True,@中島由美子チャンネル,本当ですね,14,2025-07-02T15:10:12Z,2025-07-02T15:10:12Z,UC7d0TY64MdnsflHCb9U32eg
,UgzltnB4oNmSLeuqQKl4AaABAg,UgzltnB4oNmSLeuqQKl4AaABAg.AK4XPJaJKMmAK53pK9ZS55,True,@正子小澤-s5c,登録者数更新おめでとうございます、いつも、ありがとうございます。,10,2025-07-02T20:04:38Z,2025-07-02T20:04:38Z,UCdv4Flm0Q1ybGMQ6S2bM2IQ
0btQRD09CgM,,UgyfjRuhVFbhoryixGl4AaABAg,False,@たこやき-y6r,投票所でのマナーは名前や政党名が他の者に見えないように折り、投票用紙を箱に入れるようにしましょう。,0,2025-07-15T17:26:45Z,2025-07-15T17:26:45Z,UCjpTP0irHX03QUAASLOhhyg
0btQRD09CgM,,UgycJGERJv-2LC3kA0x4AaABAg,False,@bluesxmank6676,参政党の比例の順位の付け方とか、すごい戦略的だなーと思うな。ブレーンがしっかりしてるんだろうな。,2,2025-07-09T09:05:27Z,2025-07-09T09:05:27Z,UCITpiWDsQ4Ry0XHybzLONPA
0btQRD09CgM,,UgzbncuG7QPhIv_bg054AaABAg,False,@シュレディンガーの猫,"比例は悩む。
ほぼほぼ当選しそうな方を手堅く後押し投票するのか、
その他の方を当選出来る様に応援投票するのか･･･
やっぱ参政党と書こうかな？

とにかく参政党には勝って貰いたい！
選挙区で一押しの宮出ちさとさんに投票出来るのが嬉しい！😆",0,2025-07-08T15:19:38Z,2025-07-08T15:19:38Z,UC0HJJ6HRJglVbCtkGiCSjfg
0btQRD09CgM,,Ugwsw2jXglZV2SY2Kd14AaABAg,False,@タカハシウサギ-q1i,"ダメでしょ
選挙法大丈夫なのかな～",0,2025-07-07T21:34:19Z,2025-07-07T21:34:19Z,UCf_P-37jsUnFwWF6VkF__zA
0btQRD09CgM,,UgwocOtLdwUPAh6cztF4AaABAg,False,@タカハシウサギ-q1i,"期日前投票行ってきました
比例区の案内の表示
とても小さくて見えませんよ😂
何とかして～😂

個人表とか個人名行って良いの
参政党？⁉️",1,2025-07-07T21:33:23Z,2025-07-07T21:33:23Z,UCf_P-37jsUnFwWF6VkF__zA
0btQRD09CgM,,UgxXp2GY8MYhBuqoVtF4AaABAg,False,@おたつ-t7t,ぜんぜんわからん,1,2025-07-07T16:26:36Z,2025-07-07T16:26:36Z,UCBTQFM0krh1GYH7tezqyfug
0btQRD09CgM,,Ugy0QTBd0N2CV9jBvB54AaABAg,False,@toshiharunakamura-gw8pw,"当選圏内の説明が弱い。当選圏内に１０人いたら、個人得票数はあまり意味がないということですね。
５人だとしたら、当選して欲しい人が３人いたら？まさしく参政党ですね。
今回の１００万票の予想はどこから？",1,2025-07-07T08:44:25Z,2025-07-07T09:25:41Z,UCGqj9qjqKO-ajZXCK8DWUiA
0btQRD09CgM,,Ugyic3DsOw9Cmw4eJzB4AaABAg,False,@BROWNWHITE-b1j,"投票に行きますが、２枚の投票用紙の記入に悩んでました。
解りやすい動画を上げて頂きありがとうございます。
選挙区と比例での記入理解できました。",5,2025-07-07T00:59:46Z,2025-07-07T00:59:46Z,UCnbz-r0EWhDfhXwqs-OUAtA
0btQRD09CgM,,UgwTYZQ4ZcLFfRzd8BN4AaABAg,False,@hyakuman8789,知らんかった、比例で個人名書くんやった,0,2025-07-07T00:12:37Z,2025-07-07T00:12:37Z,UChlPBq649DUU8Kq6mq-tV8A
0btQRD09CgM,,UgwUnVkuV12ToiBXJ9N4AaABAg,False,@dragont-7610,神奈川県民です。はじかのひろき。『参政党』,0,2025-07-06T23:15:27Z,2025-07-06T23:15:27Z,UCZ3Nw_JH3cGi2ghMwTAd-JA
0btQRD09CgM,,UgzKNuo-6kFXs7BD7n94AaABAg,False,@88pacchin33,三橋さんのより分かりやすかったです🤣🤣,0,2025-07-06T09:02:46Z,2025-07-06T09:02:46Z,UCkk2hjyGXq1slr3RrlyKLzQ
0btQRD09CgM,,UgyoSy7eqfJW-UYl5G94AaABAg,False,@見聞食,本日　投票に　行ってきました ところが　大変な事実が　判明しました 比例代表の投票の際に　民主党と書いても良い　となっていたのですが　 この　民主党は　実は　立憲民主党と国民民主党と　両方に該当するのです 選挙管理人に聞くと　民主党と書いた場合は　立憲民主党と国民民主党とに　2分の1ずつ　分けて　票が　入るのだそうです そんな馬鹿な選挙は無い　と　強く言いましたが　2分の1ずつ　分けるのが　正常です　という回答だよ 皆さんも　投票に行ったら　名前をずらずら～っと　書いてある紙を　よく見てください おかしいと　思ったら　必ず　選挙の管理人に　問い合わせてください こんな選挙は　無効です！！,1,2025-07-06T08:31:01Z,2025-07-06T08:31:01Z,UC3T9o1pby_Ag6jrEYmOZMwQ
,UgyoSy7eqfJW-UYl5G94AaABAg,UgyoSy7eqfJW-UYl5G94AaABAg.AKE7ck19UhfAKFtMLcBN5h,True,@purotora.2nd,"民主党の話は昔から問題になってますね。
『略称　民主党　按分』などと調べてみてください。出てきます。",0,2025-07-07T00:56:03Z,2025-07-07T00:56:03Z,UC3XppwWUkWq9GtyRJfs4tmw
0btQRD09CgM,,UgzXdBmHV2xxs-DhJVt4AaABAg,False,@momopipp1341,神谷宗幣氏は元「ヤマト・ユダヤ友好協会」理事です。ガザ侵攻を支持しているとおもわれます。違うなら否定してください,0,2025-07-06T04:44:35Z,2025-07-06T04:44:35Z,UCpSWRBmDndYWjwaUEI7_4Lw
0btQRD09CgM,,UgyPN52bvSgLKaXzwb54AaABAg,False,@matuitomo-k4t,"参政党一択！今回の参院選で福岡県古賀市と横浜市で早くも不正選挙があったとニュースに出てますね。期日前投票が一部無効になると。
選挙管理委員会を管理・監視できる利害関係ゼロの第三者機関が必要です！
有権者なら誰でも開票作業を見れるので、自分達の選挙区内に相互牽制に行きましょう！",2,2025-07-06T03:41:32Z,2025-07-06T03:41:32Z,UCf5ig8s_7zZr5dLXxsMeYxw
0btQRD09CgM,,UgxTKt8nmt8mgx-AvPR4AaABAg,False,@yysaki2712,20代の子供ら、今ボールペン持っていきましたよ！本人たちよくわからないながらにも行かせました！,1,2025-07-06T01:42:27Z,2025-07-06T01:42:27Z,UCFbMhFYTmKYyWoxJO057VVQ
,UgxTKt8nmt8mgx-AvPR4AaABAg,UgxTKt8nmt8mgx-AvPR4AaABAg.AKDOsDvZtYaAKDyeK-d0iH,True,@0733X3,"手遅れかもしれませんが、投票用紙がプラスチックなので、ボールペンを使用した時は、記入した後すぐ折り曲げずに良く乾燥させて下さい。
しばらく乾燥させて（できれば無電源のヒーターを使用）、ティッシュで移ったり滲まないか確認して下さい。
無効票を、増やさないコツです。",1,2025-07-06T07:03:51Z,2025-07-06T07:03:51Z,UCnmUkOt4D8L2NmXRfJ-dTOA
0btQRD09CgM,,Ugy7HvfnlaQEn9xgHlp4AaABAg,False,@tata-vx7zh,さや「さん」「ちゃん」「様」と敬称を付け足さないで🙇‍♀️日本人は礼儀正しいので心配💦,2,2025-07-06T01:36:17Z,2025-07-06T01:36:17Z,UCPq3Iulsl6O9-SvSaMKgaNw
0btQRD09CgM,,UgzCV1RgPm71ZB1DkqZ4AaABAg,False,@tjpgmw1376,選挙区で記入した個人名を全国比例のほうに再度記入しても別に問題ないんですよね？,0,2025-07-05T13:11:03Z,2025-07-05T13:11:03Z,UC0veDG1qaiFj4L2HzaBG6Fw
,UgzCV1RgPm71ZB1DkqZ4AaABAg,UgzCV1RgPm71ZB1DkqZ4AaABAg.AKC2stlul3cAKDytv0glvn,True,@0733X3,参議院選挙の場合、選挙区の候補者と比例区の候補者は別なので、比例区の候補者名を記入して下さい。,0,2025-07-06T07:05:59Z,2025-07-06T07:05:59Z,UCnmUkOt4D8L2NmXRfJ-dTOA
,UgzCV1RgPm71ZB1DkqZ4AaABAg,UgzCV1RgPm71ZB1DkqZ4AaABAg.AKC2stlul3cAKE5GtLpDg0,True,@tjpgmw1376,"@@0733X3
ありがとうございます。",0,2025-07-06T08:10:26Z,2025-07-06T08:10:26Z,UC0veDG1qaiFj4L2HzaBG6Fw
