id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
NMhXIywdJa8,2025-07-08T09:00:37Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,1312回　参院選のおかしな街頭演説「石破総理と参政党神谷代表の安全保障」,"動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。

#高橋洋一　#髙橋洋一チャンネル　#石破　#自民　#参政党　#神谷　#参院選　#街頭演説",[],https://i.ytimg.com/vi/NMhXIywdJa8/hqdefault.jpg,25,403356,24572,5381,PT10M3S,false,自民党
t9oKMnhEuqA,2025-07-08T01:29:26Z,UCC1Ue8b5oGMo1RQdDIv59KA,Ripbanwinkle,【参院選2025】日本保守党  政見放送 （比例代表）,【参院選2025】日本保守党 政見放送 （比例代表）,"['日本保守党', '有本香', '百田尚樹', '政見放送']",https://i.ytimg.com/vi/t9oKMnhEuqA/hqdefault.jpg,25,164535,0,0,PT17M22S,false,自民党
0W1d-V0C9bc,2025-07-08T03:20:54Z,UC_9UuV_nrWuPfioQEXMQSPw,ねずみ,【参院選】これはとんでもない予測だ！,"ゆり＆ねずみ真夏の地下陰謀論祭り！
チケットはコチラから↓
https://amemachi.zaiko.io/e/nezuinuzuki

三枝玄太郎チャンネル
参政党、選挙区で９議席程度　比例と併せて２０議席超えも　茨城、埼玉、千葉、東京、神奈川、愛知、大阪、兵庫、福岡で議席獲得の可能性（三枝調べ）
https://www.youtube.com/watch?v=9P38tk6MEhI&t=360s

須藤元気
https://www.youtube.com/watch?v=TVpyUppOFSA

武見敬三
https://www.youtube.com/shorts/2ualxXGu5DE

【もくじ】
00:00 これはとんでもない予測だ！
02:45 参政党はどの選挙区で議席を取るのか(3議席)
08:40 武見敬三が衝撃の暴露！
13:05 自民党、選挙になると、保守になる



ねずみ
https://illustrain.com/?p=17713

情報こちらにお寄せくださいm(_ _)m
veuutienchophunutruoc@gmail.com

※頂いたメールの内容は、特定されないよう一部隠して動画に使用させて頂く場合がございます。予めご了承くださいm(_ _)m

楽曲提供：株式会社光サプライズ",[],https://i.ytimg.com/vi/0W1d-V0C9bc/hqdefault.jpg,24,158501,17399,2331,PT28M11S,false,自民党
guGhx_OpYiQ,2025-07-08T12:14:34Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,【虎ノ門ニュース】自民党が世紀の大敗へ・・・参院選最新情勢分析 須田慎一郎×石橋文登×三枝玄太郎 2025/7/8(火),"＜出演＞
石橋文登（政治ジャーナリスト）
三枝玄太郎（元産経新聞記者）

【三枝玄太郎チャンネル】
@GENCHANNELPOLITICS-lu2cf 


＜ MC＞
須田慎一郎（経済ジャーナリスト）

〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜
00:00:00   準備画面
00:04:31   番組開始
〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜

配信時間：火曜日 20時00分〜21時00分

---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
@toranomonnews 

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp

★Twitter
https://twitter.com/toranomon8

#虎ノ門ニュース #虎8 #三枝玄太郎 #石橋文登 #須田慎一郎","['虎ノ門', '虎8', 'ニュース', '石橋文登', '須田慎一郎', '参院選', '三枝玄太郎', '自民党']",https://i.ytimg.com/vi/guGhx_OpYiQ/hqdefault.jpg,25,179737,5468,253,PT1H12M16S,false,自民党
Nha2-7scIio,2025-07-08T03:00:20Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【超朗報】神奈川県民参院選で10代を筆頭に覚醒する #参院選2025 #神奈川県 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/Nha2-7scIio/hqdefault.jpg,22,170378,8560,386,PT58S,false,自民党
ap2OEd5r7bk,2025-07-08T12:02:12Z,UCsMQKAj2b97mbj-5DzHfWTw,ふくまろネットニュースチャンネル,【立花孝志、和歌山に行く！】負けられない参院選！ＪＴ立花孝志の和歌山街宣！【生中継】,,[],https://i.ytimg.com/vi/ap2OEd5r7bk/hqdefault.jpg,25,74829,3056,41,PT3H49M32S,false,自民党
4Y6pT2y2Ai4,2025-07-08T09:51:41Z,UC3XppwWUkWq9GtyRJfs4tmw,プロトラ【選挙分析chサブ】,【参院選】序盤情勢調査の第３報！参政党候補が接戦の選挙区はどこ？（５から８つの調査結果を選挙区ごとに表にまとめました！）~北海道/群馬茨城埼玉千葉東京神奈川/静岡愛知/京都大阪兵庫和歌山/広島/福岡~,"#参政党 #参院選 #日本人ファースト

↓メンバーシップ登録リンクはこちら！
https://www.youtube.com/channel/UC3XppwWUkWq9GtyRJfs4tmw/join",[],https://i.ytimg.com/vi/4Y6pT2y2Ai4/hqdefault.jpg,25,69290,2836,346,PT22M30S,false,自民党
jwGOSdwlHLo,2025-07-08T03:01:01Z,UCj9RqrqHMyiRTBhKJ3aiz4A,ゆうじ,参院選の投票日に予定が入って選挙に行けなくなりました,"チャンネル登録や高評価は動画作りのモチベーションに繋がります🔥

メンバーシップはこちらから
https://www.youtube.com/channel/UCj9RqrqHMyiRTBhKJ3aiz4A/join

Go to選挙Tシャツの購入はこちらから
https://suzuri.jp/Y_UJIUJI92

各種SNS⏬
【ゆうじ】
Twitter 　https://twitter.com/y_ujiuji92
Instagram 　https://www.instagram.com/y_ujiuji92/
TikTok　https://www.tiktok.com/@y_ujiuji","['Z世代', '若者']",https://i.ytimg.com/vi/jwGOSdwlHLo/hqdefault.jpg,24,65610,7454,1626,PT10M16S,false,自民党
6TLqfLcadFc,2025-07-08T07:43:57Z,UCHAymk9VIdetXNMkIEAsJbw,しまうちかずき 政治議論&格闘技団体FUZINチャンネル,【平野雨龍】演説 参院選 中野駅,"企画支援にご協力お願い致します↓
https://lit.link/shimauchikazuki
このチャンネルのメンバーになってメンバー限定配信の視聴権を獲得してください。
https://www.youtube.com/channel/UCHAymk9VIdetXNMkIEAsJbw/join

ツイッターもフォローお願いします、フォロバします。
@nattoucaptain       http://twitter.com/nattoucaptain  

【FUZIN ファンド】次回は9月にFUZIN.9を開催します。
現在〖28,000円〗
会場費,勝利者賞,オファー費,用具代など
FUZIN大会運営に使います
余ったら次回FUZINで使用
スパチャ、お茶爆の50％、振込、paypay
※必ずFUZINファンドと
わかるようスパチャなどお願いします
使用履歴 
FUZIN.8試合、打ち上げ会場費 13,960円
FUZIN.8キャストギャラ総額 100,000円
FUZIN.8打ち上げ飲食費用 5,000円
簡易ゴング購入 890円

【音楽イベントファンド】
音楽イベントの運営に使います。
スパチャの50%
振り込み、paypayは100%
※必ず音楽イベントファンドとわかるようにスパチャなどお願いします。

#japan #縦型配信 #shorts","['納豆キナーゼ', 'FUZIN', 'しまうちかずき']",https://i.ytimg.com/vi/6TLqfLcadFc/hqdefault.jpg,24,48884,151,0,PT37M56S,false,自民党
HcuDAmisKQc,2025-07-07T23:00:19Z,UCLJwt5ZIzdKzR1JYagcZ8EA,上泉雄一のええなぁ!【公式】,青山和弘「参議院選挙、与党は過半数を維持できるか？」「参院選の最大の争点となる物価高対策『減税か給付』与野党対立！」「トランプ大統領、日本と韓国に新関税25％通告」７月８日,"MBSラジオ朝の情報番組。
MBSアナウンサー上泉雄一が、
月：高橋洋一　火：週替り専門家　水：石田英司　木：須田慎一郎　金：石田英司
と曜日ごとの専門家とニュースを深堀りして紹介します。
また日替わりアナウンサーは
月：西村麻子　火：河西美帆　水：山崎香佳　木：海渡未来　金：松川浩子が登場。
お便りは uwa@mbs1179.com　まで
#青山和弘 #参院選 #参議院","['ニュース', '高橋洋一', '須田慎一郎', '上泉雄一', '石田英司']",https://i.ytimg.com/vi/HcuDAmisKQc/hqdefault.jpg,25,41591,618,120,PT39M25S,false,自民党
