id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
7ncuzWQ55X8,2025-07-03T03:00:06Z,UCmiM0ZPSlaO31nnSKC0Ssmw,日本を救えるのは国民の政治参加しかない参政党Ver.,【参院選❗簡単すぎる3択‼️1人区は自民党・立憲共産党・参政党】#参政党,"#shorts #参政党 #神谷宗幣 #自民党 #立憲共産党 #減税 #選択的夫婦別姓 
本日参議院選挙がスタート‼️
注目は立憲民主党と共産党の選挙協力で立憲共産党ｗになったことで
参議院選挙1人区が3択に❗
増税の自民党
夫婦別姓推進の立憲共産党
そして減税で別姓反対の参政党❗
こんな簡単な3択はありません😊
引用元https://www.youtube.com/live/flfrlBo03uw?si=ZrIz5fJ3I9DMV7on

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://www.sanseito.jp/eventc/

◎参政党を応援！献金ページ
https://www.sanseito.jp/donation/

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
  / sansei411  
▼公式Instagram（@sanseito）
  / sanseito  
▼公式Facebook
  / sanseito2020  
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
  / sanseito  

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
   / chgrandstrategy","['参政党', '政治', '神谷宗幣', '参政党街頭演説', '日本人ファースト', '参議院選挙', '立憲民主党', '自民党', '参院選', '公示', '減税', '消費税', '選択的夫婦別姓', '財務省', '国民の敵', '現金給付']",https://i.ytimg.com/vi/7ncuzWQ55X8/hqdefault.jpg,22,334323,10610,246,PT59S,false,自民党
bFI5eJSFPow,2025-07-03T04:46:54Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【参院選】参政党・神谷代表“初日の訴え”,"参議院選挙は７月３日に公示され、20日に投開票が行われます。 選挙戦初日、参政党・神谷宗幣代表の街頭演説です。

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​​　#参院選　#選挙 　#2025 　#参政党","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/bFI5eJSFPow/hqdefault.jpg,25,154756,8402,937,PT15M19S,false,自民党
_dfPtEmGeWM,2025-07-03T02:19:38Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,"【日本保守党の街頭演説に緊急突撃】 参院選 北村晴男 , 百田尚樹 , 有本香 , 梅原克彦 新橋駅SL広場に須田慎一郎さんが・・・　（虎ノ門ニュース）","機材のトラブルにより途中で配信を行える状況ではなくなったため
急遽ライブ配信を中止させていただきました。

配信の続きは後ほど収録したのもをアップをいたします。
この度は大変申し訳ございませんでした。


遂に参院選開始！
日本保守党の第一声街頭演説会に突撃！
新橋駅西口SL広場から緊急生配信を行います!

※本配信後のメンバーシップ限定配信はございませんので、
　恐れ入りますが、予めご了承のほど宜しくお願いいたします。

＜出演＞
須田慎一郎（経済ジャーナリスト）

配信：7月3日（木）10:30頃開始予定
※配信開始時間が多少前後する可能性がございます

---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp

★Twitter
https://twitter.com/toranomon8

#虎ノ門ニュース  #虎8 #須田慎一郎 #参院選","['ニュース', '虎ノ門', '須田慎一郎', '参院選', '北村晴男', '日本保守党', '百田尚樹', '有本香', '街頭演説', '突撃']",https://i.ytimg.com/vi/_dfPtEmGeWM/hqdefault.jpg,25,137395,5819,324,PT36M8S,false,自民党
ncJGt5RT32c,2025-07-03T02:58:40Z,UCFZCKtiVt_r2GzCKu_s8cOA,タケノコ 日本保守党非公式応援チャンネル,#日本保守党 ついに始まった参院選2025！注目の第一声！いざ出陣だ! 百田尚樹 有本香 北村晴男 梅原克彦 小坂英二 東京都新橋SL広場 2025年7月3日 街頭演説,"#日本保守党 総力戦！ついに始まる戦いの第一声! 出陣だ! 百田尚樹 有本香 北村晴男 梅原克彦 小坂英二 東京都新橋SL広場 2025年7月3日 街頭演説

ご視聴いただきありがとうございます。
当チャンネルは、政権与党となることを目指す【日本保守党】が訴える政策をアピールし、演説等を観ていただく応援の場です。
関係のないトピック、特定の団体や人物の名前、容姿や人格をディスる、暴力的・誹謗中傷となるコメントは削除させていただきます。

現在、下記のワードは禁止とさせていただいています。
1.アホ、バカ、ハゲ
2.シね、コロス  
※youtubeで禁止ワードのため一部変換しています

このチャンネルのメンバーになって特典にアクセスしてください:
https://www.youtube.com/channel/UCFZCKtiVt_r2GzCKu_s8cOA/join

■公式SNSの案内
●日本保守党
・ホームページ（党員手続きもこちらからできます）
https://hoshuto.jp/

・X(twitter)
https://twitter.com/hoshuto_jp

●百田尚樹さん
・ニコ生
https://ch.nicovideo.jp/hyakuta

・youtube
https://www.youtube.com/channel/UC3FKwhMnGdubV8oc54EOlDw

・X(twitter)
https://twitter.com/hyakutanaoki?s=20

●百田塾公式(運営）
・WEBサイト
https://hyakuta.com/

・X(twitter)
https://twitter.com/Hyakutajyuku

■有本香さん
・ニコ生
https://ch.nicovideo.jp/arimotokaori

・youtube
https://www.youtube.com/channel/UChUV8PK-q_GHWfOVDYjajMg

・X(twitter)
https://twitter.com/arimoto_kaori?s=20

■小坂英二さん (荒川区議会議員）
・X(twitter)
https://twitter.com/kosakaeiji?s=20



#日本保守党
#百田尚樹
#有本香","['日本保守党', '保守党', '百田尚樹', '有本香', '飯山あかり', '飯山陽', '河村たかし', '広沢一郎', '小坂英二', '高橋洋一', '保守', '百田新党', '政党', '政治', 'ニュース', '日本', '選挙', '経済', 'ひゃくたなおき', 'あさ8', '月刊hanada', 'デイリーwill', '島田洋一']",https://i.ytimg.com/vi/ncJGt5RT32c/hqdefault.jpg,24,115999,10433,252,PT1H11M27S,false,自民党
3HTJyw7zUTc,2025-07-03T03:10:31Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【参院選】日本保守党・百田尚樹代表“初日の訴え”,"参議院選挙は７月３日に公示され、20日に投開票が行われます。 選挙戦初日、日本保守党・百田尚樹代表の街頭演説です。

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
#日テレ　#ニュース　#参院選　#選挙 　#2025 　#日本保守党","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/3HTJyw7zUTc/hqdefault.jpg,25,85490,6339,424,PT8M8S,false,自民党
UeWGpGG0PPk,2025-07-02T23:00:38Z,UCLJwt5ZIzdKzR1JYagcZ8EA,上泉雄一のええなぁ!【公式】,須田慎一郎「きょう公示日を迎える参議院選挙！各党の公約から見える争点は？」「勝敗ラインは自公で『５０』！逆風だらけの与党の状況は？」「アメリカとの関税交渉に暗雲！トランプ大統領、圧力の意図は」７月３日,"MBSラジオ朝の情報番組。
MBSアナウンサー上泉雄一が、
月：高橋洋一　火：週替り専門家　水：石田英司　木：須田慎一郎　金：石田英司
と曜日ごとの専門家とニュースを深堀りして紹介します。
また日替わりアナウンサーは
月：西村麻子　火：河西美帆　水：山崎香佳　木：海渡未来　金：松川浩子が登場。
お便りは uwa@mbs1179.com　まで
#須田慎一郎#参議院選挙#減税","['ニュース', '高橋洋一', '須田慎一郎', '上泉雄一', '石田英司']",https://i.ytimg.com/vi/UeWGpGG0PPk/hqdefault.jpg,25,78053,1346,182,PT38M55S,false,自民党
BBATs7XGv2E,2025-07-03T04:08:00Z,UCza7gpgd6heRb8rH4oEBZfA,三橋TV,【速報】参院選が始まったので、ぶち上げてきました。,"三橋貴明の公式LINEがスタートしました！
リンクをクリックして友達追加をお願いします！
https://x.gd/UNjjY

月刊三橋会員にご入会いただくと、『三橋TV』を誰よりも早くご視聴いただけます。

『月刊三橋』の詳細は、下記URLよりお確かめください。
https://in.38news.jp/38newsd_38tv_1980?cap=gaiyouran

Mitsuhashismはこちらです。
https://keiseiron-kenkyujo.jp/mitsuhashism/

三橋貴明への講演・執筆依頼はこちらから
https://keiseiron-kenkyujo.jp/contact/","['三橋貴明', '月刊三橋', 'チャンネル桜', 'さくらじ', '中国経済', '韓国経済', '日本経済', '参政党', '岸田政権', '岸田']",https://i.ytimg.com/vi/BBATs7XGv2E/hqdefault.jpg,25,89299,9796,876,PT10M26S,false,自民党
WtFBJtM2PYc,2025-07-03T08:23:24Z,UClHcpY8PO93B_XgiPgEhs0w,TTBジャーナル,【ライブ中継】参院選 れいわ新選組 山本ジョージ 山本太郎 街頭演説会 錦糸町駅南口 2025/7/3,"---
ご協力、情報提供、お問い合わせなどはこちらへ

📩ttbjnl222@gmail.com
（lは小文字のエルです。数字の1ではありませんのでご注意下さい。）

📱090-2545-3032

---
TTBジャーナルのこのような活動費用は、みなさまからの直接のご支援によって支えられています。

運営・取材のための費用のカンパをお願いできましたら助かります🙇‍♂️

【ご寄付・カンパ口座ご案内】

◇住信SBIネット銀行（金融機関コード0038）
法人第一支店（支店コード106）
普通1806828

法人名称；
一般社団法人ＴＴＢジャーナル

カナ；
シヤ）テイーテイービージヤーナル

◇ゆうちょ銀行
金融機関コード ９９００
店番 ００８
預金種目 普通
店名 〇〇八 店（ゼロゼロハチ店）
口座番号 ８６７８０８１
岩渕政史
イワブチマサフミ

（郵便局・ATMから記号番号を使ってお振込みの場合）
記号
10090

番号
86780811

最新ニュースレター（月3回 無料）配信登録はこちらから💁‍♂️
https://mailchi.mp/022902268f83/untitled-page

TTBジャーナル オンラインショップでオリジナルTシャツが買えます😉
https://store.bitfan.id/ttbj

市民が作る市民のメディア
TTBジャーナル　ぜひご支援をよろしくお願いいたします🤲

ぜひ、マンスリーサポータークラブにご加入いただき、市民メディアTTB
ジャーナルの安定的な活動をご支援ください🙇
https://readyfor.jp/projects/ttbj",[],https://i.ytimg.com/vi/WtFBJtM2PYc/hqdefault.jpg,25,59663,570,26,PT54M28S,false,自民党
8mkQzDHwYLU,2025-07-03T09:00:14Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,1309回　いよいよ参院選公示！なんだかなぁの党首討論　自公ボロ負けの予感,"動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。

#高橋洋一　#髙橋洋一チャンネル　#参院選　#選挙　#参議院　#党首討論　#減税　#給付金",[],https://i.ytimg.com/vi/8mkQzDHwYLU/hqdefault.jpg,25,310144,17340,1034,PT11M9S,false,自民党
l5469pY9sDA,2025-07-03T03:21:22Z,UClsT0DpAqqiwDgBckx-Q8hw,増山誠チャンネル,【参院選】各候補者の演説を聞きに行く！増山誠チャンネル がライブ配信中！,,[],https://i.ytimg.com/vi/l5469pY9sDA/hqdefault.jpg,25,51746,3043,257,PT2H11M32S,false,自民党
