id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
qXckN6-9l3M,2025-07-15T00:03:51Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,【緊急速報】※参院選SP※. 完全に始まってしまった自民党の崩壊について須田慎一郎さんが教えてくれました（虎ノ門ニュース）,"「真相深入り！虎ノ門ニュース」は
地上波では報じられない世の中の真相を皆様にお届けする番組です。 

現在は毎週火曜・金曜の週２配信となっていますが、ゆくゆくはより多くの情報を皆様にお届けできるよう配信日を増やしていきたいと思っています。

配信回数を増やせるようにメンバーシップ限定配信もやっていますので、よろしくお願いいたします！


＜出演＞
須田慎一郎（経済ジャーナリスト）

収録日：2025年7月14日
演説撮影日：2025年7月10日


---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp","['虎ノ門', 'ニュース', '須田慎一郎', '参院選', '自民党']",https://i.ytimg.com/vi/qXckN6-9l3M/hqdefault.jpg,25,814168,26735,2834,PT15M55S,false,自民党
ruRGDqXHQRI,2025-07-15T09:01:18Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,1317回　参院選自公ボロ負けで政界再編へ　まさか石破が居座る？？,"動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。
------------------------------------------------------------------------------------------------
製作・運営：(株)ジェットストリーミング
https://www.jetstreaming.jp/

#高橋洋一　#髙橋洋一チャンネル　#参議院　#選挙　#参院選　#石破　#自民　#過半数　#連立　#政界再編　#参政党　#国民",[],https://i.ytimg.com/vi/ruRGDqXHQRI/hqdefault.jpg,25,466173,18148,1573,PT10M52S,false,自民党
cYpEGOt5jzk,2025-07-14T22:00:41Z,UClUSoUXnpx7rC63mBsAzZvg,大地獄悪 憂国VTuber,あと5日で参議院選挙のすべてが決まる！自公で過半数割れなるか,"ついに始まった2025年参議院選挙
気合入れて参加していきましょう！


無為こそが過激
この国では「政治に興味を持たない」「投票しない」
これこそが破滅的な思想なのではなかろうか

ニコニコチャンネルはこちら
https://ch.nicovideo.jp/officeTHC  
映画を一緒に見たりリアルイベントも予定しています

大地獄悪
Twitter→https://twitter.com/ochi_gokuo

【楽曲提供 株式会社光サプライズ】","['財務省', '自民党', 'れいわ新選組', '日本保守党', '国民民主党', 'こども家庭庁', '増税', '減税', '税金', '確定申告', '政治', 'マイナ保険証', '河野太郎', '売国奴', '竹中平蔵', '移民政策', '生活保護', '移民', '石破総理', '石破首相', '石破内閣', '岸田文雄', '中国共産党', '右翼', '左翼']",https://i.ytimg.com/vi/cYpEGOt5jzk/hqdefault.jpg,25,140064,7055,944,PT6M19S,false,自民党
qHMbsZQMPAo,2025-07-15T03:01:01Z,UCrZNoXoLkclKpyUjIKa1vBw,ニッポンチャチャチャ,参院選　東京で優勢な自民党　鈴木大地氏がリハックで無知をさらして、炎上w ￼#参院選 #参院選2025 #石破総理 #自民党 #税金 #政治,,[],https://i.ytimg.com/vi/qHMbsZQMPAo/hqdefault.jpg,22,171759,4817,318,PT1M7S,false,自民党
15HmcTsx8G4,2025-07-14T15:10:05Z,UCueFlCvu9XJI3EbK5s5ocWA,青山繁晴チャンネル・ぼくらの国会,【ぼくらの国会・第995回】ニュースの尻尾「参院選終盤 迷う人へ」,"「ニュースの尻尾」954回目は、この度の参院選の投票で主権者が感じている「矛盾」についての真摯な問いにあらためてお答えしております。

出演：青山繁晴（参議院議員・自由民主党大阪府連会長）
　　　三浦麻未（青山繁晴事務所 公設政策秘書）

▽第165回 独立講演会@京都（2025年8月31日 : 開催のお知らせ）
https://www.dokken.co.jp/lecture/detail.php?id=197

▽自由民主党への入党を新たに希望される方は、以下のURLから必要事項を記載し申込みをして下さい。
https://forms.gle/RSeWBxrfTKzs1HqH6

▽青山繁晴公式ウェブサイト
https://aoyama-shigeharu.jp/

▽青山繁晴の道すがらエッセイ／On the Road.
https://shiaoyama.com/

▽本チャンネルの広告収入は、チャンネル運営会社の運営費に充てられており、青山繁晴参議院議員は受け取っておりません。これは利益供与には当たりません。また、表示される広告内容は、YouTube側でプログラムされるものであり、本チャンネルとは一切関係ありません。

▽【字幕自動生成について】YouTubeの画面に字幕が出て見づらいとのお問い合わせがあります。これはYouTubeの動画プレイヤーにある「字幕自動生成ボタン」が何らかの理由でオンになっている状態ですので、動画画面の字幕ボタンでオフに切り替えていただければ字幕は消えます。ボタンはスマホの場合は「CC」と表示されています。パソコンの場合は、「字幕(C)」ボタンです。詳しくは下記をご参照ください。
https://support.google.com/youtube/answer/100078?hl=ja&co=GENIE.Platform%3DDesktop

▽【お知らせ】現在、動画の低評価数が非表示となっておりますが、これはYouTube本体がハラスメント対策として講じたものであり、本チャンネルの方針や措置ではありません。

#参議院選挙 #矛盾 #青山繁晴","['青山繁晴', '柳本あきら', '須田慎一郎', '参議院選挙', '主権者', '和田まさむね', '長尾たかし', '石破政権', '積極財政', '財務省', '緊縮財政', '民主党', '政権交代', '両院懇談会', '政権崩壊', '山田宏', '護る会', '日本の尊厳と国益を護る会', '誰があなたを護るのか', '不安の時代の皇', 'わたしは灰猫', '夜想交叉路', 'ぼくらの選択', '戦', 'TELL-ALLBOOK', '女よ! 大志を抱け', '反回想', 'わたしの接したもうひとりの安倍総理', '憤怒と祈りで建国だ']",https://i.ytimg.com/vi/15HmcTsx8G4/hqdefault.jpg,25,99514,4807,300,PT25M28S,false,自民党
W8sNDt0Apac,2025-07-15T02:45:51Z,UCjrN-o1HlLk22qcauIKDtlQ,参政党,街頭演説  in  島根  松江駅テルサ前　令和7年7月15日（火）10：45頃　【参議院選挙2025 参政党 Live】,"／
日本の未来を変えるため、参政党は全ての都道府県に
参院選の候補者を立てています。
＼
参院選特設サイト👉　https://sanseito.jp/sanin_election_27/

💫期日前投票始まってます！！
 投票日は7/20

参議院選挙は「2枚の投票用紙」で投票します！
❶ まずは投票所に行きましょう
❷ 投票所で投票用紙が【2枚】渡されます！

✅1枚目は「選挙区」→ 
地元の候補者の名前を書きます
（参政党は47都道府県すべてに候補者がいますので
必ず書いていただけます！）

✅2枚目は「比例代表」→
 「参政党」と書くor応援したい「比例候補者」
の名前を書きます！

✍️名前は 漢字でもひらがなでもOK！

聞いたことのない難しい用語や仕組みで
ややこしい！と思われる方のために
神谷代表からの解説動画もよければご覧ください！
https://youtube.com/shorts/PNAhMNRELWc?feature=share

#日本人ファースト
#日本人ファースト参政党
#参政党旋風
#参院選

🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

ーーーーーーーーーーーーーーーーーーーーーーーーー
参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://www.sanseito.jp/eventc/

◎参政党を応援！献金ページ
https://www.sanseito.jp/donation/

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣
#赤坂ニュース 
#参政党","['記者会見', '参政党', '神谷宗幣', '政党', '政治', '教育', '国会', '衆議院', '参議院', '選挙', 'ニュース', 'news', 'さんせいとう', 'sanseito', '歴史']",https://i.ytimg.com/vi/W8sNDt0Apac/hqdefault.jpg,25,95849,8652,334,PT1H6M31S,false,自民党
0RZb1nZHi7Q,2025-07-15T03:00:04Z,UCj9RqrqHMyiRTBhKJ3aiz4A,ゆうじ,【参院選】若者に「選挙行くか」聞いた結果が衝撃的すぎた,"チャンネル登録や高評価は動画作りのモチベーションに繋がります🔥

メンバーシップはこちらから
https://www.youtube.com/channel/UCj9RqrqHMyiRTBhKJ3aiz4A/join

Go to選挙Tシャツの購入はこちらから
https://suzuri.jp/Y_UJIUJI92

各種SNS⏬
【ゆうじ】
Twitter 　https://twitter.com/y_ujiuji92
Instagram 　https://www.instagram.com/y_ujiuji92/
TikTok　https://www.tiktok.com/@y_ujiuji","['Z世代', '若者']",https://i.ytimg.com/vi/0RZb1nZHi7Q/hqdefault.jpg,24,83644,9247,1469,PT11M33S,false,自民党
UcLbTuzriGg,2025-07-15T00:00:37Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【見てくれ石破】参院選前の川口の状態が酷すぎると話題に #参院選 #川口市 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/UcLbTuzriGg/hqdefault.jpg,22,150328,6877,305,PT57S,false,自民党
Z5T2M-Fa8jM,2025-07-14T22:30:50Z,UC1I-Bsl41dhgyArBVXjGU_w,ココノセイジ,期日前投票は〇〇し放題 #日本 #参院選,,[],https://i.ytimg.com/vi/Z5T2M-Fa8jM/hqdefault.jpg,22,186791,2466,289,PT11S,false,自民党
RSb-EjDV-m0,2025-07-15T02:22:15Z,UC2dhkM2mQXMlIXcd2vMStvQ,ニッポンジャーナル,【ニッポンジャーナル】｢自民党は壊滅的35議席割る!?｣参院選SP！有元隆志と江崎道朗が最新ニュースを解説！,"本日のメンシプ配信はこちらから⬇️
☑️https://youtube.com/live/6u4mrFNNdcs?feature=share
*************************************************
00:00:30 番組開始 
00:10:30 オープニングCG
00:11:59 防衛装備庁の研究制度 大学からの応募３倍に
00:23:11 参院選 与党過半数割れも 国民民主と参政に勢い
00:30:30 特集：参院選 政党別議席数 大予測
00:52:54 英仏首脳が「核抑止での連携」を初確認
01:10:24 番組からのお知らせ
01:17:31 NJ的！大阪・関西万博の歩き方【ルーマニア】
*************************************************
ニッポンジャーナルは解像度を高めて、
一方的な言論ではなく「是々非々」のニュース解説を目指している番組です。
司会進行役は居島一平さん。

番組後半は、ニコニコ有料会員＆YouTubeメンバーシップ会員の限定配信！
是非この機会に有料会員になって全編をご視聴ください。

YouTubeメンバーシップご登録はコチラから！
https://www.youtube.com/channel/UC2dhkM2mQXMlIXcd2vMStvQ/join

ニコニコチャンネル「ニッポンジャーナル」の有料会員はコチラ！
https://ch.nicovideo.jp/yaminabejournal

※ちょっとフライングの9時50分配信スタートです！

■出演者
有元隆志(産経新聞特別記者)
江崎道朗(情報史学研究家)

MC：居島一平(米粒写経)

番組へのご意見・ご要望などはコチラのアドレスまで！
📩：journalnippon@gmail.com

◼️関連動画
《生配信》上念司×田北真樹子×居島一平
https://youtube.com/live/jf_DNWhYlGw?feature=share

《生配信》丸山穂高×江崎道朗×居島一平
https://youtube.com/live/B0sEoB8PzP0?feature=share

《切り抜き動画》内藤陽介　参院選東京選挙区あの候補がヤバ過ぎました
https://youtu.be/Yraja9It1xE

《切り抜き動画》丸山穂高＆江崎道朗　トランプ関税　日本に25%でも困っているのはトランプ
https://youtu.be/fqBPGknQjCc

#チャンネル登録よろしくお願いします","['日本ジャーナル', '闇鍋ジャーナル', 'やみなべ', 'ニッポンジャーナル最新', '参院選']",https://i.ytimg.com/vi/RSb-EjDV-m0/hqdefault.jpg,25,98916,1829,194,PT1H23M55S,false,自民党
