id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
wZ_BZjKNyfU,2025-07-09T02:08:38Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,【緊急速報】※参院選SP※ 自民党の石破総裁が大チョンボをした情報が須田慎一郎さんの元に届きました（虎ノ門ニュース）,"「真相深入り！虎ノ門ニュース」は
地上波では報じられない世の中の真相を皆様にお届けする番組です。 

現在は毎週火曜・金曜の週２配信となっていますが、ゆくゆくはより多くの情報を皆様にお届けできるよう配信日を増やしていきたいと思っています。

配信回数を増やせるようにメンバーシップ限定配信もやっていますので、よろしくお願いいたします！


＜出演＞
須田慎一郎（経済ジャーナリスト）

収録日：2025年7月8日



---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp","['虎ノ門', 'ニュース', '須田慎一郎', '参院選', '自民党', '石破']",https://i.ytimg.com/vi/wZ_BZjKNyfU/hqdefault.jpg,25,641891,21105,3014,PT21M13S,false,自民党
aXhIDOoduYQ,2025-07-09T09:00:03Z,UCL9KXuGkAt5qCfUlMrJayMQ,石川典行チャンネル,名古屋で演説してみた！！ #横山緑 #参議院選挙,"石川典行公式チャンネル。生放送中に起こった名シーンの切り抜きを中心に動画アップしています。

チャンネル登録もよろしくお願いします！
だっしゃああああああああ！！

放送サイト　TwitCasting 

放送日　2025年07月07日 石川典行の名古屋で演説をするぞ！【参議院選挙】

【ツイキャス】★通常放送はこちらから
https://twitcasting.tv/icchy8591

【YouTubeサブチャンネル】
https://www.youtube.com/@石川典行サブチャンネル

【TikTok】
https://www.tiktok.com/@norirfzj9ke

【Instagram(リール用)】
https://www.instagram.com/noriradi4444/

【石川典行のノリユキラジオHP】
http://noriyukiradio.net/

【X】
https://twitter.com/ICCHY8591

【OPENREC.tv】
https://www.openrec.tv/user/noriradi

【バカチャンネル】
 https://www.youtube.com/@ishibakach

【ノリラジ会員限定配信を見れるニコニコチャンネル】
https://ch.nicovideo.jp/noriradi2/","['噛みつき', 'お騒がせ', 'ツイキャス', 'ニコニコ動画', 'ツイッター', '炎上', 'ノリユキラジオ', 'モノ申す', '石川典行', '配信者', 'ニコ生', '日トレ', '日刊トレンディングニュース', 'モイ！', '配信', '石川', 'noriradi', 'ドリーム石川', 'オプレク', 'OPENREC', 'のりドラ', 'ラジオ', '雑談', '炎上系', '渋谷', 'ノリミド', 'ノリラジ', 'なあぼう', 'コレコレ', 'ヒカル', '野田草履', '横山緑', '神回', 'トーク']",https://i.ytimg.com/vi/aXhIDOoduYQ/hqdefault.jpg,24,333878,18463,778,PT57S,false,自民党
bvqO9DWcU9A,2025-07-08T21:00:48Z,UC3_oSWRmPBpnhlzaWLZBafQ,香椎なつ【政治のガチ攻略ch】,【参院選の最重要項目】1957年からの課題…阻まれ続けた”スパイ防止法”の誰も語らない『真の効力』について,"軍事関連と中国共産党関連の話題は非常に重要な項目ですが、長尺となる為、折を見て解説していきます。
しっかりついてきてね（遠い目
---------------------------------------------------------

お気軽にコメントください。
チャンネル登録☆高評価☝お願いします。


▽メンバーシップ登録
https://www.youtube.com/user/ryoryo2111/join

▽Twitter
https://twitter.com/es_335_ryo



#スパイ防止法
#外国人問題
#中国
#日本保守党
#参政党
#国民民主
#自民党
#参院選
#兵庫
#香椎なつ
#涼",['ryo'],https://i.ytimg.com/vi/bvqO9DWcU9A/hqdefault.jpg,25,100367,12910,923,PT21M45S,false,自民党
TqqJIsEiw8E,2025-07-09T06:57:38Z,UCjrN-o1HlLk22qcauIKDtlQ,参政党,街頭演説  in  北海道  札幌大通3丁目　令和7年7月9日（水）14：40頃　【参議院選挙2025 参政党 Live】,"神谷宗幣代表が演説で言及した北海道の党員さんのドキュメンタリーはこちら
参政党in北海道 〜ドキュメント北の街から〜 vol.1
https://youtu.be/NxTEvWhC1OE
参政党in北海道 〜ドキュメント北の街から〜 vol.2
https://youtu.be/Voi8EnTFQC4
参政党in北海道 〜ドキュメント北の街から〜 vol.3
https://youtu.be/sJYByEwccrc
参政党in北海道 〜ドキュメント北の街から〜 vol.4
https://youtu.be/eUkBcCrueXg

／
日本の未来を変えるため、参政党は全ての都道府県に
参院選の候補者を立てています。
＼
参院選特設サイト👉　https://sanseito.jp/sanin_election_27/

💫期日前投票始まってます！！
 投票日は7/20

参議院選挙は「2枚の投票用紙」で投票します！
❶ まずは投票所に行きましょう
❷ 投票所で投票用紙が【2枚】渡されます！

✅1枚目は「選挙区」→ 
地元の候補者の名前を書きます
（参政党は47都道府県すべてに候補者がいますので
必ず書いていただけます！）

✅2枚目は「比例代表」→
 「参政党」と書くor応援したい「比例候補者」
の名前を書きます！

✍️名前は 漢字でもひらがなでもOK！

聞いたことのない難しい用語や仕組みで
ややこしい！と思われる方のために
神谷代表からの解説動画もよければご覧ください！
https://youtube.com/shorts/PNAhMNRELWc?feature=share

#参政党 
#参議院議員選挙2025

🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

ーーーーーーーーーーーーーーーーーーーーーーーーー
参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://www.sanseito.jp/eventc/

◎参政党を応援！献金ページ
https://www.sanseito.jp/donation/

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣
#赤坂ニュース 
#参政党","['記者会見', '参政党', '神谷宗幣', '政党', '政治', '教育', '国会', '衆議院', '参議院', '選挙', 'ニュース', 'news', 'さんせいとう', 'sanseito', '歴史']",https://i.ytimg.com/vi/TqqJIsEiw8E/hqdefault.jpg,25,113719,11847,640,PT59M26S,false,自民党
7ti_rpW5rDo,2025-07-08T21:41:14Z,UCC1Ue8b5oGMo1RQdDIv59KA,Ripbanwinkle,【参院選2025】立花 孝志  政見放送（兵庫県選挙区）,#参院選2025 #立花孝志 #NHK党 #政見放送 #兵庫県選挙区,"['立花 孝志', '参院選2025', '政見放送', '兵庫県選挙区', 'NHK党', '泉 房穂']",https://i.ytimg.com/vi/7ti_rpW5rDo/hqdefault.jpg,25,81931,0,0,PT6M4S,false,自民党
wU_mU4do4k8,2025-07-09T00:43:42Z,UCgIIlSmbGB5Tn9_zzYMCuNQ,れいわ新選組 公式チャンネル,【参院選2025】れいわ新選組 政見放送（比例代表）#比例はれいわ,"#参院選2025 
投票日は7月20日（日）！

◼️1枚目の投票用紙は、
選挙区の【候補者名】をお書きください。
※あなたの街にも、れいわの仲間がいます。
詳しくはウェブサイトをご覧ください＞＞ https://san27.reiwa-shinsengumi.com/#member

◼️2枚目の投票用紙（比例代表）は、全国どこでも【れいわ】とお書きください。
※全国すべての投票所で、れいわとお書きいただけます。

参院選2025 マニフェスト「れいわ、以外ある？ さっさと消費税廃止、もっと現金給付」
＞＞ https://san27.reiwa-shinsengumi.com/#manifest

【公選ハガキのお願い】
れいわの票を増やしていく、最強の草の根アイテム。あなたのお友達、ご親戚などに、れいわ新選組をご紹介ください。
＞＞ https://supporters.reiwa-shinsengumi.com/hagaki_san27

【ポスター（比例はれいわ）】
選挙が終わるまでの間だけでも、あなたのお宅の壁を、お借りしたいんです！ご協力よろしくお願いいたします。
＞＞ https://supporters.reiwa-shinsengumi.com/2025sanposter

【れいわを拡げる、チラシポスティング】
より多くの方々に、れいわ新選組を知っていただくため、ポスティングのご協力をお願いします。
＞＞ https://supporters.reiwa-shinsengumi.com/flyer_san27

【ボランティアセンター 大募集！】
東京都・新宿駅徒歩1分のところでボランティアセンターを開設しています。どうかあなたのお力を貸してください。
＞＞ https://reiwa-shinsengumi.com/san27_volunteer_center2025/

【ご寄附のお願い】
大企業や組織に頼らない、草の根政党「れいわ新選組」を、ご寄附でお支えください。
よろしくお願いいたします。
＞＞ https://reiwa-shinsengumi.com/donationtop/

#参院選 #参議院議員選挙 
#れいわ新選組 #比例はれいわ

・Web
https://reiwa-shinsengumi.com

・X（旧Twitter）
https://twitter.com/reiwashinsen

・Facecook
https://www.facebook.com/reiwa.shinsengumi

・Instagram
https://www.instagram.com/reiwashinsengumi

--------------------------------------

れいわ新選組とは何か？ 山本太郎代表 立ち上げから見る
＞＞ https://youtu.be/HhDBTz1Dv-Y?si=pe_XQoRtHvsc639N

所属議員のすべての国会質問を、字幕入りで公開中！
れいわ新選組 ユニバーサルデザインチャンネル
＞＞ https://www.youtube.com/@reiwa_ud

【れいわ新選組 国会議員YouTubeチャンネル】

・山本太郎（代表・参議院議員）
＞＞ https://www.youtube.com/channel/UCNAHgqpOLF1hBJaDFwVGggg

・くしぶち万里（共同代表・衆議院議員）
＞＞ https://www.youtube.com/channel/UCYuARnJ2OzbXKwUYF4ncVTA

・大石あきこ（共同代表・衆議院議員）
＞＞ https://www.youtube.com/channel/UC7WTGZV5NNPCLJH9wc8e0xQ

・高井たかし（幹事長・衆議院議員）
＞＞ https://www.youtube.com/@%E9%AB%98%E4%BA%95%E3%81%9F%E3%81%8B%E3%81%97-q4i

・上村英明（衆議院議員）
＞＞ https://www.youtube.com/@hidepon-reiwa

・さかぐち直人（衆議院議員）
＞＞ https://www.youtube.com/@sakaguchinaoto7010

・佐原若子（衆議院議員）
＞＞ https://www.youtube.com/@wakachannel1122

・たがや亮（衆議院議員）
＞＞ https://www.youtube.com/channel/UCbeYCDH-g4OVk1nToK1Z7zw

・やはた愛（衆議院議員）
＞＞ https://www.youtube.com/@aiainetein

・山川ひとし（衆議院議員）
＞＞ https://www.youtube.com/@%E5%B1%B1%E5%B7%9D%E3%81%B2%E3%81%A8%E3%81%97%E3%83%81%E3%83%A3%E3%83%B3%E3%83%8D%E3%83%AB-youtube

・天畠大輔（参議院議員）
＞＞ https://www.youtube.com/channel/UCt5bBMUctBewXP4KdfgFNgQ

・大島九州男（参議院議員）
＞＞ https://www.youtube.com/channel/UCs99lcV2F10gxxVDmUz2UhQ

・舩後靖彦（参議院議員）
＞＞ https://www.youtube.com/channel/UCQR3zuyiuuhVwgpHGDgI_RQ

・木村英子（参議院議員）
＞＞ https://www.youtube.com/channel/UC2as0MqpJ1f_VMzi5aWeF0A

#れいわ新選組","['れいわ新選組', '山本太郎', 'れいわ新選組 公式チャンネル', '@official_reiwa', '消費税', '消費税廃止']",https://i.ytimg.com/vi/wU_mU4do4k8/hqdefault.jpg,25,67825,6783,898,PT17M23S,false,自民党
3YKAQxL8EC8,2025-07-09T06:24:56Z,UC2GlmiEscZjR0bz8Ken0r4g,国民の声ニュース,平野雨龍の政見放送がヤバ過ぎる…【2025年参院選】,"ご視聴ありがとうございます！
皆様からのコメント、高評価が動画投稿の励みになります！

前回の動画
https://youtu.be/88FkDExS_8Q

おススメ動画
https://youtu.be/RaAa3TPuTLE
https://youtu.be/K3M45dKQ5sY
https://youtu.be/Yrc1hPycy3A

国民の声ニュースを応援してくださる方はチャンネル登録お願いします！
https://www.youtube.com/channel/UC2GlmiEscZjR0bz8Ken0r4g?sub_confirmation=1

当チャンネルでは著作権侵害をする意図はなく、あくまで引用として使用させて頂いております。
問題がある場合は著作権者様より下記メールアドレス宛に直接ご連絡頂けると幸いです。
動画の削除・非公開など、迅速に対応させて頂きます。

お問い合わせはこちらのメールアドレスまでお願いいたします。
renrakukyouyuu@gmail.com

VOICEVOX：四国めたん
楽曲提供 株式会社 光サプライズ

#平野雨龍","['#立花孝志', '#井川意高', '#三橋貴明']",https://i.ytimg.com/vi/3YKAQxL8EC8/hqdefault.jpg,25,113405,14398,982,PT29M12S,false,自民党
nd9_iNrQtlM,2025-07-09T00:27:08Z,UCC1Ue8b5oGMo1RQdDIv59KA,Ripbanwinkle,【参院選2025】NHK党  政見放送 （比例代表）,#参院選2025 #NHK党 #政見放送 #比例代表,"['内閣官房長官', '官房長官', '記者会見', '望月衣塑子', '東京新聞', '新聞記者', 'i新聞記者ドキュメント', '総理大臣', '林芳正']",https://i.ytimg.com/vi/nd9_iNrQtlM/hqdefault.jpg,25,57476,0,0,PT17M31S,false,自民党
Az8pdc2f9m4,2025-07-08T15:07:19Z,UCC1Ue8b5oGMo1RQdDIv59KA,Ripbanwinkle,【参院選2025】再生の道  政見放送 （比例代表）,#参院選2025 #再生の道 #政見放送 #比例代表,"['内閣官房長官', '官房長官', '記者会見', '望月衣塑子', '東京新聞', '新聞記者', 'i新聞記者ドキュメント', '総理大臣', '林芳正']",https://i.ytimg.com/vi/Az8pdc2f9m4/hqdefault.jpg,25,50734,0,0,PT16M7S,false,自民党
V_4-kS92KDU,2025-07-09T14:24:13Z,UCjrN-o1HlLk22qcauIKDtlQ,参政党,参議院選挙特別番組 〜参政党 重点選挙区候補者に聞く！第一弾〜7月9日（水）22:00~,"⭐️出演者⭐️
参政党代表 #神谷宗幣
ゲスト： #田母神俊雄
埼玉県選挙区 #大津力　
愛知県選挙区 #杉本じゅんこ
千葉県選挙区 #なかやめぐ
兵庫県選挙区 #ふじわらせいや

／
日本の未来を変えるため、参政党は全ての都道府県に
参院選の候補者を立てています。
＼
参院選特設サイト👉　https://sanseito.jp/sanin_election_27/

💫期日前投票始まってます！！
 投票日は7/20

参議院選挙は「2枚の投票用紙」で投票します！
❶ まずは投票所に行きましょう
❷ 投票所で投票用紙が【2枚】渡されます！

✅1枚目は「選挙区」→ 
地元の候補者の名前を書きます
（参政党は47都道府県すべてに候補者がいますので
必ず書いていただけます！）

✅2枚目は「比例代表」→
 「参政党」と書くor応援したい「比例候補者」
の名前を書きます！

✍️名前は 漢字でもひらがなでもOK！

聞いたことのない難しい用語や仕組みで
ややこしい！と思われる方のために
神谷代表からの解説動画もよければご覧ください！
https://youtube.com/shorts/PNAhMNRELWc?feature=share

🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

【参政党政治塾】
https://sanseito.jp/2020/seijijuku/

【地方選候補者公募】
https://sanseito.jp/koubo_flow/

【衆議院議員公募】
https://sanseito.jp/shuin_flow/

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://info.sanseito.jp/

◎参政党を応援！献金ページ
https://congrant.com/project/sanseito/6104

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣 #日本人ファースト #赤坂ニュース #参政党 #日本人ファースト参政党 #参政党旋風 #参院選","['参政党', '神谷宗幣', '政党', '政治', '教育', '国会', '衆議院', '参議院', '選挙', 'ニュース', 'news', 'さんせいとう', 'sanseito', '赤坂ニュース', '歴史']",https://i.ytimg.com/vi/V_4-kS92KDU/hqdefault.jpg,25,51482,8266,106,PT1H14M47S,false,自民党
