id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
gfMMbfjmomY,2025-07-05T02:16:00Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,【参院選SP対談】※特別編※ 髙橋洋一 × 須田慎一郎「自民党財務省政権 崩壊への最終宣告 」（虎ノ門ニュース_共著書籍販売記念）,"＜出演＞
髙橋洋一（嘉悦大学教授）
須田慎一郎（経済ジャーナリスト）

収録日：2025年7月4日


◆番組内でご紹介した書籍◆
自民党財務省政権 崩壊への最終宣告 「増税脳」の呪縛を解く
https://amzn.to/40yxnyY（書籍）
https://amzn.to/4kk5bXB（Kindle版）



「真相深入り！虎ノ門ニュース」は
地上波では報じられない世の中の真相を皆様にお届けする番組です。 

現在は毎週火曜・金曜の週２配信となっていますが、ゆくゆくはより多くの情報を皆様にお届けできるよう配信日を増やしていきたいと思っています。

配信回数を増やせるようにメンバーシップ限定配信もやっていますので、よろしくお願いいたします！

---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp","['ニュース', '虎ノ門', '参院選', '須田慎一郎', '髙橋洋一']",https://i.ytimg.com/vi/gfMMbfjmomY/hqdefault.jpg,25,1005947,17943,926,PT37M25S,false,
yoUcO7xVxjI,2025-07-05T06:31:28Z,UCTLM-UQboLCvxkFBFIoIDUg,日本人だって負けてない,【衝撃】全国の選管さん、参院選の期日前投票であり得ない重大ミスが続々と発覚してしまう…,"#政治 #ニュース #自民党 #国民民主党 #石破総理 #玉木雄一郎 #トランプ 

【引用元】
https://news.livedoor.com/article/detail/29100773/
https://mainichi.jp/articles/20250704/k00/00m/010/261000c

当チャンネルでは必ずニュース等のソースを基に動画を制作しており、嘘偽りは絶対いたしません。
またこのCHは政治やニュースを正しく理解するために作成しているコンテンツです。
誹謗中傷並びに著作権侵害を目的としておりませんが、私自身の私見を述べさせていただく場合があります。
画像はあくまで引用として使用させて頂いております。
著作権侵害などございましたらすぐに削除させていただきますので、
問題がある場合は著作権者様より下記メールアドレス宛に直接ご連絡頂けると幸いです。
動画の削除・非公開など、迅速に対応させて頂きます。

お問い合わせはこちらのメールアドレスまでお願いいたします。
japan.is.no.slouch.either@gmail.com

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
音声 
VOICEVOX:Nemo
VOICEVOX:玄野武宏
VOICEVOX:波音リツ
VOICEVOX:四国めたん
VOICEVOX:剣崎雌雄
VOICEVOX:青山龍星
VOICEVOX:麒ヶ島宗麟
VOICEVOX:雀松朱司
VOICEVOX:後鬼",[],https://i.ytimg.com/vi/yoUcO7xVxjI/hqdefault.jpg,24,490849,10009,2526,PT2M23S,false,
aiSANKCNRpA,2025-07-05T05:56:17Z,UC2xzyyQ5abMstPGb9kseyYQ,博士ゆう / HAKASE YŪ,【朝活雑談】今週の日経振り返り！参議院選挙についてetc... /初見・ROM・作業〇/【StackBall】#stackball  #shorts #縦型配信,"【メンバーシップ】
https://www.youtube.com/channel/UC2xzyyQ5abMstPGb9kseyYQ/join
メンバーシップ始めました～。メンバー限定配信やTwitter鍵垢解放などなど様々な特典をご用意しております。是非是非！！
Thanks for watching! Membership is now open, please sign up!

【FANBOX】
https://hakaseyu.fanbox.cc/
FANBOXで記事書き始めました～。動画や配信では語り切れない映画や本の感想、株投資情報、時事ニュースに関する意見、動画作りの裏側などを投稿出来たら良いなと思っております！下にリンクありますので是非是非
 I have started subscribing on FANBOX!

【Twitter(X)】
https://twitter.com/HakaseYu1

+‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥+

#スタックボール  #新人vtuber #個人vtuber
#新人vtuber #個人vtuber 
#雑談 #日経平均  

Shorts動画も観てね！

何でも屋Youtuber | 映画紹介 | 本紹介 | 株投資情報 | 時事ニュース雑談 | 哲学用語紹介 | ゲーム実況 | 等々何でもやってます！
チャンネル登録＆高評価よろしくお願いします‼️

📖メインテーマは知識
📖株投資情報、時事ニュース雑談
📖スマブラ、雀魂、しかのこゲーム、話題のゲームを配信予定
📖Vtuberになるため暗中模索の最中

『男の娘』注意⚠️

Q：博士って女の子？
A：いわゆる男の娘と呼ばれる存在です！多様なジェンダー論が展開される現代、ご理解いただけますと幸いです。

Q：おじさんですか？
A：学生です。

Q：中の人に関する質問は？
A：視聴者さん一人一人にそれぞれの楽しみ方が存在しているため、基本的に中の人に関する質問には答えられません！あくまでも博士ゆうというキャラクターを通してお楽しみください。

【約束事】
・過度な暴言はNG！(Youtubeコミュニティガイドライン遵守)
・悪意のある攻撃的な発言はNG！(Youtubeコミュニティガイドライン遵守)
・コメント欄で喧嘩しない！
・課金はご自身のお財布と相談して行ってください！特に学生さんは気を付けて！
・上記約束事を守れない人はモデレーターさんに非表示にしてもらいます。

+‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥+","['ゲーム', 'ゲーム実況', 'スマホゲーム', '話題', '実況プレイ', 'vtuber', '雑談', 'チル', '初見', '初見歓迎', 'shorts', 'short', '縦型配信', '縦型', '朝活', 'あさかつ', '配信', '配信中', 'ブイチューバー', '新人vtuber', 'ライブ', 'はかせゆう', '博士ゆう', 'はかせ', 'はかせゆう\u3000はいしん', '雑談配信', 'ASMR', 'Vtuber', '""話題""', '""実況プレイ""', '""vtuber""', '""雑談""', '""初見""', '""初見歓迎""', '""縦型""', '""shorts""', '""short""', '""縦型配信""', '""朝活""', '""あさかつ""', '""おはよう', '日経平均先物', 'stackball', '""bacon""', 'トランプ関税', '関税', '消費税', 'NISA', '新NISA', 'S＆P', '日経', '決算', 'ANYCOLOR', 'にじさんじ決算', 'LA', 'ビットコイン', 'メタプラ', '日経平均', '高配当', '配当銘柄', '権利確定', '党首討論会', '参院選', '参議院選挙', '選挙']",https://i.ytimg.com/vi/aiSANKCNRpA/hqdefault.jpg,20,174376,778,5,PT4H6M17S,false,
QIAu1wQFln4,2025-07-05T04:30:40Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【参議院選挙】与党、過半数確保は微妙な情勢…原因は　NNN・読売新聞参院選情勢調査,"NNNは参議院選挙の序盤の情勢を分析しました。その結果、自民党と公明党の与党が非改選議席を合わせて参議院全体の過半数を維持するのは微妙な情勢であることがわかりました。また、 国民民主党や参政党が大幅に議席を増やす勢いです。このような結果になった原因、ポイントについて、日本テレビ政治部の竹内真デスクが解説します。

この動画の記事を読む＞
https://news.ntv.co.jp/category/politics/5122871935054078b213db932feaba5c

　　　　◇

注目したのは「1人区」と言われる定数が1、つまり1人だけ当選する選挙区です。差がつきやすいからです。全国に32あります。

たとえば1人区が29だった2007年の事例では、自民党は6勝23敗と大きく負け越して、全体でも大敗しました。第一次政権の安倍首相が辞任する要因の1つになりました。

逆が前回、2022年です。32の1人区で自民党は28勝4敗で、全体でも自民党は大勝しました。

そして今回の情勢です。自民と与党系がリードしているのが10、野党系がリードしているのが12。接戦でどちらが勝ってもおかしくないのが10です。

――かなりきっ抗していてやや野党系がリード

ここまで接戦の1人区が多いのは珍しく、自民党が苦戦していることを示しています。

次に、多くの政党が候補者を立てて争う、首都・東京の情勢に注目します。

東京選挙区は定数が6ですが、1議席、欠員を補充するので今回は7人が当選します。

自民党の鈴木大地氏が知名度をいかし、安定した戦いをしています。これに公明党の川村雄大氏、参政党のさや氏が続いています。

さらに、立憲民主党の塩村あやか氏、自民党の武見敬三氏、共産党の吉良佳子氏、国民民主党の牛田茉友氏、立憲民主党の奥村政佳氏、れいわ新選組の山本譲司氏、日本維新の会の音喜多駿氏、国民民主党の奥村祥大氏、日本保守党の小坂英二氏が激しく競り合っています。

他にも20人が立候補していて、当選を目指して支持を広げようと懸命に訴えています。

東京選挙区の調査では、40パーセントの人が投票先を明らかにしておらず、情勢は今後、変わる可能性もあります。
(2025年7月4日放送「news zero」より）

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join
 
◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
 
◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
 
#参議院選挙　#情勢調査　#解説　#日テレ　#newszero 　#ニュース","['参議院選挙', '政治']",https://i.ytimg.com/vi/QIAu1wQFln4/hqdefault.jpg,25,408484,1650,976,PT3M12S,false,
N_COMTYRgvM,2025-07-05T03:28:52Z,UC6uOPgxF6sDP05Y3DraTfhQ,あっぱれ!日本,㊗️30万再生!!ラサール石井参院選演説も国民辛辣…明石家さんまの衝撃発言に大喝采!?#ラサール石井#参院選#明石家さんま#社民党#政治#shorts,使用音声：VOICEVOX:青山龍星,[],https://i.ytimg.com/vi/N_COMTYRgvM/hqdefault.jpg,22,390725,3611,170,PT1M1S,false,
wpKFOTonqog,2025-07-05T10:01:23Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,7/5LIVE!　正義のミカタ後追い解説【地震/フェンタニル/参院選/税収過去最高】「山田さんも甘いな〜」のワケ,"🎙️ ストリーミングを始めたばかりですか、それともレベルアップを目指していますか？StreamYardをチェックして、$10の割引をゲット！😍 https://streamyard.com/pal/d/5645263100313600

動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。

#高橋洋一　#髙橋洋一チャンネル　#地震　#7月5日　#フェンタニル　#関税　#石破　#トランプ　#参院選　#予想　#税収　#消費税　#減税　#給付",[],https://i.ytimg.com/vi/wpKFOTonqog/hqdefault.jpg,25,432880,11816,333,PT27M46S,false,
cFphNhUnic0,2025-07-05T08:44:26Z,UCTLM-UQboLCvxkFBFIoIDUg,日本人だって負けてない,【衝撃】和歌山県民の皆さん、参院選の序盤情勢調査で全然目覚めてないことが発覚してしまうｗｗｗ,"#政治 #ニュース #自民党 #国民民主党 #石破総理 #玉木雄一郎 #トランプ 

【引用元】
https://www.yomiuri.co.jp/election/sangiin/20250704-OYT1T50184/
https://www.asahi.com/articles/AST743DFTT74UZPS004M.html?ref=tw_asahi
https://www.nikkei.com/article/DGXZQOUF25B5O0V20C25A6000000/

当チャンネルでは必ずニュース等のソースを基に動画を制作しており、嘘偽りは絶対いたしません。
またこのCHは政治やニュースを正しく理解するために作成しているコンテンツです。
誹謗中傷並びに著作権侵害を目的としておりませんが、私自身の私見を述べさせていただく場合があります。
画像はあくまで引用として使用させて頂いております。
著作権侵害などございましたらすぐに削除させていただきますので、
問題がある場合は著作権者様より下記メールアドレス宛に直接ご連絡頂けると幸いです。
動画の削除・非公開など、迅速に対応させて頂きます。

お問い合わせはこちらのメールアドレスまでお願いいたします。
japan.is.no.slouch.either@gmail.com

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
音声 
VOICEVOX:Nemo
VOICEVOX:玄野武宏
VOICEVOX:波音リツ
VOICEVOX:四国めたん
VOICEVOX:剣崎雌雄
VOICEVOX:青山龍星
VOICEVOX:麒ヶ島宗麟
VOICEVOX:雀松朱司
VOICEVOX:後鬼",[],https://i.ytimg.com/vi/cFphNhUnic0/hqdefault.jpg,24,243679,3601,1907,PT2M9S,false,
LG85ZwiFngM,2025-07-04T19:43:17Z,UC2EVii_AEBh4SU4K0T3gatg,2ch時事特報,【衝撃】自民党　参院選　最新情勢の結果・・・,"7月3日に参議院選挙が公示され
いよいよ選挙戦の火ぶたが切られました。
各党の党首は全国を
飛び回り応援に奔走している中
朝日新聞が最新の情勢調査を発表しました。

---------------------------------------------------------------------------------------------


●提供する動画に関しては
ニュースやユーザーの反応を
5chのスレッド風に
まとめたオリジナル動画です。

コンテンツ内容は
よりわかりやすくするため
新たな視点や再構成を行い
当チャンネル
オリジナルコンテンツとなるよう
編集をしております。


■当チャンネルは、著作権を尊重し、侵害を目的とした
運営は行っておりません。
細心の注意を払っておりますが、万が一問題がございましたら
著作権者の方はお問い合わせメールアドレスまで
ご連絡いただけますと幸いです。


・お問合せはこちらのメールアドレスまでお願いいたします。

tokuhounew33@gmail.com


---------------------------------------------------------------------------------------------


---------------------------------------------------------------------------------------------

■BGM　画像素材等
 
・イラストac様 
・pixabay様 
・いらすとや様
・ニコニ・コモンズ様 https://commons.nicovideo.jp/
・photoAC様
・PIXTA様
・Youtube オーディオライブラリ様
・Youtuber Hack Store.様
・テロップ.サイト様
・フキダシデザイン

---------------------------------------------------------------------------------------------


---------------------------------------------------------------------------------------------
■ナレーション

・VOICEPEAK
---------------------------------------------------------------------------------------------","['政治', '自民党', '石破', '直近', '最新']",https://i.ytimg.com/vi/LG85ZwiFngM/hqdefault.jpg,25,147424,1557,479,PT2M44S,false,
RweHmiV2LOA,2025-07-05T11:29:47Z,UCpdtHm6VFP_Qc-IDIsyLh1A,選挙ドットコムちゃんねる,参議院議員選挙2025 ネット党首討論会｜選挙ドットコム,"選挙ドットコムは7月5日（土）19時45分より、「参院選2025 ネット討論会」を開催します！

＜討論会概要＞
■日時：2025年7月5日（土）19時45分～20時30分
■主催：イチニ株式会社（選挙ドットコム）
■司会・進行：滝本沙奈（セント・フォース所属）、鈴木邦和（選挙ドットコム編集長）
■登壇者の皆様
自由民主党　石破茂 総裁
立憲民主党　野田佳彦 代表
日本維新の会　吉村洋文 代表
公明党　斉藤鉄夫 代表
国民民主党　玉木雄一郎 代表
日本共産党　田村智子 委員長
れいわ新選組　高井たかし 幹事長
参政党　神谷宗幣 代表
社会民主党　福島みずほ 党首
なお、日本保守党様は今回ご欠席となります。


■選挙ドットコムの生放送URL
公式YouTubeチャンネル「選挙ドットコムちゃんねる」：https://youtube.com/live/RweHmiV2LOA
公式X：https://x.com/go2senkyo
公式TikTok：https://www.tiktok.com/@go2senkyo
公式Facebook：https://www.facebook.com/thesenkyo

▼「選挙ドットコム」第27回参議院議員選挙特設ページ
https://sangiin.go2senkyo.com/2025

◆切り抜きやまとめ動画、大歓迎です！◆
選挙ドットコムの動画は自由に切り抜きやまとめ動画としてご活用ください！ただし、以下の点だけ守っていただけると幸いです。
・動画の内容を意図的に改変しない
・事実の基づく情報発信
・人格などを傷つける表現を加えない

※今回の討論会は、政党要件を満たす10党の党首の皆様にお声がけをしております。
※公平中立な運営のため配信動画等のコメント及びチャット欄は封鎖します
※同コンテンツを活用して第三者が収益化することを禁止します

#おすすめ #日本 #政治 #選挙 #参院選2025 #討論会 #選挙ドットコム","['選挙', '政治', '投票', '選挙ドットコム', '解説', 'ゆっくり']",https://i.ytimg.com/vi/RweHmiV2LOA/hqdefault.jpg,25,268994,4563,0,PT41M38S,false,
TaGfM-ybb-k,2025-07-05T10:30:17Z,UCnJ1UXi8AiSt4XhZVDgCY7Q,日本のミカタ,石破茂が参院選で負けても続投します #井川意高 #加賀孝英 #石破茂 #自民党 #参院選,"政治・経済・外交のお話をお届け。
元大王製紙会長の井川意高さんとジャーナリストの
加賀孝英さんの熱烈なファンによるチャンネルです。
破天荒な人生哲学、鋭い社会への眼差し、裏側を暴く真実の言葉。
お二人の発言や活動を深掘りし、敬意とともに紹介していきます。

井川意高が熔ける日本を斬るチャンネルと文化人放送局チャンネルが、
チャンネル登録100万人にするために、お助けができればと思っております。
ですので、このチャンネルは、チャンネル登録などする必要はないですので、
本人達のチャンネルの登録をしてくださいね。

【井川意高さん】
Youtube：https://www.youtube.com/@ikawa-tokeru
メルマガ：https://lounge.dmm.com/detail/5278/index/
X：https://twitter.com/IkawaMototaka
オンラインサロン：https://lounge.dmm.com/detail/5476/

【文化人放送局】
Youtube：https://www.youtube.com/@bunkajintv1
HP：https://bunkajintv.com/membership/
X：https://x.com/Bunkajin_tv?lang=ja

【お知らせ一覧】
①【ダイヤモンドクラブ】
　「Youtubeの全てのコンテンツ」や
「独自配信コンテンツ」がご視聴いただけます！
　https://bunkajintv.com/membership/

②制作応援支援・スポンサー企業様募集のお願い
　https://bunkajintv.com/membership/sup...

【著作権に関して】
チャンネル内における動画にて使用、掲載している画像や動画、
台詞などの著作権・肖像権等は、各権利所有者様に帰属致します。
動画の内容については、各権利所有者様や第三者に不利益のないよう、
細心の注意を払って制作しておりますが、万が一動画の内容に問題がある場合、
各権利所有者様本人からご指摘いただけますと幸いです。

未来ある日本の子供達のために活動していきます。",['#井川意高'],https://i.ytimg.com/vi/TaGfM-ybb-k/hqdefault.jpg,25,1743634,26051,1433,PT41S,false,
