id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
OrFAo-cd_VA,2025-06-22T04:39:30Z,UCKeb1zCZ8mGNtQT1fYQGigA,JAPANの逸話,㊗️350万再生！【衝撃】参院選に出馬する蓮舫にビートたけしがはっきり言うw,"いつもご視聴いただきありがとうございます！
動画のご感想やご意見がありましたら、ぜひコメント欄で教えてください。

使用音声
VOICEVOX:青山龍星

#海外の反応 #日本 #政治",[],https://i.ytimg.com/vi/OrFAo-cd_VA/hqdefault.jpg,25,3763867,81032,3940,PT59S,false,
PDMsrF9lAZM,2025-06-19T13:45:03Z,UCMg6PbEwXKoWNWGkx-Dr0xw,幻想の国ニッポン,すごい情報が入りました！参議院選挙でやっと日本が変わるかもしれません！#三橋貴明 #参議院議員選挙,"ご意見・ご感想は、コメント欄によろしくお願いします。
コメントを頂けるとうれしいです。",[],https://i.ytimg.com/vi/PDMsrF9lAZM/hqdefault.jpg,25,4631212,104091,2229,PT1M,false,
i_Jg7-XZDMU,2025-06-08T01:54:31Z,UCSo8I1XMIdfGJXQ6lvaeHdQ,日本BUZZ NEWS!!,【自民党解体デモ】福岡の戦士たちpart3　#選挙 #参院選,"動画のフルバージョンは
【細川博司 復活チャンネル】様で
ご覧になれます✨

https://youtu.be/hX-hq7Vl0E4?si=rn7q2YK-cXw7w6P3

福岡デモの全てを配信されてますので
是非ご覧下さい(^^)✨",[],https://i.ytimg.com/vi/i_Jg7-XZDMU/hqdefault.jpg,22,1313924,68671,2330,PT1M20S,false,
cAa7fU8Wsmw,2025-06-06T07:47:09Z,UC1zYGo1jIIjMVDTLL3dydow,産経ニュース,【ノー編集・参院選】外国人受け入れに上限を　参政党・神谷宗幣代表,参政党の神谷宗幣代表は、夏の参院選で「日本人ファースト」をスローガンに掲げるとし、外国人の受け入れ人数には一定の上限を設けるべきだと主張した。コメは増産し、農家の所得を保障するため、行政が定額で買い取る制度を提唱。消費税は段階的に廃止し、財源として国債発行だけでなく、再生可能エネルギーを普及させるために電気料金に上乗せされる「再エネ賦課金」など、あまり効果が出ていない事業の見直しなどをセットで行うべきだと訴えた。憲法改正は「日本人としてのアイデンティティが高まるような憲法を作り直す必要がある」と語り、「創憲」の必要性を強調した。,"['産経新聞', 'sankei']",https://i.ytimg.com/vi/cAa7fU8Wsmw/hqdefault.jpg,25,1529854,31411,5319,PT47M18S,false,
-9BO_anCLeU,2025-06-20T11:02:01Z,UCGSI8V12QJDbP2IPgjgeG2w,選挙タイム,《ラストがやばい》7月参院選で自民党が惨敗したら#shorts #viralshorts#参政党,"⸻

【もしも7月参院選で自民がガチ惨敗したら３選】

① 野党に“参政党”が本格参戦
参政党が議席を伸ばして、ついに“本格野党”として委員会に登場。
街頭の熱がそのまま国会に乗り込み、地上波でも無視できない存在へ。
「泡沫」じゃなく「対抗勢力」の一角に。

　

② 石破総理、続投ピンチ
期待の“石破カード”が選挙惨敗で一気に風向き悪化。
自民党内では「次の顔」探しが再スタート。
進次郎？河野？また迷走モード突入。

　

③ “通らない党”が通る時代に
参政党・保守党・れいわが各地で地道に票を掘り起こし、若者票が拡散。
“なんとなく自民”で回ってた時代が、ついに終焉。
政治の主役がじわじわ変わる。

⸻

📌自民惨敗は「終わり」じゃない、“空気のリセットボタン”。
投票が、次の時代を決めるスイッチになる。

⸻

#shorts #viralshorts",[],https://i.ytimg.com/vi/-9BO_anCLeU/hqdefault.jpg,22,1353745,48222,1201,PT43S,false,
tg3vnK5st1E,2025-06-23T16:44:37Z,UCG_oqDSlIYEspNpd2H4zWhw,ReHacQ−リハック−【公式】,【石丸伸二vs高橋弘樹】第一部…大激論！議席0「再生の道」の真意は？第二部…「あつまれ！落選の森」候補者vs石丸代表！衝撃の真実【ReHacQ西田亮介】,"ひろゆき、成田悠輔、後藤達也…、新たな視点で経済・社会を見つめ直すビジネス動画メディア「ReHacQ」！

【ReHacQ緊急生配信】
再生の道代表 石丸伸二さん をお呼びし、西田亮介教授と一緒に振り返ります。


出演者：石丸伸二（再生の道代表）
　　　　西田亮介（日本大学教授）
　　　　高橋弘樹

▼関連動画▼
【西田亮介&高橋弘樹】まったり生配信！維新・音喜多駿&立憲・落合貴之&自由守る会・さんのへあや&自民・川松真一朗 飲み雑談【ReHacQ】
https://youtube.com/live/cOmyZ36jEcg


●ReHacQアプリ　登録お願いします！
＜無料会員登録＞
・iOS版URL
https://apps.apple.com/jp/app/rehacq/id6738078112
・Android版URL
https://play.google.com/store/apps/details?id=jp.co.tonari.rehacq
・WEB版URL
https://rehacq.com/home

＜有料会員登録はこちらから↓＞
https://rehacq.com/settings/plan-list

●Xでは今後のラインナップなどお知らせします！
https://twitter.com/ReHacQ

●番組タイアップ等のお問い合わせはこちら
https://to-na-ri.jp/

#石丸伸二 #選挙 #都議選 #西田亮介 #ReHacQ #リハック #ひろゆき #成田悠輔 #後藤達也","['ReHacQ', 'ReHack', 'ひろゆき', '成田悠輔', '後藤達也', '日経テレ東大学', 'リハック', '高橋弘樹', '経済', 'ビジネス', '起業', 'スタートアップ', '投資', '転職']",https://i.ytimg.com/vi/tg3vnK5st1E/hqdefault.jpg,24,1065952,27119,6359,PT3H28M1S,false,
Y_y8oRU26mE,2025-06-28T10:01:01Z,UCL9PYKYGmPnCnkXpECsfXSA,須田慎一郎のウラドリ!,進次郎終了！これで参院選「自民惨敗」がほぼ確実になってきました。,"※チャンネル登録をよろしくお願いいたします。

今回始まりました「須田慎一郎のウラドリ！」
このチャンネルでは政治、経済、国際問題
さらに芸能から裏社会に至るまで取材するユーチューバー須田慎一郎が
ウラをとって皆さんにお伝えする新番組です。
・世の中に蔓延る「フェイクニュース」に騙されない！
・根拠のないニュースを垂れ流す「オールドメディア」に騙されない！
・政治家の詭弁、財務省のシナリオに騙されない！
「真実は細部に宿る」をモットーに須田慎一郎がニュースの裏をとってお伝えする「ウラドリ！」
どうぞご視聴ください。",['須田慎一郎'],https://i.ytimg.com/vi/Y_y8oRU26mE/hqdefault.jpg,25,1045462,25052,2592,PT13M25S,false,
OY6QR2ESo-s,2025-06-06T12:21:23Z,UCSo8I1XMIdfGJXQ6lvaeHdQ,日本BUZZ NEWS!!,【自民党解体デモ】福岡の戦士たちpart2　#選挙 #参院選,"動画のフルバージョンは
【細川博司 復活チャンネル】様で
ご覧になれます✨

https://youtu.be/hX-hq7Vl0E4?si=rn7q2YK-cXw7w6P3

福岡デモの全てを配信されてますので
是非ご覧下さい(^^)✨",[],https://i.ytimg.com/vi/OY6QR2ESo-s/hqdefault.jpg,22,976921,49264,1720,PT55S,false,
I4lSK_kR4B8,2025-06-22T15:16:56Z,UCpdtHm6VFP_Qc-IDIsyLh1A,選挙ドットコムちゃんねる,【6/22(日)20:00～】都議選2025開票速報LIVE！各選挙区の結果は？独自調査データで結果分析！｜選挙ドットコム,"6月22日(日)に行われる東京都議会議員選挙2025の開票速報を生放送でお届けします！選挙プランナーやデータアナリストが各選挙区の結果を徹底解説！

選挙結果に一体何が影響した？各党・各勢力の戦略は？チャットで質問やコメントをお待ちしております！


＜東京都議会議員2025 特設サイト＞
https://tokyo.go2senkyo.com/2025


◆切り抜きやまとめ動画、大歓迎です！◆
選挙ドットコムの動画は自由に切り抜きやまとめ動画としてご活用ください！ただし、以下の点だけ守っていただけると幸いです。
・動画の内容を意図的に改変しない
・事実の基づく情報発信
・人格などを傷つける表現を加えない

◆政治家・候補者限定 LINE公式アカウント◆
ネット選挙・公選法・情勢調査など情報配信中！下記からご登録ください！
https://lin.ee/us3KFGF

◆視聴者アンケート実施中◆
https://forms.gle/h8xZnLgryPn5F8BE8

#おすすめ #日本 #政治 #選挙 #東京都議会議員選挙2025 #都議選2025 #開票速報 #解説 #選挙ドットコム
–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––

＼政治家の皆様を強力サポート／
選挙ドットコムが提供する
ネット選挙必勝ツール ｢ボネクタ｣
https://vonnector.jp/vonnector/
首長･現職ベテラン議員にもご愛用者多数！
国政･地方選挙で日本最大級の実績｡

ネット広告で有権者からの知名度が上がる！
｢選挙区ターゲティング広告｣
https://vonnector.jp/targeting/
×
選挙ドットコムがあなたをインタビューして有権者にPR
｢政治家PR記事｣
https://vonnector.jp/pr/

選挙区ターゲティング広告×政治家PR記事の最強コンビがネット選挙の勝利の方程式です！

選挙ドットコムは、全ての政党、全ての政治家、全ての立候補者を全力で応援し、有権者がもっと政治に参加したくなるよう努めています。ぜひご協力ください。

選挙ドットコム：https://go2senkyo.com/
日本最大級の選挙ポータルサイト「選挙ドットコム」衆参議員の国会議員から、都道府県知事、市区町村長、地方議会議員のすべての選挙情報を掲載。また、政治家自身が発信している政策やプロフィールもあり政治家選びに最適です。

facebook：https://www.facebook.com/thesenkyo/
X：https://x.com/go2senkyo","['選挙', '政治', '投票', '選挙ドットコム', '解説', 'ゆっくり']",https://i.ytimg.com/vi/I4lSK_kR4B8/hqdefault.jpg,25,938899,4165,66,PT4H21M4S,false,
8gqZX5AIqws,2025-06-08T11:45:47Z,UCGSI8V12QJDbP2IPgjgeG2w,選挙タイム,《7月参院選》絶対オススメしない政党#shorts,"【2025年6月最新版】
絶対オススメしない政党4選。

第4位、公明党。
与党の歯止め役を自称しながら、防衛増税も万博浪費もスルー。沈黙と協調に全振りした“空気の政党”。

第3位、立憲民主党。
反対することがアイデンティティ。まともな政策論は影も形もなし。永遠の野党芸人。

第2位、日本維新の会。
身を切る改革と叫びながら、カジノと万博に大盤振る舞い。維新政治の集大成は、3000億円の“空飛ばないドローン”。大阪発、全国行きの浪費型改革。

第1位、自民党。
裏金不問。増税は当然。移民は静かに拡大中。
万博の大赤字も「やってよかった」と強弁。もはや説明責任も国民感情も無視。完全に国民を“管理対象”と見なした政権マシーン。

この4党で迷う必要はなし。
現状維持を望むなら、これ以上に“安心な選択肢”はない。
#参政党
#れいわ新選組 
#国民民主党 
#日本保守党 
#自民党 
#参院選2025 
#維新
#立憲民主党","['#参政党', '#れいわ新選組', '#国民民主党', '#日本保守党', '#自民党', '#参院選2025', '#維新', '#立憲民主党']",https://i.ytimg.com/vi/8gqZX5AIqws/hqdefault.jpg,22,1120385,35873,2100,PT51S,false,
