id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel
7ncuzWQ55X8,2025-07-03T03:00:06Z,UCmiM0ZPSlaO31nnSKC0Ssmw,日本を救えるのは国民の政治参加しかない参政党Ver.,【参院選❗簡単すぎる3択‼️1人区は自民党・立憲共産党・参政党】#参政党,"#shorts #参政党 #神谷宗幣 #自民党 #立憲共産党 #減税 #選択的夫婦別姓 
本日参議院選挙がスタート‼️
注目は立憲民主党と共産党の選挙協力で立憲共産党ｗになったことで
参議院選挙1人区が3択に❗
増税の自民党
夫婦別姓推進の立憲共産党
そして減税で別姓反対の参政党❗
こんな簡単な3択はありません😊
引用元https://www.youtube.com/live/flfrlBo03uw?si=ZrIz5fJ3I9DMV7on

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://www.sanseito.jp/eventc/

◎参政党を応援！献金ページ
https://www.sanseito.jp/donation/

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
  / sansei411  
▼公式Instagram（@sanseito）
  / sanseito  
▼公式Facebook
  / sanseito2020  
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
  / sanseito  

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
   / chgrandstrategy","['参政党', '政治', '神谷宗幣', '参政党街頭演説', '日本人ファースト', '参議院選挙', '立憲民主党', '自民党', '参院選', '公示', '減税', '消費税', '選択的夫婦別姓', '財務省', '国民の敵', '現金給付']",https://i.ytimg.com/vi/7ncuzWQ55X8/hqdefault.jpg,22,2383705,59931,1064,PT59S,false,
aiestTsNxOw,2025-07-02T17:16:18Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,「やばい」企業は危機感…トランプ氏“決裂で関税30％超”引き上げ不可避か【報道ステーション】(2025年7月2日),"“相互関税”の交渉期限である今月9日が迫るなか、連日、日本を批判の的にしているトランプ大統領は、またも日本への不満を漏らしました。さらに交渉がうまくいかなかった場合には「30％か35％、アメリカが決めた関税を払ってもらう」とも発言。交渉決裂は避けられないのでしょうか。

■連日の“日本批判”市場を直撃

2日朝の東京市場は一時500円以上の値下がりに。終値も1日を下回りました。大きな要因は関税をめぐるトランプ大統領の発言です。

アメリカ　トランプ大統領
（Q.関税停止を延長する考えは）
「ない。延長するつもりはない。これから色んな国に書簡を送る。君たちもだんだん分かってきただろう。日本と交渉してきたが、合意は恐らく無理だろう」

9日が期限のトランプ関税の交渉ですが、延長はしないうえで、日本と合意には至らない可能性を示唆しました。決裂なら合計で24％の関税がかけられるとみられていましたが、実際はもっと上乗せされそうです。

アメリカ　トランプ大統領
「日本とは素晴らしい関係にあり、信頼できる偉大なパートナーと言っていいが、貿易では日本はズルをしてきた。それももう終わりだ。日本には書簡で礼を述べたうえで『こちらの要求に応じないのなら30％でも35％でも、こちらが決めた税率を払ってもらう』と伝える」

メディアの評価はこうです。

ウォール・ストリート・ジャーナル
「交渉に失敗したから圧力を強めることにした」

フィナンシャル・タイムズ
「世界第4位の経済大国への関税引き上げの脅しで、世界的な貿易戦争再燃の懸念が高まる」

■企業は危機感　交渉に期待薄めか

日本企業にとっては堪ったものではありません。これまでにトヨタなど自動車メーカー4社は、アメリカでの販売価格を値上げする方針を示しました。

日本商工会議所　小林健会頭
「10％オンしてかけられれば当然影響は大きくなる。お互い主権国家なんだから、そこに対するリスペクトはない。アメリカ向けの輸出をある程度減ることを前提にして、生産計画を組んだり色々している」

栃木県佐野市にある金属フィルターなどを作っている工場。エアコンや自動車などのパーツとして欠かすことができません。アメリカとの直接取引もありますが、多くは日本企業に卸して、それが輸出されるケースです。取引先がパーツを現地調達に切り替えたり、アメリカへの輸出を減らせば、必然的に売り上げに直結してきます。

バンテック　大島徹社長
（Q.気持ちは）
「やばいやばいだけだよね」

関税はもう上がるものとして捉えています。

バンテック　大島徹社長
「35％になるのか25％になるのか全然違うだろうし。関税は上がるのは目に見えて分かっているので、どうあがいてもしょうがないから、なるようになれ」

アメリカの思惑がどこにあるのか、はっきりは分かっていません。ある外務省幹部は「日本ほど誠実にやっているところはない。トランプ大統領の発言は無視です」とも話しています。

■関心は国内？“減税法案”が…

そもそも今のトランプ大統領の関心は関税よりも別の所にあります。

アメリカ　トランプ大統領
「上院通過は厳しいと思ったが、ほぼ要望通りになった。成立すれば史上最大の法案になる。反対票ばかり投じる連中は嫌いだ」

アメリカ議会では今、大型減税法案の審議が佳境を迎えています。トランプ大統領の看板政策で、総額700兆円規模のものですが、当然、財政赤字の拡大は避けられません。それ故に身内の共和党からは造反議員が出ました。

アメリカ　バンス副大統領
「この投票の賛成は50、反対は50。上院で賛否が同数に割れたので、副大統領は賛成票を投じます。修正法案が可決されました」

上院は副大統領の議長が1票を投じる伝家の宝刀で辛うじて通過するというものでした。独立記念日の7月4日には法案を成立させたい考えです。

アメリカ　トランプ大統領
（Q.4日までに通ると思いますか）
「下院で修正されて通ることもある。すぐに通過する」


■交渉は他国優先　日本は後回し？

関税交渉は今後、他国が優先され、日本は後回しになるとみられています。期限の9日を前に35％の追加関税を想定し始めている金属フィルターの会社。アメリカでの現地工場建設も考えないといけないとしています。

バンテック　大島徹社長
「ドイツやイタリアの展示会に行ったりしていたが、海外にどうアプローチするか考えていかないと。最終的にはアメリカに進出も考えていかないといけない。単価の関係で中国とまた争うか、アメリカ国内のメーカーと争うか、その辺は分からないが、とりあえず品質は保たないといけない」

4月から7回訪米し、交渉にあたってきた赤沢大臣は……。

日米関税交渉を担当　赤沢亮正大臣
「相互関税の上乗せ部分の一時停止期限である7月9日は1つの節目であり、協議の担当閣僚としては念頭において協議に臨んでおりますが、早期に合意することを優先するあまり、我が国の国益を損なうような合意であってはならない」

■日本への“圧力”本気度は

いわゆる“相互関税”一時停止の期限が迫る中、またしても日本を名指しで批判するトランプ大統領。どこまで本気なのでしょうか。トランプ大統領の狙いについて【関税交渉】と【アメリカ政治】について、2人の専門家に聞きました。

まずは【関税交渉】の観点から見ていきます。トランプ大統領はいわゆる“トランプ関税”のうち、ほぼ全世界を対象にした相互関税について、これまでは「日本には24％課す」としていましたが「30％や35％など我々が決めた税率にする」と発言しました。

この発言の狙いについて、第1次トランプ政権時、日米の貿易交渉に携わった関西学院大学の渋谷和久教授はこうみています。

関西学院大学　渋谷和久教授
「トランプ大統領はNATOに対し、アメリカの離脱をちらつかせて脅し、防衛費増額に合意させたり、カナダとの交渉では『関税協議を打ち切る』と脅して、アメリカのIT企業などが対象となるデジタルサービス税を撤回させたりと“脅し”で譲歩を引き出すことに成功している。自身が議会への対応などで忙しいなか、同じやり方で『日本も“脅せば”交渉で折れるだろう』と考えたのではないか」

交渉相手に揺さぶりをかけるのはトランプ大統領の手法ですが、アメリカ国内政治でも“ひずみ”が生じています。

アメリカ議会上院では、看板政策『減税法案』が可決されたが、共和党の一部議員が反対に回り、上院議長を兼ねるバンス副大統領の賛成票でなんとか過半数を確保する事態となりました。その減税法案については、実業家のイーロン・マスク氏が「ばかげた法案」などと批判していますが、対するトランプ大統領は「マスク氏の会社が政府から多額の補助金を受け取ってきた」と主張し、両者の対立が再燃しています。

また、トランプ大統領は、アメリカの中央銀行にあたるFRBに利下げを求めていますが、FRBのパウエル議長は「トランプ関税がなければ、すでに利下げしていた」という考えを示しました。

国内で思った通りにならないこともトランプ大統領をいら立たせているのでしょうか。アメリカ政治に詳しい慶應義塾大学の渡辺靖教授に聞きました。

慶應義塾大学　渡辺靖教授
「減税法案や不法移民対策などの政策には国内でも反発が根強いが、公約を実現しつつあり、トランプ大統領からみると、政治的にはうまくいっている。むしろトランプ大統領がいら立っているのが関税交渉。アメリカ国内では『Trump Always Chickens Out（トランプはいつも尻込みする）』この頭文字をとって『タコ』と揶揄されていて、それに怒り、イメージを払拭しようとしている。各国が折れないことにいら立ちを強める中、関税交渉の“シンボル”である日本との自動車貿易で、アメリカにとって最高のディールを引き出す姿勢を国内にもアピールしようと、日本への強気の言動を続けている」
[テレ朝NEWS] https://news.tv-asahi.co.jp","['ニュース', 'テレビ朝日', 'provided', 'ニュース企画', '本編のみ', '報ステニュース', 'トランプ関税ショック', '外国語']",https://i.ytimg.com/vi/aiestTsNxOw/hqdefault.jpg,25,609906,2625,2393,PT14M,false,
8mkQzDHwYLU,2025-07-03T09:00:14Z,UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,1309回　いよいよ参院選公示！なんだかなぁの党首討論　自公ボロ負けの予感,"動画講座はこちらから
https://www.dogaedit.com/
----------------------------------------------------------------------------------------------------------------------
オンラインサロン
超実践！髙橋洋一の政経塾
２次募集開始！お申し込みはこちらから！
https://lounge.dmm.com/detail/8458/
----------------------------------------------------------------------------------------------------------------------
動画制作スタッフ募集中【フルリモート】
応募は以下より
https://en-gage.net/smite_career/work_13475445/?via_recruit_page=1&banner=1
----------------------------------------------------------------------------------------------------------------------
新刊『明解！金融講義 世界インフレ時代のお金の常識・非常識』
発売中　定価：1980円（税込）発行所：ソシム株式会社
www.amazon.co.jp/dp/4802614942

髙橋洋一交遊録はメンバーシップで配信中！
入会は以下よりお願いします。
https://www.youtube.com/channel/UCECfnRv8lSbn90zCAJWC7cg/join

サブチャンネル　映画の話チャンネル
https://www.youtube.com/channel/UC96k9Yf5CFVlIY1i_JaEsGw?guided_help_flow=3

ニコニコ
ーーーーーーーーーーーーーーーーーーー
▼髙橋洋一ライブチャンネル
https://ch.nicovideo.jp/takahashiyoichi

▼チャンネルの入会はこちら！
https://ch.nicovideo.jp/takahashiyoichi/blomaga/ar2032690

※この動画の無断転載を禁じます。
【切り抜き禁止】切り抜きは一切許諾しておりませんのでよろしくお願いします。

#高橋洋一　#髙橋洋一チャンネル　#参院選　#選挙　#参議院　#党首討論　#減税　#給付金",[],https://i.ytimg.com/vi/8mkQzDHwYLU/hqdefault.jpg,25,764962,26031,1501,PT11M9S,false,
bFI5eJSFPow,2025-07-03T04:46:54Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【参院選】参政党・神谷代表“初日の訴え”,"参議院選挙は７月３日に公示され、20日に投開票が行われます。 選挙戦初日、参政党・神谷宗幣代表の街頭演説です。

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​​　#参院選　#選挙 　#2025 　#参政党","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/bFI5eJSFPow/hqdefault.jpg,25,335109,12362,1493,PT15M19S,false,
_dfPtEmGeWM,2025-07-03T02:19:38Z,UCuSPai4fj2nvwcCeyfq2sIA,真相深入り! 虎ノ門ニュース,"【日本保守党の街頭演説に緊急突撃】 参院選 北村晴男 , 百田尚樹 , 有本香 , 梅原克彦 新橋駅SL広場に須田慎一郎さんが・・・　（虎ノ門ニュース）","機材のトラブルにより途中で配信を行える状況ではなくなったため
急遽ライブ配信を中止させていただきました。

弁護士北村晴男ちゃんねるにて
街灯演説の様子が鮮明に配信されておりますので
こちらからぜひご覧ください。
https://t.co/IYsYqDj7Ua

この度は大変申し訳ございませんでした。


遂に参院選開始！
日本保守党の第一声街頭演説会に突撃！
新橋駅西口SL広場から緊急生配信を行います!

※本配信後のメンバーシップ限定配信はございませんので、
　恐れ入りますが、予めご了承のほど宜しくお願いいたします。

＜出演＞
須田慎一郎（経済ジャーナリスト）

配信：7月3日（木）10:30頃開始予定
※配信開始時間が多少前後する可能性がございます

---------------------------------------------------------------------------------------------------------
★メンバーシップ会員 大募集中！★
金額：①590円/月
　　　②990円/月
特典：・メンバー限定のライブ配信
　　　　　プラン①：金曜日
　　　　　プラン②：火曜日・金曜日
　　　・メンバー限定のアンケート
下記チャンネルページより加入できますので、
応援のほど、よろしくお願いいたします！
 @toranomonnews  

注）iPhoneやiPadなどのiOS版からは
　　メンバー登録が行えない、また手数料が別途発生し
　　価格が通常より高くなる可能性がございます。
　　
　　その場合はPCからYouTubeの「真相深入り! 虎ノ門ニュース チャンネル」に
　　アクセスし「メンバーになる」ボタンをクリックしてください。
　　その後、画面の指示に沿ってお支払い情報を入力し完了となります。
---------------------------------------------------------------------------------------------------------

★ホームページ
https://tora8.co.jp

★Twitter
https://twitter.com/toranomon8

#虎ノ門ニュース  #虎8 #須田慎一郎 #参院選","['ニュース', '虎ノ門', '須田慎一郎', '参院選', '北村晴男', '日本保守党', '百田尚樹', '有本香', '街頭演説', '突撃']",https://i.ytimg.com/vi/_dfPtEmGeWM/hqdefault.jpg,25,172892,6964,391,PT36M8S,false,
ncJGt5RT32c,2025-07-03T02:58:40Z,UCFZCKtiVt_r2GzCKu_s8cOA,タケノコ 日本保守党非公式応援チャンネル,#日本保守党 ついに始まった参院選2025！注目の第一声！いざ出陣だ! 百田尚樹 有本香 北村晴男 梅原克彦 小坂英二 東京都新橋SL広場 2025年7月3日 街頭演説,"#日本保守党 総力戦！ついに始まる戦いの第一声! 出陣だ! 百田尚樹 有本香 北村晴男 梅原克彦 小坂英二 東京都新橋SL広場 2025年7月3日 街頭演説

◆チャプター　ぷに様　ありがとうございます
00:00 開始
16:41 有本先生　挨拶
17:32 百田先生　挨拶
19:10 小坂先生　挨拶
21:59  有本先生
24:20  北村先生　挨拶
32:57  百田先生　
40:20  北村先生　続き
52:41  梅原先生　挨拶
57:04  有本先生
1:06:25  梅原先生　声がけ

ご視聴いただきありがとうございます。
当チャンネルは、政権与党となることを目指す【日本保守党】が訴える政策をアピールし、演説等を観ていただく応援の場です。
関係のないトピック、特定の団体や人物の名前、容姿や人格をディスる、暴力的・誹謗中傷となるコメントは削除させていただきます。

現在、下記のワードは禁止とさせていただいています。
1.アホ、バカ、ハゲ
2.シね、コロス  
※youtubeで禁止ワードのため一部変換しています

このチャンネルのメンバーになって特典にアクセスしてください:
https://www.youtube.com/channel/UCFZCKtiVt_r2GzCKu_s8cOA/join

■公式SNSの案内
●日本保守党
・ホームページ（党員手続きもこちらからできます）
https://hoshuto.jp/

・X(twitter)
https://twitter.com/hoshuto_jp

●百田尚樹さん
・ニコ生
https://ch.nicovideo.jp/hyakuta

・youtube
https://www.youtube.com/channel/UC3FKwhMnGdubV8oc54EOlDw

・X(twitter)
https://twitter.com/hyakutanaoki?s=20

●百田塾公式(運営）
・WEBサイト
https://hyakuta.com/

・X(twitter)
https://twitter.com/Hyakutajyuku

■有本香さん
・ニコ生
https://ch.nicovideo.jp/arimotokaori

・youtube
https://www.youtube.com/channel/UChUV8PK-q_GHWfOVDYjajMg

・X(twitter)
https://twitter.com/arimoto_kaori?s=20

■小坂英二さん (荒川区議会議員）
・X(twitter)
https://twitter.com/kosakaeiji?s=20



#日本保守党
#百田尚樹
#有本香","['日本保守党', '保守党', '百田尚樹', '有本香', '飯山あかり', '飯山陽', '河村たかし', '広沢一郎', '小坂英二', '高橋洋一', '保守', '百田新党', '政党', '政治', 'ニュース', '日本', '選挙', '経済', 'ひゃくたなおき', 'あさ8', '月刊hanada', 'デイリーwill', '島田洋一']",https://i.ytimg.com/vi/ncJGt5RT32c/hqdefault.jpg,24,124660,10692,275,PT1H11M27S,false,
FHKMACIDqh0,2025-07-03T06:58:56Z,UCTLM-UQboLCvxkFBFIoIDUg,日本人だって負けてない,【衝撃】自民党さん、参院選公示日を迎えて有権者に党声明を発表してしまうｗｗｗ,"#政治 #ニュース #自民党 #国民民主党 #石破総理 #玉木雄一郎 #トランプ 

当チャンネルでは必ずニュース等のソースを基に動画を制作しており、嘘偽りは絶対いたしません。
またこのCHは政治やニュースを正しく理解するために作成しているコンテンツです。
誹謗中傷並びに著作権侵害を目的としておりませんが、私自身の私見を述べさせていただく場合があります。
画像はあくまで引用として使用させて頂いております。
著作権侵害などございましたらすぐに削除させていただきますので、
問題がある場合は著作権者様より下記メールアドレス宛に直接ご連絡頂けると幸いです。
動画の削除・非公開など、迅速に対応させて頂きます。

お問い合わせはこちらのメールアドレスまでお願いいたします。
japan.is.no.slouch.either@gmail.com

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
音声 
VOICEVOX:Nemo
VOICEVOX:玄野武宏
VOICEVOX:波音リツ
VOICEVOX:四国めたん
VOICEVOX:剣崎雌雄
VOICEVOX:青山龍星
VOICEVOX:麒ヶ島宗麟
VOICEVOX:雀松朱司
VOICEVOX:後鬼",[],https://i.ytimg.com/vi/FHKMACIDqh0/hqdefault.jpg,24,129058,2189,866,PT2M54S,false,
BBATs7XGv2E,2025-07-03T04:08:00Z,UCza7gpgd6heRb8rH4oEBZfA,三橋TV,【速報】参院選が始まったので、ぶち上げてきました。,"三橋貴明の公式LINEがスタートしました！
リンクをクリックして友達追加をお願いします！
https://x.gd/UNjjY

月刊三橋会員にご入会いただくと、『三橋TV』を誰よりも早くご視聴いただけます。

『月刊三橋』の詳細は、下記URLよりお確かめください。
https://in.38news.jp/38newsd_38tv_1980?cap=gaiyouran

Mitsuhashismはこちらです。
https://keiseiron-kenkyujo.jp/mitsuhashism/

三橋貴明への講演・執筆依頼はこちらから
https://keiseiron-kenkyujo.jp/contact/","['三橋貴明', '月刊三橋', 'チャンネル桜', 'さくらじ', '中国経済', '韓国経済', '日本経済', '参政党', '岸田政権', '岸田']",https://i.ytimg.com/vi/BBATs7XGv2E/hqdefault.jpg,25,130601,11803,1031,PT10M26S,false,
3HTJyw7zUTc,2025-07-03T03:10:31Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【参院選】日本保守党・百田尚樹代表“初日の訴え”,"参議院選挙は７月３日に公示され、20日に投開票が行われます。 選挙戦初日、日本保守党・百田尚樹代表の街頭演説です。

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
#日テレ　#ニュース　#参院選　#選挙 　#2025 　#日本保守党","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/3HTJyw7zUTc/hqdefault.jpg,25,146793,7912,543,PT8M8S,false,
PNAhMNRELWc,2025-07-03T10:00:43Z,UCjrN-o1HlLk22qcauIKDtlQ,参政党,投票用紙の書き方解説！ #参政党 #神谷宗幣,"🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://info.sanseito.jp/

◎参政党を応援！献金ページ
https://congrant.com/project/sanseito/6104

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣 #日本人ファースト #赤坂ニュース #参政党","['参政党', '神谷宗幣', '政党', '政治', '教育', '国会', '衆議院', '参議院', '選挙', 'ニュース', 'news', 'さんせいとう', 'sanseito', '赤坂ニュース', '歴史']",https://i.ytimg.com/vi/PNAhMNRELWc/hqdefault.jpg,25,750185,35403,1175,PT2M59S,false,
