id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
qHMbsZQMPAo,2025-07-15T03:01:01Z,UCrZNoXoLkclKpyUjIKa1vBw,ニッポンチャチャチャ,参院選　東京で優勢な自民党　鈴木大地氏がリハックで無知をさらして、炎上w ￼#参院選 #参院選2025 #石破総理 #自民党 #税金 #政治,,[],https://i.ytimg.com/vi/qHMbsZQMPAo/hqdefault.jpg,22,171759,4817,318,PT1M7S,False,自民党,,,171759
UcLbTuzriGg,2025-07-15T00:00:37Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【見てくれ石破】参院選前の川口の状態が酷すぎると話題に #参院選 #川口市 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/UcLbTuzriGg/hqdefault.jpg,22,150328,6877,305,PT57S,False,自民党,,,150328
G8sXl3Nx4tQ,2025-07-15T03:00:16Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,石破が参院選情勢にブチギレまさかの言い訳にネット騒然 #参院選 #石破茂 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/G8sXl3Nx4tQ/hqdefault.jpg,22,126522,3316,149,PT56S,False,自民党,,,126522
PzEAxVzrf7k,2025-07-15T01:48:57Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【朝ニュースライブ】最新ニュースと生活情報（7月15日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・米トランプ大統領、ウクライナにNATO通じ「パトリオット」など供与を発表　停戦合意しなければロシアの取引国に関税
・9月の国連総会の各国首脳演説　米トランプ大統領、ゼレンスキー大統領、イスラエルやイランの代表者らが出席の予定
・トラックとバスが正面衝突し炎上…2人が死亡、12人が重軽傷　徳島自動車道
・米マサチューセッツ州の介護施設で火災　9人死亡、30人重軽傷
・参院選、期日前投票率9.48％　前回比2.07ポイント上昇　投開票日7日前時点
・日航機墜落事故遺族らの文集が発行「茜雲 そのあとに」　事故から来月で40年

ほか

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#アメリカ　#トランプ大統領　#ウクライナ　#NATO　#パトリオット　#国連　#徳島自動車道　#マサチューセッツ州　#参議院選挙　#期日前投票率　#日航機墜落事故","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/PzEAxVzrf7k/hqdefault.jpg,25,87913,199,4,PT3H8M24S,False,日テレNEWS,参議院選挙;参院;参院選;投票;期日前投票,5.0,87913
vyjDkcru648,2025-07-14T16:50:48Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,【選挙の日、そのまえに】JNN情勢分析で“躍進可能性”　国民・参政ラストサンデーを小川キャスター取材【news23】｜TBS NEWS DIG,"今月20日に投開票される参議院選挙。JNNがこの土日に行った中盤の情勢では、自民党と公明党はいずれも議席を減らし、非改選を合わせて過半数となる50議席を割り込む可能性が判明。

一方、野党では、立憲民主党が堅調に議席を増やす見込みで、国民民主党は目標とする“16議席獲得”に迫る勢いがあります。また、参政党が10を超える議席を獲得する可能性が出てきています。

選挙前、最後の日曜日「ラストサンデー」で各党は何を訴えたのか、発言をAIで分析。小川キャスターが取材。有権者取材から見えてきた「傾向」は？選挙戦の現場を取材しました。

■“ラストサンデー”各党の訴えは

国民民主党　玉木雄一郎代表
「皆さんが払った税金、取り戻しませんか」

小川彩佳キャスター
「国民民主党の玉木さんの演説が行われている秋葉原という場所もあってか30代、40代、50代、働き盛りの世代、現役世代が多いという感覚があります」

選挙戦、最後の日曜日、各党の党首たちは何を訴えたのでしょうか。

石破総理が訪れたのはコメの産地、熊本県･菊池市。

石破総理が演説で何を訴えたのかAIでキーワードを抽出し分析したものには、「選挙」「熊本」の他に、「食料自給率」や「厳しい」というキーワードが並んでいます。

自民党　石破茂総裁
「今回の参議院選挙、多くの選挙をやってきましたが、中でも極めて厳しい選挙であります。どうなるか分からない。今回のコメの高騰、もう一度農業の大切さを国民みんなが自覚する。そういうような政策の転換点にしていきたい。私たちはそのように思っています。食料自給率を上げる」

自民党と連立を組む公明党が、物価高対策に関連して強調したのは「科学技術」。

公明党　斉藤鉄夫代表
「物価高を乗り越える物価高以上の賃金上昇、これが根本的な解決策です。物価高以上の賃金上昇を得るには、日本が世界にない技術を持つ科学技術を伸ばしていく以外にありません。今回の公約で、この科学技術予算を倍増する」

JNNの情勢調査によると自民・公明がいずれも議席を減らす可能性がある一方、野党第一党の立憲民主党は24～32まで議席を増やす可能性があります。

▼獲得議席の予測（中盤情勢）
自民党　28～44
公明党　5～11
立憲民主党　24～32
日本維新の会　5～8
共産党　3～6
国民民主党　11～21
れいわ新選組　3～4
参政党　8～18
社民党　0～1
日本保守党　2～3
他　7～9

与党過半数割れを狙う立憲民主党。
野田代表は物価高対策として、「ガソリン税の暫定税率の廃止」などを訴えました。

立憲民主党　野田佳彦代表
「大事な大事な一つの減税の政策があります。それはガソリン税の暫定税率の廃止であります。こんなときこそ1リッター25円減税する。1リッター25円安くなるということは40リッター給油したら1000円安くなる。これはまさに物価高対策として有効じゃありませんか」

日本維新の会の吉村代表は「自民党」の現金給付を批判し、「社会保険料」を引き下げる「改革」を訴えました。

日本維新の会　吉村洋文代表
「とにかく社会保険料が負担が大きすぎます。これを下げさせてください。どうやって夢持って生活するんですか。負担を抑えるのが政治家の仕事でしょ。選挙前に2万円配りますからよろしく、こんな政治やってたら皆さんの負担はどんどん増えます」

共産党が強調したのは「暮らし」と「減税」。

共産党　田村智子委員長　
「物価高から暮らしをどうやって守るのか。1回こっきりの給付金、選挙のたびに持ち出してばらまいても暮らしは良くならなかったんです。儲かっている大企業や超富裕層、こういう皆さんへの減税、税金のおまけ、これをやめれば税収減らすことなく、消費税5％減税できるんです」

目標とする16議席獲得に迫る勢いの国民民主党。玉木代表は払った「税金」を取り戻し、「手取り」を増やす政策の実現などを訴えていることがわかります。

国民民主党　玉木雄一郎代表
「手取りを増やす。皆さんの手取りが増えれば消費が活性化する、経済も元気になる。物価高騰の先にある、もう一度日本を成長させる。その成長戦略しっかり進めていきたい」

玉木代表に直撃すると...

小川キャスター
「去年の衆院選だったり直近の都知事選に比べての感覚の変化は？」

国民民主党玉木雄一郎代表
「なかなか厳しいスタートだったと思うが、後半戦盛り上がってきているので」

その場にいた有権者は...

20代・会社員
「今の自民党よりは、いま生きている世代の人たちの目線なので、未来のことを考えると国民民主党かな」

20代・会社員
「すごく国民の意見が反映されやすい政党なのかなと思っている」

そして“台風の目”として注目されているのが参政党です。

神谷代表は「日本」で働く「外国人」の雇用のあり方などを訴えたほか、「選挙報道」についても言及しました。

参政党　神谷宗幣代表
「外国人を雇うのにお金を出すとか、外国資本に儲かる事業をあげちゃうとか、それおかしいから、そこを見直せって言ってるだけで、差別でもヘ…（https://newsdig.tbs.co.jp/list/article?id=jnn-20250715-6248492）


▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/vyjDkcru648/hqdefault.jpg,25,79920,631,533,PT14M32S,False,TBS NEWS DIG Powered by JNN,参議院選挙;宗;改選;玉木;石破;神谷;自民;茂;雄一郎,9.0,79920
vmZ__LQgs1Y,2025-07-15T02:23:14Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,【LIVE】朝のニュース（Japan News Digest Live）最新情報など｜TBS NEWS DIG（7月15日）,"7月15日（火）の早朝から TBS NEWS で放送された最新のニュースをダイジェストでお届けします。

・参議院選挙988万人超が期日前投票
・トランプ氏 ロシアに50日以内の停戦合意を迫る
・東海地方に線状降水帯発生のおそれ
・静岡市 軽自動車が突風にあおられ横転
・スーパーのコメ平均価格5キロ3602円 7週連続の値下がりに
・徳島の高速道路 トラックとバスが正面衝突
・新宿タワマン女性殺人事件 男に懲役15年の実刑判決
・千葉・鴨川市の海岸で行方不明の中学生を発見 その場で死亡確認
・高齢者施設の送迎車が電柱に衝突する事故 80代男性死亡 8人軽傷 東京・町田市
・埼玉県戸田市のごみ焼却施設で火災 戸田市と蕨市全域で「ごみ収集停止」
・上皇さま 東大病院に入院 心臓の新たな投薬治療開始へ

TBS NEWS DIG 公式サイト
https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html","['NEWS', 'ニュース', 'TBSNEWS', '報道', '日本', 'Japan', '最新ニュース', 'japan', 'live', 'tbs', 'livenews']",https://i.ytimg.com/vi/vmZ__LQgs1Y/hqdefault.jpg,25,67072,173,3,PT14M42S,False,TBS NEWS DIG Powered by JNN,参議院選挙;投票;期日前投票;東京,4.0,67072
JZ50d8tHJDs,2025-07-15T01:11:28Z,UCrZNoXoLkclKpyUjIKa1vBw,ニッポンチャチャチャ,衝撃　石川参院選で、まさかの大異変で、自民党に逆風の嵐　#参院選 #参院選2025 #選挙 #石破総理 #自民党 #税金 #政治 ￼,,[],https://i.ytimg.com/vi/JZ50d8tHJDs/hqdefault.jpg,22,63629,2861,138,PT1M6S,False,自民党,,,63629
wEwBPf5qj2s,2025-07-15T01:15:09Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/15 朝ニュースまとめ 台風５号が温帯低気圧に,"静岡市内で複数の突風被害か　「車が横転」と通報も
北海道に台風上陸　東海・関東甲信で大雨の恐れ
ロシアが村を占領　トランプ氏の制裁「影響与えず」
高知　大雨で土砂崩れ　復旧進まず住民29人孤立
【速報】台風5号　午前2時ごろ北海道襟裳岬付近に上陸　気象庁
【速報】トランプ大統領「ロシアが50日以内に停戦合意しなければ100％の2次関税」
高知・越知町で土砂崩れ　水があふれ復旧進まず　住民29人が孤立
東京・世田谷区の死亡女性は逮捕された男の妻　男は殺人未遂の疑いで逮捕
ウクライナ首相交代へ　ゼレンスキー氏が39歳女性副首相を指名
ケロッグ米特使 キーウに ゼレンスキー大統領「有意義な議論　トランプ大統領に感謝」
ロシア　個人ローンの延滞額　過去最高の3兆円近くに　消費者金融の利用者が急増
2028年ロス五輪　主要種目の日程決定　陸上の後に水泳　7月14日開幕
裁判所で「パワハラ被害」　事務官が国に賠償請求　通報後も対象上司が人事評価
米大統領、ウクライナに追加武器供与へ　ロシアが停戦合意しなければ「2次関税」
参院選の期日前投票者数が増加　988万人　総務省
上皇さま　内服薬追加のため東大病院に入院
大井車両基地で作業員が点検中に感電死　JR東海
景勝地「東洋のナイアガラ」で男性死亡　大分・豊後大野市
職場の冷房「エアコンハラスメント」トラブルも
置くだけスポットエアコン人気　去年夏7億円を売り上げ
100円からOK　業界初の金額を指定できる株取引　楽天証券
関税悪材料でも下げ渋り　14日の東証終値110円安

■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/wEwBPf5qj2s/hqdefault.jpg,25,46725,152,3,PT23M22S,False,ANNnewsCH,参院;参院選;投票;期日前投票;東京,5.0,46725
KxltusA79Vs,2025-07-15T02:00:30Z,UCrZNoXoLkclKpyUjIKa1vBw,ニッポンチャチャチャ,衝撃　富山県、参院選で自民党がピンチに陥る　#参院選 #参院選2025 #選挙 #石破総理 #自民党 #税金 #政治 ￼,,[],https://i.ytimg.com/vi/KxltusA79Vs/hqdefault.jpg,22,44977,1661,85,PT1M5S,False,自民党,,,44977
zJ5KIhPYDeQ,2025-07-15T07:50:52Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/15 昼ニュースまとめ 最新情報を厳選してお届け,"岐阜で突風か 屋根瓦飛ぶ　静岡では激しい雨も
台風 9年ぶり北海道へ上陸　関東～東海 大雨の恐れ続く
トラックがはみ出しか　衝突事故で2人死亡　徳島
神奈川選挙区・4議席の行方　無党派多い首都圏の戦い
元力士の男 乱暴し金奪ったか　現役時代の写真見せ女性誘う
「何が欲しい」 小岩駅周辺で執拗な客引きか　スナック経営者の女ら逮捕
【速報】岐阜市で突風か　屋根瓦が飛ぶなどの被害
中国の上半期GDP成長率はプラス5.3％　5％前後の目標上回る
百日せき　全国の感染者数3578人　 3週連続で過去最多を更新
“ルフィ”幹部に23年求刑　弁護側は「組織ナンバー2というのは虚像」と反論
外国人政策で「司令塔」土地取得問題など対応へ
英政府　日本企業に経済戦略を説明　さらなる投資を期待
ゼレンスキー氏　米からの武器供与で「トランプ氏に感謝」
台風5号が北海道に上陸　7月では初　東海では線状降水帯の恐れ
上皇后さま 上皇さまをお見舞い　新たな薬の投与で14日から東大病院に入院
愛知 東名高速　トラックなど3台絡む事故　1人重体 2人けが
偽の警察手帳でカード詐取か　スマホで画像見せる　大阪
長期金利 17年ぶりの高水準に　参院選の結果次第で“財政悪化”の見方 国債の売り進み
グランドキャニオンで火災　落雷の影響 一部区域が閉鎖
がん治療効果高める腸内菌発見　国立がん研究センターなどが発表
ロシア攻勢「新たな村を占領」　ゼレンスキー氏“米国に感謝”


■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/zJ5KIhPYDeQ/hqdefault.jpg,25,35344,101,0,PT23M1S,False,ANNnewsCH,参院;参院選;大阪,3.0,35344
