id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
lGE3-6iv7_c,2025-07-18T03:12:24Z,UCb_oJ33zleCwX683QmYj4WA,やまとの政治塾,【神谷宗幣】※大至急見てください…恐ろしい事態が発生しました…【参政党/梅村みずほ/さや/三橋貴明/参議院選挙】,"あなたは今回の参議院選挙についてどう思いますか？
みなさんの意見をコメント欄で教えてください

もくじ
0:00 ダイジェスト
0:33 岐阜県で演説する神谷宗幣議員
20:06 まとめ

引用
街頭演説 in 岐阜 信長広場　令和7年7月18日（金）9：00頃　【参議院選挙2025 参政党 Live】
https://www.youtube.com/live/nlQGZCHMlBw?si=cVx9KgyHpfjQ1fxH

#政治 #参政党 #神谷宗幣","['政治', '参政党', '神谷宗幣', '梅村みずほ', 'さや', '吉川りな', '三橋貴明', '自民党', '参議院選挙']",https://i.ytimg.com/vi/lGE3-6iv7_c/hqdefault.jpg,25,662387,35323,3443,PT20M24S,False,自民党,,,662387
o0Ehy80SNnU,2025-07-17T17:10:34Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,【選挙の日、そのまえに】「思いもよらぬ新興勢力が…」“保守王国”群馬に異変 参政新人が自民現職を猛追　佐賀では自民・立憲が“横一線”【news23】｜TBS NEWS DIG,"参院選の投票日が20日（日）に迫っています。JNNの情勢調査では、これまで自民党が圧倒的な強さを誇っていた群馬県で参政党の新人が自民現職を猛追しています。「保守王国」で一体、何が起きているのでしょうか？

■自民・立憲が“横一線” 激戦の佐賀

九州有数の米どころ、佐賀県。参議院選挙で2010年から“負けなし”の自民党が危機感を強めています。

1議席を争う佐賀選挙区。JNNの情勢調査では、立憲民主党の新人と自民の現職が激しく競り合う展開となっています。

江藤拓 農林水産大臣（当時）
「私もコメは買ったことありません、正直。支援者の方々がたくさんコメをくださるんですね。まさに売るほどあります」

今年5月、佐賀市内の講演で江藤前農水大臣が失言。県内の農家からも不評を買っています。

コメ農家　古庄達治さん
「世間がコメがないと言いながら、あんな風に言うのはちょっとおかしいかなと。いくら農家でもコメはその年の自分たちの分しか持ってない」

3期目を目指す自民現職の山下雄平氏。逆風を感じながらの選挙戦です。

自民現職・山下雄平候補
「いま自民党というだけで、なかなか話を聞いてもらえないような状況です。しかし、この12年間、農村の声、地方の声を一番聞いてきたのは山下雄平だという自覚があります」

12年前に33歳の若さで初当選して以来、「最も厳しい戦いだ」と話します。

自民現職・山下雄平候補
「経済対策や物価高対策が十分でないことだったり、農業政策については生産者・消費者両側から違う立場での指摘をいただくことも多い。党と政府の“不人気”度合いと、自分が個人的に12年間築いてきた人間関係とのどっちを重視してくれるかの勝負なんじゃないかと」

激しく競り合うのは、立憲の新人、富永明美氏です。

立憲民主党 新人・富永明美候補
「何もかも値上がりして物価高と言われ、ずいぶん経ちました。それなのに給料も年金もほとんど上がらない。私は変えていけるんだということを訴えていきます」

国民民主党の県組織からも支持を受け、18年ぶりの野党系の議席獲得を狙います。

立憲民主党 新人・富永明美候補
「県民の怒りの積み重ねが今、来ているのかなと感じています。減税とコメは農業者への戸別所得補償制度の復活を願われる声が非常に多い。皆さんと一緒に変えていきましょうということを訴えていきたいです」

4人が立候補している佐賀選挙区。“接戦”の2人を参政党の新人が追いかけ、諸派の新人は厳しい情勢です。参政党の下吹越優也氏は…

参政党 新人・下吹越優也候補
「この失われた30年の中で我々の所得は全く上がっていない。まず優先的に日本人の生活を豊かにしてください」

佐賀選挙区では、このほかに諸派の松尾芳治氏が立候補しています。

争点となっている「物価高対策」。県内のスーパーでは切実な声が…

3人の子育て中（30代）
「子どもが大きくなるにつれ、食べる量も増える。1人当たりの量も多くなるから買うものも増える。安いものを探して割引とか狙って買ったりする」

年金で生活（70代）
「苦しい、年金生活者になると。コメは高い。なんとか食べていけるけど、やっぱり食べるだけじゃなくて他にも色々いるじゃないですか。もう少しみんなが楽しく暮らせるような世の中にしてほしい」

■「保守王国」群馬で…参政猛追

名物“湯もみ”で知られる草津温泉や、石段がシンボルの伊香保温泉など、日本有数の温泉街を有する群馬県。

こちらも1議席をめぐる争いですが、佐賀とは事情が異なっています。

群馬と言えば…

福田赳夫氏、中曽根康弘氏、小渕恵三氏、福田康夫氏と、戦後、4人の総理大臣を輩出してきた“保守王国”です。

自民党に逆風が吹いた2024年秋の衆院選でも県内5選挙区を独占しました。そんな“自民党一強”とも言える場所でいま、異変が起きています。

JNNの最新の情勢調査では、自民の現職・清水真人氏が一歩リードし、参政の新人・青木ひとみ氏が猛追。その後を立憲民主の新人・河村正剛氏が追う展開です。

自民党 現職・清水真人候補
「見えない何かが後ろから迫ってくる、そのような感じであります」

参政党 新人・青木ひとみ候補
「自民党王国その壁は分厚い、だけれども諦めないで、皆さんと一緒に新しい政治をここ群馬から一緒に作り上げていきたいんです」

「日本人ファースト」を掲げ、今回の参院選で“台風の目”になっている参政党。

群馬でも支持を拡大しています。青木氏がアピールするのは看護師として働いてきた経験です。

参政党 新人・青木ひとみ候補
「他の政治家には負けない思いがあります。それは看護師の道を選んだ時と変わらない、困っている人を一人でも多く救いたい。誰かの役に立ちたい、この思いは今も変わりません」

この選挙戦に手応えを感じているといいます。

参政党 新人・青木ひとみ候補
「参政党知らなかったんだけどテレビで観て『いいこと言ってるじゃん』と仰って来てくださる方も多いです」

ただ、中には参政党への“不信感”を口にする人も。

男性
「正直、参政党…（https://newsdig.tbs.co.jp/list/article?id=jnn-20250718-6249196）


▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/o0Ehy80SNnU/hqdefault.jpg,25,100821,545,533,PT11M40S,False,TBS NEWS DIG Powered by JNN,参議院選挙;参院;参院選;投票;自民,5.0,100821
80Yl99SjYsE,2025-07-18T01:15:30Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/18 朝ニュースまとめ 最新情報を厳選してお届け,"「午前中を投票休暇」楽天、グループ企業所属の従業員2万人以上対象に
「TSMC」熊本第2工場　予定通り着工へ
フィリピン残留2世の一時帰国 政府支援で親族対面へ
39年前の福井女子中学生殺害事件 再審　きょう判決
全銀協会長　アメリカの関税政策が利上げの障害に
夏の音色で感じる涼「風鈴市」　全国各地800種類を超える風鈴が集結
横浜市長が国へ支援要望　日産が追浜工場などで生産終了受け
台湾で中国の攻撃想定した避難訓練　頼総統が現場視察　サイレン鳴り響き人影消える街
ウクライナ・スビリデンコ内閣発足　ロシア侵攻後、初の首相交代
四国で『線状降水帯発生』の恐れ…浸水や河川の増水に警戒　東海・西日本も激しい雨
家庭に“40％節水”呼びかけ　水田にも影響…空梅雨の上越市で“歴史的渇水”
借金・保険解約を強要…内装工事のトラブルが発端　取引先の男性を3カ月監禁・暴行か
クマ1頭を駆除　新聞配達員死亡の現場近くで　北海道 福島町
荒木飛呂彦先生も感激ッ！ 「ジョジョ」初の体験型公式ショップがオープン
長崎県と佐賀県で線状降水帯予測　18日昼過ぎから夜のはじめ頃にかけて　気象庁
三菱UFJ　保険会社出向受入今年度末で廃止　メガバンクとしては初

■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/80Yl99SjYsE/hqdefault.jpg,25,56601,157,1,PT28M58S,False,ANNnewsCH,投票,1.0,56601
zKWvlJgXJHw,2025-07-18T07:54:59Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/18 昼ニュースまとめ 最新情報を厳選してお届け,"長崎、佐賀に線状降水帯予測　災害危険度が急激に高まる恐れ
山中に連れて行き「埋める」　男性3カ月監禁致傷事件　7人逮捕
39年前の福井女子中学生殺害事件　無罪求める再審　午後に判決
京アニ放火事件から6年 「悲しみは消えない」遺族ら追悼式
繰り返しうそ通報か…男逮捕　酒飲んで妻とゲーム　福岡
参院選の投開票日控え…X全量分析「外国人問題」急増　不正確情報に注意
俳優で冒険家の和泉雅子さん死去（77）日本人女性として初の北極点到達
関東甲信、北陸、東北南部の梅雨明けを発表　気象庁
韓国　旧統一教会施設に家宅捜索　前大統領夫人めぐる疑惑　信者招集で“捜査妨害”も
関税協議のキーマン、ベッセント財務長官が就任後初の来日　石破総理と面会へ
日経平均株価　一時4万円台を回復
クマ1頭を駆除　新聞配達員死亡の現場近くで　北海道 福島町
荒木飛呂彦先生も感激ッ！ 「ジョジョ」初の体験型公式ショップがオープン
最も使用された絵文字は「大泣き」　IT大手が上半期世界16カ国の絵文字を調査
6月の消費者物価指数（生鮮食品除く）は前年同月比で3.3％上昇　総務省
【速報】上皇さまが東大病院を退院　心臓負荷和らげる新たな薬投与のため14日から入院
特殊詐欺グループ“指示役”逮捕　詐取金持ち逃げ男を監禁、暴行か
就寝後の女性にわいせつ疑い　鍵かかっていない部屋侵入か　50代男逮捕

■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/zKWvlJgXJHw/hqdefault.jpg,25,42031,137,2,PT21M36S,False,ANNnewsCH,参院;参院選;石破,3.0,42031
HEdVGRu9rgc,2025-07-18T07:12:13Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【昼ニュースライブ】最新ニュースと生活情報（7月18日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・関東甲信・北陸・東北南部で梅雨明け　気象庁が発表
・九州で大雨　長崎・佐賀に線状降水帯の可能性
・北海道福島町でクマ1頭駆除　男性死亡で警戒続く中…未明の住宅街に銃声
・上皇さま　東大病院を退院
・トランプ大統領、慢性静脈不全と診断される…健康状態は良好
・帰宅途中の女性に抱きつきわいせつ行為か　男逮捕「仕事や家庭のストレスで…」
・男性が“薬物”摂取させられる動画も　3か月間監禁・暴行疑い
・動画撮影し「監禁生活1日目」　男性を監禁・暴行か…カネ要求も　建設会社社長ら7人を逮捕
・ベッセント財務長官、初の来日　石破首相と会談へ　日米関税協議で米側の責任者
・駅トイレで女性2人を金づちで殴ったか　男子高校生を逮捕　千葉
・88歳の母親に暴行加え殺害した疑い　長男を逮捕　数年前から母親を介護か
・茨城・河内町の男性遺体　警察が報奨金…情報提供求める
・「社長に会わせろよ」債権回収目的で強要か　神奈川県警の現職警察官ら4人逮捕

ほか


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/HEdVGRu9rgc/hqdefault.jpg,25,17336,54,1,PT3H55M3S,False,日テレNEWS,兵庫;参議院選挙;石破,3.0,17336
jT7OEmWj4XU,2025-07-18T02:40:08Z,UCoBih-JJWb5gkugTdKwY0Dg,政治と私【政治経済ニュース】,C国侵略の危険性を訴える 参院選・立候補の平野雨龍 なんと途中で“強制”終了され 帰化人に話が振られてしまう,"この動画は、報道・教育・情報共有を目的としており、特定の立場を支持または否定する意図はありません。
編集にあたっては、元の発言内容を正確に伝えることを重視し、誤解や扇動を避けるよう配慮しています。
暴力的・扇動的・差別的な内容の編集・表現は一切行っておりません。
YouTubeのガイドラインおよび広告ポリシーを尊重した上で運営しております。

【著作権について】
当チャンネルで使用している映像・音声・画像等の著作物は、報道・批評・教育・研究などを目的とし、フェアユース（Fair Use）の考え方に基づき編集・使用しております。

具体的には以下の点を踏まえた編集を行っています：
・単なる転載ではなく、解説・要約・構成の変更・情報の抽出などを加えた二次的著作物としての制作
・視聴者がニュースや評論を理解しやすいように補足情報や字幕、視覚的強調を追加した編集
・原著作物の市場価値を不当に損なうような利用は行っておらず、あくまで情報共有・理解促進を目的とした利用

万が一、当チャンネルの内容が著作権を侵害しているとお感じになられた場合は、権利者ご本人様より、チャンネル概要欄に記載のメールアドレスまでご連絡ください。迅速に対応いたします。

#政治  
#shorts   
#ニュース",[],https://i.ytimg.com/vi/jT7OEmWj4XU/hqdefault.jpg,25,15079,1381,53,PT42S,False,自民党,,,15079
mb18Av98QLc,2025-07-18T14:13:29Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月18日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・夏本番…関東甲信や北陸などで梅雨明け　あすから3連休どう過ごす？
・参院選“最後の金曜”各党首の訴え…第一声からの「変化」は？
・石破首相、米財務長官と面会　関税協議の加速化要請
・信者と警察“衝突”も　韓国“統一教会”本部に家宅捜索　尹錫悦前大統領夫人の不正めぐり
・""黒いミャクミャク""大量窃盗か　「限定グッズは高く売れる」……大学生逮捕
・未明に銃声が…　体長2メートルのクマ駆除、緊迫の一部始終　北海道で男性死亡し警戒続く中
・トランプ大統領「慢性静脈不全」足にむくみで検査　どんな病気なのか
・スマホから「チップ」拡大中…デリバリーやタクシーも　街の人たちの本音は？
・学歴詐称疑惑の伊東市長“卒業証書”の提出拒否
・福井女子中学生殺人事件で再審無罪判決“うその供述に沿う関係者供述が形成された疑い払拭出来ず”
・関東甲信・北陸など梅雨明け発表　熱中症搬送も
・上皇さまが東大病院を退院　新たに投薬治療　検査で「上室性不整脈」確認
・韓国“統一教会”本部などに家宅捜索　尹錫悦前大統領夫人に高級バッグなど贈った疑惑
・順天堂医院側に賠償命令　内視鏡検査後に女性死亡　東京地裁
・“刃物”刺さった女性「息子に刺された」搬送も死亡　息子を確保　千葉市
・東京高検検事長に就任、川原隆司氏が会見「検察が国民の信頼にこたえるために尽くしたい」
・ウクライナで新内閣発足　首相にスビリデンコ氏


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#クマ　#ウクライナ　#石破首相　#上皇さま　#チップ　#関税協議　#順天堂医院　#熱中症","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/mb18Av98QLc/hqdefault.jpg,25,12630,64,0,PT3H59M39S,False,日テレNEWS,参議院選挙;参院;参院選;東京;石破,5.0,12630
7n2uFKTy06w,2025-07-18T02:24:56Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月17日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・動画撮影し「監禁生活1日目」　男性を監禁・暴行か…カネ要求も　建設会社社長ら7人を逮捕
・高知・徳島で線状降水帯のおそれ　災害の危険度高まる…警戒を
・関税交渉どうなる？　“キーマン”ベッセント財務長官来日、18日に石破首相と会談へ　打撃受ける業者は…
・生中継中に空爆…記者逃げ惑う　イスラエル軍、シリア国防省の建物を攻撃
・「もっとカネあんだろ」熱湯かけるなど…逮捕監禁致傷の疑い　建設会社社長ら7人を逮捕
・田んぼを悠々と歩くクマ…取材班が遭遇　2日連続の出没　宮城・富谷市
・「お父さん、お母さんと泣き叫んでる」と通報　自宅に子ども3人置き去りで外出したか…両親逮捕　札幌市
・台湾市民ら、防空避難訓練に参加　中国からの攻撃を想定
・新駐日米大使、天皇陛下に信任状を手渡す　皇居で信任状捧呈式
・台風の発生予想、1週間前に前倒し発表へ　2030年めどに
・“刃物男”想定　羽田空港でテロ対処訓練
・東京・立川市の小学校で教諭らに暴行　男2人、初公判で起訴内容認める
・「社長に会わせろよ」債権回収目的で強要か　神奈川県警の現職警察官ら4人逮捕
・覚醒剤8.2億円相当を密輸か　女を逮捕　福井県
・空き家に侵入、スピーカーなど70万円相当盗んだか　ベトナム人の男4人逮捕

ほか

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/7n2uFKTy06w/hqdefault.jpg,25,11278,41,0,PT3H57M45S,False,日テレNEWS,兵庫;参議院選挙;東京;石破,4.0,11278
ynIWgf_n95s,2025-07-18T10:04:18Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,参議院選挙 「自民・保守王国」に異変　激戦の富山選挙区に何が【選挙の日、そのまえに】｜TBS NEWS DIG,"参議院選挙はあさって投票日です。勝敗のカギを握るのが32ある1人区ですが、JNNの中盤の情勢調査では、「接戦」だった福島が終盤になると「野党系優勢」となるなど、▼「与党優勢」が8、▼「接戦」が8、▼「野党優勢」が16と野党系が支持を伸ばしています。1人区はこれまで保守に有利な地盤が多かったのですが、自民党は強固な支持を得てきた富山などの「保守王国」でも苦戦を強いられています。一体、何が起きているのでしょうか。

おととい、石破総理が応援に入ったのは激戦となっている1人区で「保守王国」の富山です。候補者は危機感を強めています。

自民党・現　堂故茂 候補（72）
「いま、トランプ関税が国難となって押し寄せてきています。こんな時こそ、自民党やろ！皆さんから言われます。ただし、自民党何しとんがやもっとしっかりやれと、そんな声もいただきます」

2010年以降、去年の衆院選も含め、国政選挙で勝ち続けてきた自民党ですが、富山選出の田畑衆院議員の裏金問題や不適切な党員登録の問題もあり、今回、最大のピンチを迎えています。

石破総理
「最も厳しい選挙区の1つ、いろんな流行り廃りに惑わされたりはしない。常に冷静沈着、正しい判断をするのが我々の“あるべき保守の姿”だと私は思っております」

JNNの選挙戦序盤の情勢では「優勢」と見られていた現職の堂故氏ですが、小泉農水大臣ら有力議員が相次ぎ応援に入るものの、他の候補に激しく追い上げられています。

有権者に占める自民党員の割合が全国トップクラスの「保守王国＝富山」で何が起きているのでしょうか。有権者は…

50代
「応援したい気持ちと応援していいのかなという気持ちが複雑にまざっています」
30代
「政策がちょっと分かりにくいなっていうか、どういったことを具体的にしてくれるのというのが分かりづらい」

一方…

「手取りを増やす夏！」

玉木代表とともに「年収の壁」を壊して現れたのが国民民主党の新人・庭田幸恵氏です。

国民民主党　玉木雄一郎 代表
「（1人区で）野党系が議席を得ること、特にこの富山では難しい。なんで庭田幸恵を選んでいただきたいか、それは私達は、いま頑張って働いているその現役世代を徹底的に応援したいと思っているからです」

地元・富山の元アナウンサーで企業経営者の庭田氏は「手取りを増やす」をキャッチフレーズに、無党派層を中心に支持の拡大を図ります。

自民党の堂故氏と激しく競り合う展開に庭田氏は…

国民民主党・新　庭田幸恵 候補（57）
「皆さんの盾になって、今まで続いてきたこの自民党、自民党政治を必ず壊して、新しい日本の政治、新しい日本の政治の夜明けを皆さんの手に取る」

自民党が苦戦を強いられている背景には、参政党の影響もあるようです。

参政党　神谷宗幣 代表
「北陸を参政党の1つの支持基盤にしたいんです、私達は。自民党保守王国と言われたこの北陸3県、今回もやっぱり強いですよ、自民党」

「日本人ファースト」を掲げる参政党に聴衆は…

60代
「私達にとても寄り添ってくれているなと思います。少しぐらい過激な方がなんか思ってくれている感がとても感じる」
30代
「（自民党政治の）今までの安定っていうのを重視した方が本来は良いんでしょうけれども、正直変えてもいいのかな」

参政党の新人・田保智世氏は…

参政党・新　田保智世 候補（59）
「参政党は今、追い風をいただいているように見えますが、そんなの当たり前です。参政党はお金も持たない、利権も持たない。でも皆さんが付いててくださる」

勢いづく参政党に自民党幹部は…

自民党幹部
「参政党に票が相当食われている」

こうした状況は全国に広がり、32ある1人区での自民党の劣勢にも繋がっていると見られています。

富山選挙区にはこのほか、共産党の坂本洋史氏が立候補していて、消費税の5%への引き下げなどを訴えています。

共産党・新　坂本洋史 候補（54）
「給付金ではなくて、これからずっと減税になる消費税減税の方が良い」

このほか、NHK党の佐藤明氏（50）が立候補しています。

有権者はどのような審判をくだすのか、投開票はあさってです。

▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/ynIWgf_n95s/hqdefault.jpg,25,11023,103,168,PT5M3S,False,TBS NEWS DIG Powered by JNN,候補者;参議院選挙;宗;投票;玉木;石破;神谷;自民;茂;雄一郎,10.0,11023
Qm8qssxHJzo,2025-07-18T08:00:35Z,UCAPpxMVxcbix9NEckFS5hLg,コースケTV【時事ニュース】,【参院選】あの党の裏側がヤバい。これを暴露すると…,"#参院選 #情勢 #2025

コメント・チャンネル登録・高評価いただけると励みになります。
※一部のコメントは自動で非表示になることがあります。
※アップ直後に削除することもありますので、お早めのご視聴をおすすめします。
※一部編集なしの一発撮り動画につき、言い間違い等はご容赦ください。

お仕事のご依頼は↓のメールアドレスからお願いします。
For work requests, please contact me from the email address below.
maycogy@ybb.ne.jp

格闘技専門ちゃんねる MMAランカー
https://www.youtube.com/@mmaranker

【権利について】
当チャンネルで使用している画像・映像は、引用の範囲内で使用しています。著作権・肖像権はすべて各権利元に帰属します。問題がある場合は、迅速に対応いたしますので、本人様から直接こちらのメールにてご連絡ください。

■お問い合わせ
メールアドレス:maycogy@ybb.ne.jp","['参院選', '参院選 情勢', '参院選 2025']",https://i.ytimg.com/vi/Qm8qssxHJzo/hqdefault.jpg,25,8720,920,128,PT9M11S,False,自民党,,,8720
