id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
10qYayQy1lk,2025-07-17T13:28:01Z,UCB1dgsqLiEp57oDAyNV_vww,ABEMA Prime #アベプラ【公式】,【アベマ同時配信中】「参院選 政党研究！⑨日本保守党／外国が選挙介入か」7/17(木) 21:00｜アベプラ,".
◆ABEMAで視聴
21時台：https://abema.go.link/6GfqA
22時台：https://abema.go.link/gJNoD

◆アベマニュースの過去放送回はこちら
【日本保守党①】百田尚樹「自民党は大嫌い」稀代のストーリーテラーの素顔は？総理になる覚悟は？11の質問に答える
▷https://youtu.be/eSv-zo4i3g4

【日本保守党】「自民とは組まない」初挑戦を終え手応えは？議席獲得から今後の展望は？
▷https://youtu.be/2YlhkvgyHDs

◆概要
参院選2025企画！〇〇党ってナニしてるの？そんな素朴な疑問に答えるべく…各党主要メンバーを招き政党研究！⑨日本保守党

◆キャスト
EXIT(兼近大樹、りんたろー。)
赤澤岳人
池澤あやか
大槻奈那
穂川果音
平石直之

#アベプラ #EXIT #日本保守党 #参院選 #選挙 #アベマ #生放送 #ニュース

------------------------------------------------------------

◆ニュース公式SNS
ニュースCh：https://www.youtube.com/channel/UCk5a240pQsTVT9CWPnTyIJw
X(旧Twitter)：https://twitter.com/News_ABEMA
TikTok①：https://vt.tiktok.com/ZSdQs8MPg/
TikTok②：https://vt.tiktok.com/ZSdQsM3E6/
　　
◆ABEMAアプリをダウンロード(登録なし/無料)
iOS：https://abe.ma/2NBqzZu
Android：https://abe.ma/2JL0K7b

※YouTube動画には掲載期限があり、予告なく掲載をおろす場合がございます。ご了承ください。

------------------------------------------------------------","['アベマニュース', 'あべまニュース', 'abemanews', 'ニュース', 'にゅーす', 'news', '生放送', 'アベマ', 'あべま', 'abema', 'アベマTV', 'あべまTV', 'abematv']",https://i.ytimg.com/vi/10qYayQy1lk/hqdefault.jpg,25,61230,2885,413,PT1H8M6S,False,自民党,,,61230
Rqt_SiX-2EU,2025-07-17T02:29:00Z,UCYCmXLP37OE5MVrsik3v7Og,日本のニュース,【衝撃】自民党が参院選で内部崩壊始まり森山幹事長が批判する,"このCHは政治やニュースを正しく理解するために作成しているコンテンツです。
誹謗中傷並びに著作権侵害を目的としておりません。
あくまで引用として使用させて頂いております。
著作権侵害などございましたらすぐに削除させていただきますので、
問題がある場合は著作権者様より下記メールアドレス宛に直接ご連絡頂けると幸いです。

音声 
VOICEVOX:白上虎太郎
VOICEVOX:玄野武宏
VOICEVOX:波音リツ
VOICEVOX:四国めたん
VOICEVOX:剣崎雌雄
VOICEVOX:青山龍星","['政治', '日本', 'ニュース']",https://i.ytimg.com/vi/Rqt_SiX-2EU/hqdefault.jpg,25,59635,1922,87,PT48S,False,自民党,,,59635
b5PHZjGJc1M,2025-07-17T01:16:10Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/17 朝ニュースまとめ 最新情報を厳選してお届け,"トカラ列島地震で避難　悪石島住民16人が帰島へ
中学校で男子生徒が生徒2人を切り付け　福島市
イスラエルがシリアを空爆 少数民族の保護を名目
「2週間前にタイヤ交換」　徳島自動車道2人死亡事故
悪石島へ16人が帰島へ 避難生活に疲れも　先ほど鹿児島を出港
日生社長が謝罪　情報無断持ち出し　三菱UFJ銀行に出向した社員
中国で実刑判決の邦人に大使が面会　上訴については「弁護士と相談」
ロシア人の不動産購入禁止法施行/フィンランド“安保上の脅威”ベラルーシ人も対象
芥川・直木賞ともに「該当作なし」　1998年1月以来27年ぶり6回目
観光庁「利用者も注意を」原因は“悪徳業者”？宿泊予約サイト『アゴダ』トラブル続出
早期釈放を日本が求めるも…中国で拘束の男性“スパイ行為”で実刑
「デタラメな情報」宮城県知事が参政党代表に抗議　「水道事業を外資に売った」発言
四国地方に線状降水帯予測情報　昼過ぎから夜遅くにかけて
アリューシャン列島でM7.3の地震　アラスカ南部に一時、津波警報
北米アリューシャン列島でM7.2の地震　日本への津波の恐れなし　気象庁
中国政府肝いりの「サプライチェーン博覧会」 関税対立の中、米企業も多数出展
海で捕まえた毒ガニ食べ…観光客が食中毒　沖縄
愛知・西尾市の祭りポスター“無断で参考”回収
「天国に一番近い島」ニューカレドニア　フランス内で「国家」に
「何でいかんとや」1人で2票投票「同じ名前書く」参院選の期日前投票でトラブル　福岡
1ドル＝149円台「悪い円安」16日の日経平均株価反落

■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/b5PHZjGJc1M/hqdefault.jpg,25,58332,166,1,PT32M48S,False,ANNnewsCH,参院;参院選;投票;期日前投票,4.0,58332
o0-6i5XpBFo,2025-07-16T16:23:57Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,“諸派”「チームみらい」1議席獲得の可能性 “AIで政策作り”安野貴博氏「分断を煽らない」「相手を貶めない」【news23】【選挙の日、そのまえに】｜TBS NEWS DIG,"今月20日に投開票が行われる参議院選挙。今回は政党要件を満たしていない諸派に注目します。JNNが先週末に行った情勢調査によると、AIエンジニアの安野貴博氏が率いる「チームみらい」が、1議席を獲得する可能性が出てきています。

■“諸派”が訴える政策に注目

2024年の東京都知事選で注目を集めた、「チームみらい」の安野貴博党首。

チームみらい 安野貴博 党首（7月16日）
「我々は分断を煽ることなく、相手を貶めるのではなく、正々堂々、これからも私たちが良いと思う政策、これを訴えていきたい」

党首を務める「チームみらい」では、子どもの数に応じて、夫婦それぞれの所得税を軽減する「子育て減税」などの政策を訴えています。

0歳児の母親
「自分の将来を考えたときに暗い気持ちになることが多いんですけど、少しでも子どもが明るい気持ちで将来を考えられるような日本にしてほしい」

JNNの中盤情勢調査では、比例での議席獲得の可能性がある「チームみらい」。特徴は、AI＝人工知能を活用した政策作りです。

チームみらい 安野貴博 党首
「我々のマニフェスト。『課題こういったものがあるぞ』ということを書かせていただいているが、チャットから意見を言うこともできる」

こうしたテクノロジーで、有権者から寄せられた意見を直接マニフェストに反映させるとして、支持の拡大を目指しています。

一方、立花孝志氏が党首を務める「NHK党」。

NHK党 立花孝志 党首（7月3日）
「NHKが皆さんのために報道しないんでしょ。大事なのは県民・国民の知る権利なんです」

公約でNHKのスクランブル放送の実現を掲げていますが、議席を獲得できるか微妙な情勢です。

また、2024年の都知事選で「石丸旋風」を巻き起こした石丸伸二氏が代表を務める「再生の道」は、「教育を最優先」と訴えています。

再生の道 石丸伸二 代表（7月16日）
「人を育てるための人。すなわち、保育所・幼稚園・小中高校の先生方、ここの力を高めていくところから始めよう」

ただ、議席獲得の見通しは立っておらず、今後の追い上げが課題となります。

比例では、下記の党が議席を争って選挙戦を繰り広げています。

【参議院　比例】
自由民主党
公明党
立憲民主党
日本維新の会
日本共産党
国民民主党
れいわ新選組
参政党
社会民主党
日本保守党
無所属連合
チームみらい
日本誠真会
日本改革党
再生の道
NHK党

ただ今回の調査では、約4割の人が「まだ投票先を決めていない」と答えていて、今後、情勢が大きく変わる可能性があります。

▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/o0-6i5XpBFo/hqdefault.jpg,25,54730,1180,499,PT2M55S,False,TBS NEWS DIG Powered by JNN,伸二;参議院選挙;孝志;投票;東京;石丸;立花,7.0,54730
CgjaE5j6r08,2025-07-17T09:41:11Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,“諸派”「チームみらい」1議席獲得の可能性、訴える政策に注目 諸派6党 党首・代表のSNS登録者数【Nスタ解説】｜TBS NEWS DIG,"今月20日投開票の参議院選挙。今回の選挙で政党要件を満たしていない、いわゆる諸派が1議席を獲得する可能性が出てきています。

■“諸派”1議席獲得の可能性 約4割「まだ投票先を決めていない」

2024年の東京都知事選で注目を集めた、安野貴博氏。

チームみらい 安野貴博 党首
「我々は分断を煽ることなく、相手を貶めるのではなく、正々堂々、これからも私たちが良いと思う政策、これを訴えていきたい」

「チームみらい」は、子どもの数に応じて、夫婦それぞれの所得税を軽減する「子育て減税」などの政策を訴えています。

0歳児の母親
「自分の将来を考えたときに、暗い気持ちになることが多いんですけど、少しでも子どもが明るい気持ちで将来を考えられるような日本にしてほしい」

JNNの中盤情勢調査では、比例での議席獲得の可能性があるチームみらい。特徴は、AI(人工知能)を活用した政策作りです。

チームみらい 安野貴博 党首
「こちらの我々のマニフェスト。『課題こういったものがあるぞ』ということを書かせていただいているが、こちらのチャットから意見を言うこともできる」

こうしたテクノロジーで、有権者から寄せられた意見を直接マニフェストに反映させるとして、支持の拡大を目指しています。

一方、立花孝志氏が党首を務める「NHK党」。

NHK党 立花孝志 党首
「NHKが皆さんのために報道しないんでしょ。大事なのは県民・国民の知る権利なんです」

公約で、NHKのスクランブル放送の実現を掲げていますが、議席を獲得できるか微妙な情勢です。

また、去年の都知事選で、石丸旋風を巻き起こした石丸伸二氏。

代表を務める「再生の道」は、「教育を最優先」と訴えています。

再生の道 石丸伸二 代表
「人を育てるための人。すなわち保育所・幼稚園・小中高校の先生方、ここの力を高めていくところから始めよう」

ただ、議席獲得の見通しは立っておらず、今後の追い上げが課題となります。

比例では、自由民主党、公明党、立憲民主党、日本維新の会、日本共産党、国民民主党、れいわ新選組、参政党、社会民主党、日本保守党、無所属連合、チームみらい、日本誠真会、日本改革党、再生の道、NHK党が議席を争って選挙戦を繰り広げています。

ただ今回の調査では、約4割の人が「まだ投票先を決めていない」と答えていて、今後、情勢が大きく変わる可能性があります。

■今回は6党「諸派」とは

高柳光希キャスター:
「諸派」とはどういったものなのか、見ていきます。

ポイントは二つあります。

▼「国政政党」の要件を満たしていないこと。

国政政党とは、国会議員が5人以上、または直近の「衆院選」か「参院選」での得票率が2%以上を達成していることです。これを満たしていないことが一つです。もう一つは…

▼参院選において、候補者10人以上を擁立していること。

この二つを満たしていると「諸派」というものになります。

今回の参院選で「諸派」は6党あります。

【参院選 諸派6党】

・無所属連合
代表:内海聡(医師・哲学者)

・チームみらい
党首:安野貴博(AIエンジニア)

・日本誠真会
代表:吉野敏明(歯科医師・元参政党共同代表)

・日本改革党
代表:沓沢亮治(獣医師・元豊島区議)

・再生の道
代表:石丸伸二(前安芸高田市長)

・NHK党
党首:立花孝志(元参議院議員)

その中でも、チームみらいが、今回のJNN情勢調査で1議席を獲得する可能性が高まっているということです。

TBSスペシャルコメンテーター星浩さん:
自民党は今年が結党70年で、言ってみれば老舗ですよね。諸派は、どちらかというとベンチャー企業みたいなものです。

特に参議院の比例選挙は、全国で選べるので、2%ほどで1人当選できる可能性があって、そこにチャレンジしたというのは非常にいい狙いだと思います。

非常に多くのメニューからどう選ぶかというのは、有権者の眼力が試されると思います。

出水麻衣キャスター:
全国に意見を届けるという意味では、今の時代と非常に合致していて、戦略次第というところもありそうですね。

TBSスペシャルコメンテーター星浩さん:
ただ、全体的な政策をどういうふうに練り上げていくかという点ですが、チームみらいの人たちは相互的に交流して、政策を練り上げるみたいなことは新しいチャレンジだと思います。

■「かなりの影響力」諸派のSNS戦略は

高柳キャスター:
諸派について、公約などをお伝えする場所も設けられていないのが現実です。

どのように情報をキャッチアップすればいいのか、一つの尺度として考えられるのは、SNSの活用です。

【諸派 党首・代表のSNS】※7月17日午後3時時点

・無所属連合 内海代表(Xフォロワー25.5万・YouTube登録者数14.5万)

・チームみらい 安野党首(Xフォロワー18万・YouTube登録者数10.8万)

・日本誠真会 吉野代表(Xフォロワー18.7万・YouTube登録者数50.7万)

・日本改革党 くつざわ代表(…（https://newsdig.tbs.co.jp/list/article?id=jnn-20250717-6249105）


▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/CgjaE5j6r08/hqdefault.jpg,25,35981,596,228,PT5M59S,False,TBS NEWS DIG Powered by JNN,伸二;候補者;参議院選挙;参院;参院選;孝志;投票;東京;石丸;立花;自民,11.0,35981
JPjQJYrPVUY,2025-07-17T09:39:43Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夕方ニュースライブ】最新ニュースと生活情報（7月17日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・東海から四国にかけて大雨　低い土地の浸水や土砂災害などに厳重警戒
・セブン＆アイ、買収提案撤回したクシュタール社に反論
・トランプ大統領　日本との関税交渉「おそらく書簡の通りに」
・トランプ大統領が“FRB議長を近く解任する可能性”米メディア報道…トランプ氏は否定
・イスラエル軍、シリア国防省など空爆…“武力衝突への軍事介入に対する攻撃”7
・盗まれた電線ケーブル約800キロを盗品と知りながら買い取りか　「ナンセイスチール」相模原工場の責任者ら中国籍の男2人逮捕　全国で盗まれたケーブルの“集積地”の可能性も　神奈川県警
・男性を約3か月監禁・暴行か　“金づちで殴る”“熱湯かける”など重傷負わせる…7人逮捕
・公園のトイレで女性に性的暴行か　ネパール人の男逮捕
・女性に“性的暴行”、ナイフ突きつけケガさせたか　男逮捕　東京・新宿区
・恐竜の子どもの化石、約45億円で落札　恐竜化石で史上3番目の落札額
・冠水「検証映像」昼と夜の見え方に違い　突風にも注意…“ダウンバースト”“ガストフロント”とは？
・【気になる！】隠れてこっそり…家族にナイショの「ひとりメシ」


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/JPjQJYrPVUY/hqdefault.jpg,25,24363,65,6,PT2H29M57S,False,日テレNEWS,兵庫;参議院選挙;東京,3.0,24363
vaKWuDQDKsE,2025-07-17T07:15:51Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【昼ニュースライブ】最新ニュースと生活情報（7月17日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・東海から四国にかけて大雨　低い土地の浸水や土砂災害などに厳重警戒
・セブン＆アイ、買収提案撤回したクシュタール社に反論
・トランプ大統領　日本との関税交渉「おそらく書簡の通りに」
・トランプ大統領が“FRB議長を近く解任する可能性”米メディア報道…トランプ氏は否定
・イスラエル軍、シリア国防省など空爆…“武力衝突への軍事介入に対する攻撃”7
・盗まれた電線ケーブル約800キロを盗品と知りながら買い取りか　「ナンセイスチール」相模原工場の責任者ら中国籍の男2人逮捕　全国で盗まれたケーブルの“集積地”の可能性も　神奈川県警
・男性を約3か月監禁・暴行か　“金づちで殴る”“熱湯かける”など重傷負わせる…7人逮捕
・公園のトイレで女性に性的暴行か　ネパール人の男逮捕
・女性に“性的暴行”、ナイフ突きつけケガさせたか　男逮捕　東京・新宿区
・恐竜の子どもの化石、約45億円で落札　恐竜化石で史上3番目の落札額
・冠水「検証映像」昼と夜の見え方に違い　突風にも注意…“ダウンバースト”“ガストフロント”とは？
・帰島希望の鹿児島・十島村住民、村営船で島に向け出航　トカラ列島近海震源の群発地震
・トランプ大統領“書簡通り”日本に関税25％を発動する可能性に言及
・イスラエル軍、シリア国防省など空爆…“武力衝突への軍事介入に対する攻撃”
・中学校で生徒2人を切りつけケガさせたか…男子中学生を現行犯逮捕　福島市
・宮城・村井知事、参政党・神谷代表の発言に強い憤り　県の水道事業めぐり
・富士通、最新のAI技術を公開　認知症検知にも

ほか


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/vaKWuDQDKsE/hqdefault.jpg,25,19797,90,0,PT2H37M5S,False,日テレNEWS,兵庫;参議院選挙;東京;神谷,4.0,19797
fAQZltO3gVs,2025-07-17T01:23:00Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月16日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・関東や東海、17日も大雨のおそれ　浸水や川の増水に引き続き注意を
・関東・東海で続く“警報級大雨”　局地的に激しい雨、道路冠水も
・【解説】与党の過半数「厳しい情勢」参院選の終盤情勢を分析
・【参院選】“全国最多”激戦の首都決戦を取材…7議席は誰に
・【参院選】終盤の情勢分析　与党は序盤より悪化　国民民主・参政は勢い維持
・人集まる場所でクマ目撃相次ぐ　リゾートホテルに出没…威嚇で「恐怖」　ゴルフ大会中止も
・258室分ウソ予約しホテルの業務妨害の疑い　逮捕の男、宿泊時にテレビめぐりトラブルか
・島外避難中の悪石島住民16人、今夜の船で帰島へ
・日本生命の社員、出向先の三菱UFJ銀行の内部情報を無断で持ち出し
・「土用の丑の日」前に…うなぎ輸入がピーク　成田空港
・医療機器を多く使うよう便宜…賄賂受け取ったか　長野の総合病院医師ら書類送検　警視庁
・中国外務省「司法機関は厳格に法律に基づいて事案を処理」アステラス製薬社員に実刑判決　反スパイ法違反の罪
・米政権、ロサンゼルス派遣州兵の半数を撤収へ
・学習塾で男子小学生にわいせつか　経営者の男逮捕
・富士通、最新のAI技術を公開　認知症検知にも
・被爆80年　約7万人が眠る「原爆供養塔」納骨室、10年ぶりに公開　広島・平和公園
・トランプ大統領、日本に予告通り25％の関税を発動する可能性示唆　来月1日から
・「エンジン音がうるさくストレス」“公道カート”貸し出す会社に放火未遂か　28歳男逮捕
・18歳未満と知りながら“メンコンカフェ”に女子高校生入店させたか　キャストの男逮捕

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/


#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/fAQZltO3gVs/hqdefault.jpg,25,14016,42,2,PT4H46M39S,False,日テレNEWS,参院;参院選,2.0,14016
eoDQ7E8KGBY,2025-07-17T01:23:03Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月16日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・関東や東海、17日も大雨のおそれ　浸水や川の増水に引き続き注意を
・関東・東海で続く“警報級大雨”　局地的に激しい雨、道路冠水も
・【解説】与党の過半数「厳しい情勢」参院選の終盤情勢を分析
・【参院選】“全国最多”激戦の首都決戦を取材…7議席は誰に
・【参院選】終盤の情勢分析　与党は序盤より悪化　国民民主・参政は勢い維持
・人集まる場所でクマ目撃相次ぐ　リゾートホテルに出没…威嚇で「恐怖」　ゴルフ大会中止も
・258室分ウソ予約しホテルの業務妨害の疑い　逮捕の男、宿泊時にテレビめぐりトラブルか
・島外避難中の悪石島住民16人、今夜の船で帰島へ
・日本生命の社員、出向先の三菱UFJ銀行の内部情報を無断で持ち出し
・「土用の丑の日」前に…うなぎ輸入がピーク　成田空港
・医療機器を多く使うよう便宜…賄賂受け取ったか　長野の総合病院医師ら書類送検　警視庁
・中国外務省「司法機関は厳格に法律に基づいて事案を処理」アステラス製薬社員に実刑判決　反スパイ法違反の罪
・米政権、ロサンゼルス派遣州兵の半数を撤収へ
・学習塾で男子小学生にわいせつか　経営者の男逮捕
・富士通、最新のAI技術を公開　認知症検知にも
・被爆80年　約7万人が眠る「原爆供養塔」納骨室、10年ぶりに公開　広島・平和公園
・トランプ大統領、日本に予告通り25％の関税を発動する可能性示唆　来月1日から
・「エンジン音がうるさくストレス」“公道カート”貸し出す会社に放火未遂か　28歳男逮捕
・18歳未満と知りながら“メンコンカフェ”に女子高校生入店させたか　キャストの男逮捕

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/


#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/eoDQ7E8KGBY/hqdefault.jpg,25,11984,32,0,PT3H11M40S,False,日テレNEWS,参院;参院選,2.0,11984
BTgeoX1YYrI,2025-07-17T10:14:26Z,UCklzNT2DR641jxcTEeDbb6w,時事ネコ速報【ネットの反応】,的場浩司が参院選前に物申した #時事 #参院選 #選挙 #ネットの反応,,[],https://i.ytimg.com/vi/BTgeoX1YYrI/hqdefault.jpg,22,9753,111,2,PT59S,False,自民党,,,9753
