id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
UWntjPtfK8k,2025-07-16T02:16:02Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,【LIVE】朝のニュース（Japan News Digest Live）最新情報など｜TBS NEWS DIG（7月16日）,"7月16日（水）の早朝から TBS NEWS で放送された最新のニュースをダイジェストでお届けします。

・トランプ大統領　インドネシアと関税合意
・日産 追浜工場　車両生産終了へ
・茨城の住宅遺体　殺人と断定
・トランプ大統領「モスクワを標的にすべきでない」
・参院選でも問題視　平大臣「外国から介入事例も」
・石破総理 制度の見直し指示　外国人政策の司令塔発足
・小泉農林水産大臣　今年のコメ生産量“56万トン増”見込み
・山形新幹線　半導体と基板　組み合わせで誤作動
・「アクセス」から紹介か　千葉市の風俗店従業員ら逮捕
・東京などで患者増加「百日せき」3週連続で最多更新
・若者の投票率向上に必要なものは？　選挙の日、そのまえに。
・シルバー世代がターゲット　中国 景気回復のカギ？「銀髪経済」

▼TBS NEWS DIG 公式サイト
https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html","['NEWS', 'ニュース', 'TBSNEWS', '報道', '日本', 'Japan', '最新ニュース', 'japan', 'live', 'tbs', 'livenews']",https://i.ytimg.com/vi/UWntjPtfK8k/hqdefault.jpg,25,72316,205,4,PT18M45S,False,TBS NEWS DIG Powered by JNN,参院;参院選;投票;東京;石破,5.0,72316
vLeTGHkpK2s,2025-07-16T11:47:29Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【朝ニュースライブ】最新ニュースと生活情報（7月16日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・与党過半数確保「厳しい情勢」　国民民主・参政、勢い維持
・トランプ大統領　インドネシアと関税交渉で合意
・住宅で母親の首切断か、殺人容疑で長男逮捕「興奮した後、母親を監禁…」と通報　兵庫・西宮市
・松本智津夫元死刑囚の妻宅から現金数千万円を発見　埼玉県警が家宅捜索
・「ミラノ・コルティナ冬季オリンピック・パラリンピック」メダルが公開　来年、イタリア北部で開催

ほか

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/vLeTGHkpK2s/hqdefault.jpg,25,55058,136,1,PT5H30M18S,False,日テレNEWS,兵庫;参議院選挙,2.0,55058
0xn70Dbg8Ig,2025-07-16T07:18:13Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【ライブ】7/16 昼ニュースまとめ 最新情報を厳選してお届け,"「水道事業 外資に売る」発言　宮城県 参政党代表に抗議文
不明のハンター捜索続く　山中に車　滑落の可能性も
スパイ行為を行ったとしてアステラス製薬の日本人社員に懲役3年6カ月実刑判決
「投票で意思表示を」参院選の投票呼びかけ　総務省が啓発
自分似のアバターが多言語プレゼン　AI搭載　30超の言語に対応　富士通
公道カートを燃やそうとしたか　隣の会社の男を逮捕　「エンジン音うるさかった」
トランプ氏「日本は市場開放しようとしない」8月1日から25％関税発動の可能性示す
塾経営者が男子児童にわいせつか　他の生徒がいる中で行為に及んだか
歌舞伎町のメンコン　未成年立ち入らせたか　男逮捕　
岡田将生（35）＆ 高畑充希（33）第1子妊娠を発表「冬ごろの出産を予定」
トランプ大統領　AI関連で13兆円超の投資計画発表
東京消防庁新消防総監が就任  ひっ迫する救急需要への対応など意気込み
“地下鉄サーフィン”SNSで流行　10代の4人逮捕
処理施設火災でごみ収集停止…街中に山積み　専門家「リチウム電池原因の可能性」
参院選「給付」と「減税」与野党が主張する物価高対策で効果的なのは　財源どこから
「最悪のシナリオ」地元衝撃　日産追浜工場での生産、2027年度末で終了
米の関税発動せまり選挙直前に財務長官との会談調整　インドネシアとは「19％で合意」
7月ひと月分の雨が2日で　東海など土砂災害に警戒

■テレ朝NEWS24 日本のニュースを24時間配信
https://youtube.com/live/coYw-eVU0Ks

■テレ朝ニュース公式HP
https://news.tv-asahi.co.jp/

#ニュース #ライブ #ann",[],https://i.ytimg.com/vi/0xn70Dbg8Ig/hqdefault.jpg,25,51174,247,6,PT55M14S,False,ANNnewsCH,参院;参院選;投票;東京,4.0,51174
7nsZSjTg7Dc,2025-07-16T10:48:00Z,UCv7_krlrre3GQi79d4guxHQ,読売テレビニュース,【参院選】終盤の情勢分析　自民・公明は苦戦…過半数維持厳しく　国民・参政は躍進か　関西は混戦模様,"　（中谷しのぶキャスター）
　今月20日の投開票日を迎える参議院選挙。終盤の情勢がわかってきました。

　（平田博一記者）
　石破首相は、与党が参議院で過半数を維持するために必要な「50」を1つのポイントとして挙げていますが、NNNと読売新聞が行った終盤の情勢調査では、この「50」の維持・確保というのが厳しい情勢という結果になっています。

　過去の選挙を見ますと、1989年、1998年、2007年と自民党が大敗した参議院選挙がありました。
　この選挙では、その後いずれも政権の枠組みを変更したり、政権交代につながるような結果となっています。
　今回は、事実上の政権選択選挙とも言われる重要な選挙ですが、果たしてどうなるのか？

◇◇◇◇◇

　日本の未来を占う投開票日まで、あと4日。
　20日の投開票に先駆けて進む、参議院選挙の期日前投票。今月13日時点で9.48パーセントと、前回の参院選と比べて2.07ポイント上昇。

　物価高対策、外国人政策にコメ問題…。様々な争点に対し、有権者が大きな関心を寄せる今回の選挙。

　NNNは読売新聞と、今月12日から15日に参議院選挙の情勢調査を行いました。

　独自の情勢取材も加えて分析した結果、序盤の分析よりも、自民党は苦戦する選挙区が増え、選挙区と比例代表合わせて30議席台半ばにとどまる見通しで、改選の52議席を大きく下回る情勢です。

　また、公明党も、なかなか抜け出せない選挙区が多く、改選14議席の確保は厳しく、10議席以上獲得できるか、ギリギリの攻防が続いています。

　石破首相が目標に掲げる、自民党と公明党の与党で非改選議席を合わせた過半数確保には両党で50議席が必要ですが、今回の分析では、序盤より厳しい情勢となっています。

　一方、野党の立憲民主党は勢いを維持しており、選挙区と比例代表合わせて改選の22議席を上回り、30議席台をうかがっています。

　また、国民民主党も勢いは変わらず、選挙区、比例代表ともに議席を大きく伸ばし、引き続き、目標の16議席を上回る可能性があります。

　6議席以上の獲得を目指す日本維新の会は、大阪などの選挙区で議席獲得を見込む一方、関西以外の選挙区や比例代表では伸び悩みが続いています。

　共産党も不振が続いていて、選挙区、比例代表あわせて改選7議席を割り込む情勢です。

　れいわ新選組は堅実な戦いぶりで、改選2議席から議席を上積みする可能性があります。

　参政党は序盤より支持が拡大していて、選挙区と比例代表あわせて2ケタ議席を上回る勢いとなっています。

　保守党も比例代表で支持を厚くしていて、複数議席を獲得する情勢です。

　社民党は序盤と変わらず、比例代表で議席を獲得する可能性があります。

　再生の道やチームみらい、NHK党は支持が広がっておらず、議席獲得は見通せていません。

　今回の調査では一定の回答者が投票先を明らかにしておらず、情勢は投票日に向けて変わる可能性もあります。

　運命の投開票日まであと4日。関西の最新情勢をスタジオで詳しくお伝えします。

（中谷キャスター）
　あと4日ありますので情勢もどうなるかわかりませんが、今のところ、与党過半数は厳しい 情勢だということですね。

（平田記者）
　やはり今回1つ、大きく挙げられているのが、国民と参政が、かなり勢いを見せているということなんですけれども、関西でもそういう傾向が見られます。

　まずこちらをご覧ください。大阪の選挙区です。

　改選数4になりますが、読売テレビと読売新聞の情勢調査によると、 維新・維新・参政・公明・自民が激しく競り合う展開となっているということです。

　大阪選挙区は過去に3回連続で、維新が2議席、そして自民と公明が1議席ずつを分け合ってきたと、過去3回変わらない構図が続いていたんですが、今回の結果を見てみると、やはりここにも参政が入ってきているということです。

　詳しく見ていきますと、維新の岡崎さんと佐々木さん、そして参政の宮出さん、公明の杉さん、自民の柳本さんが競り合う展開です。
　さらにその後を、無所属の世良さん、国民の渡辺さん、立憲の橋口さん、共産の清水さんが追いかける展開となっています。

　混戦になっているということは、誰が当選するかわからない、まさに一票によって結果が変わるかもしれないというので、非常に一票の価値というのは重くなっていると言えると思います。

　これは大阪だけではなく、関西の他エリアでも見られる傾向となっています。

　改選数3の兵庫選挙区です。
　こちらの構図は、無所属の候補が一歩抜け出す展開です。その後を、参政、自民、公明、NHK党、維新、国民の候補が追いかける展開となっています。

　こちらも、2022年の結果を見ますと、維新・自民・公明が1議席ずつ分け合っていて、最近は大体このような構図となっていて、与党で2議席を確保していたんですが、今回は混戦になっているので、果たして2議席を確保できるのか。

　京都選挙区は改選数2ですが、維新の候補が優位に立っていて、その後を自民、共産、参政、立憲の候補が追っている展開です。
　こちらも前回の選挙結果で見ますと、与党が1議席を確保していたんですが、非常に混戦になっているという状況です。

　いま、各政党の関係者が非常に注目している指標があります。それが「投票率」です。

　投票率が低いと、いわゆる組織や団体の支援を受けている候補が、比較的優位になると言われています。
　一方で投票率が高くなると、浮動票がどう分かれるのかというのが、大きく結果を左右すると言われています。

　では今回、投票率がどうなるのかというと、一つ注目する数字が「期日前投票」の結果です。
　今月4日から13日の10日間で約990万人が、すでに投票を済ませているということです。

　これは有権者全体の1割に当たる数字で、前回と比べると約27%上がっているということです。今回の投開票日が3連休の中日ということで、当日の投票率がどうなるのか一つ注目なんですが、一票の価値が高まっている選挙になりますので、ぜひ皆さん、投票に行っていただきたいと思います。
▼特集動画や深堀解説、最新ニュースを毎日配信　チャンネル登録はこちら
 https://www.youtube.com/channel/UCv7_krlrre3GQi79d4guxHQ

▼読売テレビ報道局のSNS
TikTok　https://www.tiktok.com/@ytvnews
X（旧Twitter）https://twitter.com/news_ytv

▼かんさい情報ネットten.
Facebook　https://www.facebook.com/ytvten/
Instagram　https://www.instagram.com/ytv.ten/
X（旧Twitter）https://twitter.com/ytvnewsten
webサイト　https://www.ytv.co.jp/ten/

▼読売テレビニュース
https://www.ytv.co.jp/press/

▼情報ライブ ミヤネ屋
https://www.ytv.co.jp/miyaneya/

▼ニュースジグザグ
X（旧Twitter）https://x.com/ytvzigzag　
webサイト　https://www.ytv.co.jp/zigzag/

▼す・またん！
HP：https://www.ytv.co.jp/cematin/
X(Twitter)：＠sumatanent
https://twitter.com/sumatanent
Instagram：＠sumatanentame
https://www.instagram.com/sumatanentame/?hl=ja
TikTok：＠sumatantiktok
https://www.tiktok.com/@sumatantiktok

▼情報提供はこちら「投稿ボックス」
https://www.ytv.co.jp/toukou_box/","['政治', '読売テレビニュース', '参議院選挙']",https://i.ytimg.com/vi/7nsZSjTg7Dc/hqdefault.jpg,25,38397,404,214,PT8M3S,False,日本維新の会,,,38397
mbMDMR2kCv0,2025-07-16T03:35:52Z,UCv7_krlrre3GQi79d4guxHQ,読売テレビニュース,【参院選】終盤の関西の情勢分析　大阪、京都、兵庫の選挙区でも自民の情勢が悪化、参政や国民が勢い,"　全国のニュースでもお伝えしましたが、参議院選挙に向けた読売テレビと読売新聞が行った終盤の情勢分析では、関西でも自民の情勢が悪化し、参政や国民民主が勢いを見せています。

　調査は、先週土曜日（12日）からきのう（15日）までの4日間行われ、大阪では有権者6225人から回答を得ました。大阪選挙区は4つの議席に対し19人が立候補しています。

　調査の結果、維新の岡崎さんと佐々木さん、参政の宮出さん、公明の杉さん、自民の柳本さんの5人が激しく競り合っています。また、無所属の世良さん、国民の渡辺さん、立憲の橋口さん、共産の清水さんの4人が追う展開です。

　また、3議席を13人が争う兵庫選挙区では、有権者4314人から回答を得ました。

　その結果、無所属の泉さんが一歩抜け出しています。続いて、参政の藤原さん、自民の加田さん、公明の高橋さん、N党の立花さん、維新の吉平さん、国民の多田さんの6人が激しく競り合っています。

　京都選挙区は、2議席を9人が争っていて、調査では有権者2980人から回答を得ました。

　その結果、維新の新実さんが優位に戦いを進め、続いて、自民の西田さん、共産の倉林さん、参政の谷口さん、立憲の山本さんの4人が追っています。

　ただ、今回の調査では、一定の回答者が投票先を明らかにしておらず、情勢は投票日に向けて変わる可能性もあります。
▼特集動画や深堀解説、最新ニュースを毎日配信　チャンネル登録はこちら
 https://www.youtube.com/channel/UCv7_krlrre3GQi79d4guxHQ

▼読売テレビ報道局のSNS
TikTok　https://www.tiktok.com/@ytvnews
X（旧Twitter）https://twitter.com/news_ytv

▼かんさい情報ネットten.
Facebook　https://www.facebook.com/ytvten/
Instagram　https://www.instagram.com/ytv.ten/
X（旧Twitter）https://twitter.com/ytvnewsten
webサイト　https://www.ytv.co.jp/ten/

▼読売テレビニュース
https://www.ytv.co.jp/press/

▼情報ライブ ミヤネ屋
https://www.ytv.co.jp/miyaneya/

▼ニュースジグザグ
X（旧Twitter）https://x.com/ytvzigzag　
webサイト　https://www.ytv.co.jp/zigzag/

▼す・またん！
HP：https://www.ytv.co.jp/cematin/
X(Twitter)：＠sumatanent
https://twitter.com/sumatanent
Instagram：＠sumatanentame
https://www.instagram.com/sumatanentame/?hl=ja
TikTok：＠sumatantiktok
https://www.tiktok.com/@sumatantiktok

▼情報提供はこちら「投稿ボックス」
https://www.ytv.co.jp/toukou_box/","['政治', '読売テレビニュース', '参議院選挙']",https://i.ytimg.com/vi/mbMDMR2kCv0/hqdefault.jpg,25,38281,222,227,PT1M39S,False,自民党,,,38281
kAG2EJYKG4Q,2025-07-16T03:24:06Z,UCv7_krlrre3GQi79d4guxHQ,読売テレビニュース,【参院選】終盤の関西の情勢分析　自民の情勢が悪化、参政や国民が勢い　大阪、京都、兵庫の各選挙区は　#shorts #読売テレビニュース,"▼特集動画や深堀解説、最新ニュースを毎日配信　チャンネル登録はこちら
 https://www.youtube.com/channel/UCv7_krlrre3GQi79d4guxHQ

▼読売テレビ報道局のSNS
TikTok　https://www.tiktok.com/@ytvnews
X（旧Twitter）https://twitter.com/news_ytv

▼かんさい情報ネットten.
Facebook　https://www.facebook.com/ytvten/
Instagram　https://www.instagram.com/ytv.ten/
X（旧Twitter）https://twitter.com/ytvnewsten
webサイト　https://www.ytv.co.jp/ten/

▼読売テレビニュース
https://www.ytv.co.jp/press/

▼情報ライブ ミヤネ屋
https://www.ytv.co.jp/miyaneya/

▼ニュースジグザグ
X（旧Twitter）https://x.com/ytvzigzag　
webサイト　https://www.ytv.co.jp/zigzag/

▼す・またん！
HP：https://www.ytv.co.jp/cematin/
X(Twitter)：＠sumatanent
https://twitter.com/sumatanent
Instagram：＠sumatanentame
https://www.instagram.com/sumatanentame/?hl=ja
TikTok：＠sumatantiktok
https://www.tiktok.com/@sumatantiktok

▼情報提供はこちら「投稿ボックス」
https://www.ytv.co.jp/toukou_box/",[],https://i.ytimg.com/vi/kAG2EJYKG4Q/hqdefault.jpg,25,24342,127,27,PT1M39S,False,自民党,,,24342
5Xra_gT94vc,2025-07-15T22:24:08Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【今朝の最新ニュース5本】通勤・通学中にいち早くきょうの最新ニュースをお届け！ NNN NEWS ZIP！（2025年7月16日),"0:00 オープニング
0:36 与党過半数確保「厳しい情勢」　国民民主・参政、勢い維持
3:19 トランプ大統領　インドネシアと関税交渉で合意
4:53 住宅で母親の首切断か、殺人容疑で長男逮捕「興奮した後、母親を監禁…」と通報　兵庫・西宮市
5:59 松本智津夫元死刑囚の妻宅から現金数千万円を発見　埼玉県警が家宅捜索
7:10 「ミラノ・コルティナ冬季オリンピック・パラリンピック」メダルが公開　来年、イタリア北部で開催
(2025年7月16日放送)
 
◇日本テレビ報道局のSNS
Twitter　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
 
◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
 
#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック　#日テレ​​　#ニュース　#NNNニュースZIP!　#日テレnewsnnn","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/5Xra_gT94vc/hqdefault.jpg,25,18218,68,4,PT8M1S,False,日テレNEWS,兵庫;参議院選挙,2.0,18218
hXbMqrFliKM,2025-07-16T11:47:40Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夕方ニュースライブ】最新ニュースと生活情報（7月16日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・太平洋側を中心に断続的な激しい雨に注意
・トランプ大統領　日本の関税8月1日発動の可能性示す
・中国で拘束のアステラス製薬社員 判決公判始まる
・公道カートの業者建物に放火か　男を逮捕
・メンコンカフェ　未成年を入店させ逮捕
・トラブルになったホテルに大量予約し無断キャンセル　男逮捕
・トランプ大統領　ウクライナに長距離弾供与しない
・ガザで子どもの栄養失調の急増
・トランプ大統領　インドネシア関税交渉合意
・売り掛け金でホスト逮捕　全国初
・ビヨンセ未発表曲入ったディスク盗まれる
・ミラノ・コルティナ　冬季五輪 メダルが公開
・ウソをつきタクシー運転手から現金詐欺か
・「マグロだけで6種類」「約300種類の総菜」　専門店並みにこだわる2つのスーパー


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#インドネシア　#兵庫県　#松本智津夫元死刑囚　#イタリア　#ミラノコルティナ冬季オリンピックパラリンピック","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/hXbMqrFliKM/hqdefault.jpg,25,15153,55,5,PT2H36M,False,日テレNEWS,兵庫;参議院選挙,2.0,15153
2k1QQyqZJKE,2025-07-15T22:26:13Z,UCzXn5-cH5e9CANNjFh6mojA,平戸航太チャンネル【国民民主党 参議院 比例代表公認】,7月16日・流山おおたかの森駅での早朝活動【国民民主党 参議院選挙2025 比例名簿政策】,"7月16日・流山おおたかの森駅での早朝活動の様子をライブ配信しました。

国民民主党の参議院選挙2025比例代表公認新人・平戸航太(ひらどこうた)です。日立製作所で設計者として勤務。二児の父。働きながら衆議院選挙2024に立候補するも落選、参議院選挙2025における国民民主党の公認候補へ。
▼詳細プロフィールはこちら▼
https://go2senkyo.com/seijika/192979

#国民民主党
#参議院選挙2025
#比例代表","['国民民主党', '参議院選挙2025', '比例代表']",https://i.ytimg.com/vi/2k1QQyqZJKE/hqdefault.jpg,25,14818,59,2,PT51M39S,False,自民党,,,14818
zMwhv3UA-hg,2025-07-16T08:47:45Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,【見逃し配信】「非常に憤っている」宮城県知事コメント「水道事業 外資に売る」発言で参政党代表に抗議文【ノーカット】(2025年7月16日) ANN/テレ朝,"16日、宮城県知事が記者団らの取材に応えました。その様子をノーカットで配信します。

　参政党の神谷宗幣代表が参議院選挙の街頭演説で、宮城県の水道事業を「外資に売った」などと批判したことについて、県は謝罪と訂正を求めて抗議文を提出しました。

参政党　神谷宗幣代表
「水道なんてめちゃめちゃ大事なわけですよ。なんでそれを外資に売るんですか、外資に任せるんですか」

　参政党の神谷代表は13日の街頭演説で宮城県が水道事業の運営権を民間に売却したと批判しました。

　これに対し、県は神谷代表に抗議文を提出し、所有権と最終的な責任は県にある「官民連携方式」だと反論しています。

　また「外資に売る」との表現も、運営会社は国内10社が共同出資し、外資の日本法人が含まれているだけだとしています。

#ライブ #LIVE #中継
#日本 #japan #参政党 #宮城県 
ーーーーーーーーーーーーーーーーーーーーー
■テレ朝NEWS24 日本の最新ニュースを24時間配信
https://www.youtube.com/live/coYw-eVU0Ks?si=03xLpjKnrpthFyYI

■テレ朝NEWS公式HP
https://news.tv-asahi.co.jp/

■テレ朝NEWS SNS公式アカウント
X(旧Twitter)　https://x.com/tv_asahi_news
TikTok　https://www.tiktok.com/@tv_asahi_news
Facebook　https://www.facebook.com/tvasahinews",[],https://i.ytimg.com/vi/zMwhv3UA-hg/hqdefault_live.jpg,25,13157,161,0,P0D,False,ANNnewsCH,参議院選挙;宗;神谷,3.0,13157
