id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
h-U5HGmNyaw,2025-06-13T00:00:51Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,参院選で負けそうな自民党超大物議員が泣き言を言い始める #自民党 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/h-U5HGmNyaw/hqdefault.jpg,22,2417288,62310,4420,PT58S,False,自民党,,,2417288
Ddg9yRFBM4o,2025-06-24T00:00:12Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【超朗報】自民党参院選に追い込まれてしまう #自民党 #参政党 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/Ddg9yRFBM4o/hqdefault.jpg,22,1104841,37240,1971,PT58S,False,自民党,,,1104841
WFB6SlL4L8s,2025-06-16T01:44:52Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,夏の参院選で絶対に自民党に投票すべき理由 #自民党 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/WFB6SlL4L8s/hqdefault.jpg,22,1062673,25266,2549,PT1M,False,自民党,,,1062673
mskFT_E7lnY,2025-06-28T03:01:02Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【超朗報】参院選の世論調査で自民党終了 #自民党 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/mskFT_E7lnY/hqdefault.jpg,22,542472,17713,951,PT56S,False,自民党,,,542472
n1eL0eK2zA8,2025-06-20T00:30:11Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【超朗報】夏の参院選で自民党が負ける3つの理由 #自民党 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/n1eL0eK2zA8/hqdefault.jpg,22,471834,17142,801,PT57S,False,自民党,,,471834
bitb7G7rY8M,2025-06-12T11:01:05Z,UCAWtXTdvSQs6OE00ebiWbkQ,犬だって黙っちゃいられない【政治・ネットの反応】,もし７月参院選で自民党が大惨敗したら激変することTOP5#自民党#政治#参院選2025#shorts,,[],https://i.ytimg.com/vi/bitb7G7rY8M/hqdefault.jpg,22,361232,7404,846,PT57S,False,自民党,,,361232
5PD2Nc2NueY,2025-06-26T05:40:29Z,UCAWtXTdvSQs6OE00ebiWbkQ,犬だって黙っちゃいられない【政治・ネットの反応】,【７月参院選】地獄絵図の和歌山選挙区｜有権者が語る“怖すぎる現場”#自民党#二階,,[],https://i.ytimg.com/vi/5PD2Nc2NueY/hqdefault.jpg,22,212345,2909,224,PT56S,False,自民党,,,212345
R9Oi_8fqjgA,2025-06-23T10:15:59Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,東京都議選　明暗くっきり　自民“惨敗”参院選へ影響は？【スーパーJチャンネル】(2025年6月23日),"　22日、投開票された東京都議会議員選挙では自民党が惨敗。約1カ月後に迫った参院選にどんな影響が出るのでしょうか。

■自民“惨敗”　参院選へ影響は？

　40回以上応援演説を繰り返し、躍進です。

小池百合子都知事
「私も街頭（応援に）参りましたけど、国際情勢、大変厳しいなかで一人ひとり都民の生活をどう守っていくのか、具体論などに触れて、そして都民の皆様方の共感を得ることができた」

　一方で、対照的だったのが国のリーダーです。

石破茂総理大臣
「非常に厳しいご審判をいただいたと思っております」

　自民党が都議選で歴史的大敗です。第1党を退き、小池都知事が特別顧問を務める「都民ファーストの会」にその座を渡しました。

　都民ファーストの会が議席数を6増やしたのに対し、自民党は8議席を失う結果に。過去最低だった2017年の23議席を下回る議席数です。

石破茂総理大臣
「我々として、どのような訴えが届かなかったのか、きちんと分析をして、今後に生かしていかねばならない」

　そうしたなか、初めて議席を獲得する政党も出ました。

　国民民主党は目標の5議席を上回る9議席を獲得。参政党も今回の選挙で初めて3議席を獲得しました。

　一方、去年の都知事選で2番手についた石丸伸二氏が代表を務める「再生の道」は42人の候補者全員が落選です。

　そして、それぞれが見据えるのは来月20日に投開票となる見通しの参院選です。

自民党　井上信治東京都連会長
「基本的には都議会議員選挙といっても地方選挙の一つですから、国政選挙に直接の影響を与えるものではないと思っています」

　ただ、実際には自民党内の危機感は高まっています。

自民党　閣僚経験者
「こういうひどい結果になると思っていた。『小泉効果で支持率が上向いた』『風向きが変わった』と言うけど、あれはあくまで雰囲気でしかない」

自民党幹部
「普通負けないところで負けた。不記載の問題がきいているということだろう。国政選挙になったら都民ファの票はどこに流れるかだ」

■都民ファーストの会　票の行方

　焦点は「都民ファーストの会」の票の行方です。

JX通信社　米重克洋代表取締役
「これは、一つのところに塊で行くということはない。もとは国政政党の支持層別でみると、無党派層とか自民党支持層とか、あとは立憲、維新、国民民主の支持層の一部が集まって都民ファーストの会の支持層になっています。ですからこれらの政党、特に非自民党の選択肢にかなり分散していく」

　「非自民への分散」。その予測には都議選での自民党支持層の動きも大きく関わっています。

JX通信社　米重克洋代表取締役
「今回の都議選の結果を出口調査でみていくと、大体、自民党の支持層が自民党に投票した割合が5割から多くても6割くらいだと見られている。つまり自民党支持層の4割から5割は自民党候補に投票していない。ですからこういった自民党に投票できないような自民党支持層は、やはり野党の中でも国民民主党や参政党など元々、自民党支持層だった人が支持基盤になっているような政党に多く流れるんでしょうし、それ以外の野党の支持層も都民ファーストに投票していますが、こういった支持層はそれぞれの野党候補者に投票していく」
[テレ朝NEWS] https://news.tv-asahi.co.jp","['ニュース', 'テレビ朝日', 'provided', 'ニュース企画', '都議選2025', '参院選2025']",https://i.ytimg.com/vi/R9Oi_8fqjgA/hqdefault.jpg,25,175290,850,913,PT5M17S,False,自民党,,,175290
Oy0Jf00yApc,2025-06-09T03:23:46Z,UCklzNT2DR641jxcTEeDbb6w,時事ネコ速報【ネットの反応】,和歌山の参院選が地獄絵図すぎると話題 #時事 #選挙 #参院選 #ニュース,,[],https://i.ytimg.com/vi/Oy0Jf00yApc/hqdefault.jpg,22,170992,4930,353,PT59S,False,自民党,,,170992
b4zKCfsPGos,2025-06-27T02:25:10Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,自民と立憲の「大連立構想」が浮上　参院選前に早くも政界再編模索の動き【知ってもっと】【グッド！モーニング】(2025年6月27日),"　自民党の森山裕幹事長は、参議院選挙について「相当頑張らないといけない」と危機感を募らせました。参議院選挙後の政権運営を巡って、立憲民主党との大連立を模索する動きも出ています。

■野党に温度差も…専門家「進行形か」

森山幹事長  
「相当頑張らないといけないと思います」

　来月に迫る参議院選挙。「与党で過半数維持」という目標に危機感をあらわにしました。

　少数与党の脱却に向け、衆院解散や連立枠組みの拡大について問われると、このように発言しました。

森山幹事長 
「ひと国会終わってみて、いろんなことを検証してみなければいけない」

　自民党とともに苦しい国会運営を強いられた公明党。斉藤鉄夫代表は、立憲民主党と組むことについては否定的です。

公明党　斉藤代表
「立憲との大連立。立憲・自民・公明で選挙区調整がそう簡単にできるとは思わないし、非常に難しいと思います」

　立憲が掲げる「給付付き税額控除」の導入に自民が応じた場合、大連立を組む可能性があるか問われた立憲民主党・野田佳彦代表は…。

野田代表（25日　朝日新聞から）
「賛同する人が出てくれば大いに結構だが、大連立とかそこまでとっぴな話ではない」

　その立憲と参院選での選挙協力を取り付けている共産党は、他党との連立に否定的な考えです。

共産党　田村智子委員長  
「自公とともにその補完勢力、維新の会と国民民主党への厳しい審判を訴えて戦います」

　一方、連立政権の再構築に踏み込んだのは、岸田文雄前総理大臣です。

　専門家は、与党と立憲の大連立もあり得ると予想します。

政治ジャーナリスト　後藤謙次氏  
「立憲はかなりの確率だと思う。ただこれは永久に連立を組むというより、期限付きテーマ限定連立だと思う。大連立の場合は大義名分が必要。その大義名分は国難」

　後藤氏によると、18日に亀井静香氏（88）と、石破茂総理と近い元自民党副総裁・山崎拓氏（88）、立憲民主・小沢一郎衆院議員（83）が会談し、大連立について激論を交わしたといいます。

「山崎氏は明らかに自民と立憲の大連立を主張して、それに小沢議員が猛烈に反対して激論になったと言われていて、やはり現に大連立構想というのが進行形にあるんじゃないかと思いを強くした」

■国民民主と維新は？

国民民主党　玉木雄一郎代表  
「手取りを増やす。そのために協力できるところとは協力していく」

　連立参加に含みを持たせていた国民民主と連立を組む可能性は？

後藤氏  
「国民民主との連立は、今それほど前に進んでいるという感じは見えない。自民党執行部と玉木代表の間にあまりケミストリー（相性）が合っていない」

日本維新の会　前原誠司共同代表  
「何でも反対するつもりはないが、連立入りするつもりはない」

　連立政権に参加しないと明言している維新については。

後藤氏  
「前原共同代表が石破総理と個人的に極めて親しい以外に、組織としてはなかなか一緒になりにくい。だから維新の場合は党全体、党でまとまっていくというよりは、連立ではなくて自公の補強ということで、個人参加という動きが出てくるのではないか」

　キーパーソンとなるのが、過去、維新に所属し、参院選では自民党から比例代表で出馬する鈴木宗男氏だといいます。

後藤氏  
「鈴木宗男氏が自民党から出馬するというのは、維新からの人の流れを生むというミッションを私は持っているんだと思う」

（「グッド！モーニング」2025年6月27日放送分より）
[テレ朝NEWS] https://news.tv-asahi.co.jp","['ニュース', 'テレビ朝日', 'provided', 'ニュース企画', '本編のみ', 'GM7']",https://i.ytimg.com/vi/b4zKCfsPGos/hqdefault.jpg,25,170164,1167,2626,PT5M22S,False,自民党,,,170164
